samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,0,2.00972984219524,0,0.439503250600928,0,0.419205037386773,0,0,0.0596175502381405,0,8,1.47398630892605,0.001,0.5,0.5,0,-10460.9623920075,-9552.37818554779,-908.584206459723
501,0,2.18006006960117,0,0.417924944993199,0,0.1947356577043,0,0,0.00806165056694835,0,8,0.740868469956481,0.001,0.5,0.5,0,-3401.06092328589,-1981.13329549881,-1419.92762778708
1001,0,2.05502300994582,0,0.368610010359176,0,0.183048467145786,0,0,0.00531208858939684,0,8,0.816005546303736,0.001,0.5,0.5,0,-3408.8106399112,-2009.31581451428,-1399.49482539692
1501,0,2.11944965516346,0,0.393397594016674,0,0.181377095036776,0,0,0.0118118042864034,0,8,0.816005546303736,0.001,0.5,0.5,0,-3417.12593698607,-2008.53582437374,-1408.59011261233
2001,0,2.05217516470059,0,0.374263754986893,0,0.177295305015851,0,0,0.0114029112532282,0,8,0.793680395601673,0.001,0.5,0.5,0,-3411.67839293643,-1981.47715549414,-1430.20123744228
2501,0,2.09470714885781,0,0.400631745068165,0,0.114523719564384,0,0,0.0261958332566897,0,8,0.794931717789424,0.001,0.5,0.5,0,-3360.91482574827,-1995.35221985376,-1365.5626058945
3001,0,2.07871653048668,0,0.391735367136748,0,0.113756742662766,0,0,0.0253247649177435,0,8,0.762877296885715,0.001,0.5,0.5,0,-3387.06565098079,-1993.23220846515,-1393.83344251563
3501,0,1.97701577692275,0,0.397946956810368,0,0.102989990869599,0,0,0.0110789432940614,0,8,0.827590129998448,0.001,0.5,0.5,0,-3454.78560292275,-2012.26647576489,-1442.51912715786
4001,0,1.98709367631919,0,0.384915899956656,0,0.119860098089609,0,0,0.0102358201924832,0,8,0.814225020665552,0.001,0.5,0.5,0,-3435.12394320137,-2023.47476832138,-1411.64917487999
4501,0,2.0324968248839,0,0.436770754759164,0,0.0969397962344436,0,0,0.0245380705043616,0,8,0.817652430744519,0.001,0.5,0.5,0,-3494.00514842287,-2049.70266914135,-1444.30247928152
