samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.68820502868543,2.95753930838969,0,0.474759314127718,0,0.436870556154539,0,0.11844561152083,0.0307332199096004,0,12,0.981593782238548,0.001,0,0,2.77485976907677,0,0.400481251277984,0,0.401005474945795,0,0,0.0937552454441532,0,8,1.78847631113675,0.001,0.5,0.5,0,-23164.4450737391,-22184.702097703,-979.742976036099
501,2.84019825206167,3.38487988110981,0,0.443129393940539,0,0.483344913491919,0,0.0376473650873294,0.0357604769100852,0,12,1.75522098808688,0.001,0,0,2.06253112121636,0,0.453074276479765,0,0.0891020511121552,0,0,0.0171933311657545,0,8,1.13694602460246,0.001,0.5,0.5,0,-7722.81041179528,-6366.73169737217,-1356.07871442312
1001,2.80237670068032,3.36898840995263,0,0.309398276837273,0,0.497264885071455,0,0.0526015470132981,0.0358542055538099,0,12,1.1584536532076,0.001,0,0,2.0974628243298,0,0.623072238825035,0,0.0458956119945009,0,0,0.0292629744384202,0,8,0.984211029418721,0.001,0.5,0.5,0,-7477.38194888407,-5984.99681878879,-1492.38513009528
1501,3.11136532406416,2.92346090727483,0,0.263312923342243,0,0.550783615364459,0,0.0536699086807997,0.0332049378023081,0,12,1.1584536532076,0.001,0,0,2.11759092641503,0,0.722609660472444,0,0.0215439298844752,0,0,0.0368295898126799,0,8,0.984211029418721,0.001,0.5,0.5,0,-7380.85152884498,-5948.70766031245,-1432.14386853252
2001,3.1533398721122,2.72618480614537,0,0.264455321851817,0,0.480186378834483,0,0.059076047942,0.0240439924926383,0,12,1.14841518338545,0.001,0,0,2.07934729235811,0,0.848590198719586,0,0.00277472077336687,0,0,0.0301326529489811,0,8,0.912020304519736,0.001,0.5,0.5,0,-7273.36107748704,-5912.99780063678,-1360.36327685025
2501,3.06737927446316,2.4858473095976,0,0.23522291284442,0,0.476036998069647,0,0.061810700896348,0.0235845490410835,0,12,1.16251836919434,0.001,0,0,2.06849875609408,0,0.854133006368913,0,0.00528469305892002,0,0,0.0235495970524593,0,8,0.912276961508925,0.001,0.5,0.5,0,-7321.94311090207,-5912.71955683103,-1409.22355407104
3001,3.08333947668395,2.69629219231546,0,0.205614411490068,0,0.52569779609303,0,0.0670957718799583,0.0152386698801359,0,12,1.139625342406,0.001,0,0,1.92619923909921,0,0.765263685372131,0,0.00548912591722819,0,0,0.0210038174361959,0,8,0.93019110621267,0.001,0.5,0.5,0,-7320.82640728057,-5896.84229310295,-1423.98411417762
3501,3.11380578789769,2.64247061608108,0,0.237586132030532,0,0.487861097483837,0,0.0616325092571845,0.0159897847464572,0,12,1.16389165885567,0.001,0,0,1.93711290412668,0,0.766447818986417,0,0.00592392830363786,0,0,0.0203394927524273,0,8,0.90913022920995,0.001,0.5,0.5,0,-7295.82640801919,-5889.61828848954,-1406.20811952966
4001,3.0928475095457,2.52039058412593,0,0.187933001641471,0,0.521525518858778,0,0.0645598565106729,0.011366418266038,0,12,1.13852043708001,0.001,0,0,2.02129110853831,0,0.815980514513214,0,0.00618060924356837,0,0,0.0279017344491394,0,8,0.90913022920995,0.001,0.5,0.5,0,-7289.1864671074,-5914.29411517275,-1374.89235193465
4501,3.03865055851757,2.6846715090461,0,0.203945814962749,0,0.506929858769536,0,0.0645598565106729,0.00439501045196606,0,12,1.09588581589213,0.001,0,0,2.02209022084422,0,0.798866324701632,0,0.000384660992030601,0,0,0.0374094595056792,0,8,0.917744895023531,0.001,0.5,0.5,0,-7232.17969910787,-5894.02782707756,-1338.15187203031
