samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.48837574049415,2.47936161298007,0,0.408413239044592,0,0.431335929110151,0,0.102382869598371,0.024993605948675,0,12,1.04081564733983,0.001,0,0,2.52543672157704,0,0.427420220617998,0,0.467089355330585,0,0,0.07695787930564,0,8,1.15424550897048,0.001,0.5,0.5,0,-21679.1599982652,-20706.3488942933,-972.811103971899
501,2.22771148461941,3.31347157363829,0,0.306554544242878,0,0.251017816833152,0,0.095338435222021,0.00380493517765462,0,12,1.32902969930744,0.001,0,0,2.17011644220544,0,0.63288736211615,0,0.071647817269607,0,0,0.0180465508191107,0,8,0.951435612025347,0.001,0.5,0.5,0,-7443.65028022028,-6019.55734048936,-1424.09293973093
1001,2.1986750153183,3.47117406134592,0,0.228996964155549,0,0.278043845163919,0,0.0932220791210869,0.000648979231479488,0,12,1.22331546723135,0.001,0,0,2.22300728289073,0,0.681866824959475,0,0.0654504187204147,0,0,0.023187456466954,0,8,0.882872474295431,0.001,0.5,0.5,0,-7355.12283122394,-5956.03898627622,-1399.08384494771
1501,2.22957262111621,3.60438312345922,0,0.240788910930067,0,0.281427609998953,0,0.0890456553132964,0.00256836821656225,0,12,1.15834191463309,0.001,0,0,2.1348174064518,0,0.694788707377401,0,0.0551011599975269,0,0,0.0214935495729228,0,8,0.882872474295431,0.001,0.5,0.5,0,-7366.85813608636,-5924.14217227104,-1442.71596381532
2001,2.23489781954762,3.34329423699649,0,0.203952919673689,0,0.280783090694548,0,0.078343607204843,0.0165793459137212,0,12,1.15834191463309,0.001,0,0,2.13315632103396,0,0.66383319503565,0,0.0360765842264354,0,0,0.0331124252889735,0,8,0.915022157790282,0.001,0.5,0.5,0,-7356.35125783631,-5914.42332932514,-1441.92792851118
2501,2.32568147365499,3.29912711353437,0,0.216644687603595,0,0.287593166536133,0,0.0788785372961977,0.0089709642577689,0,12,1.14897568464555,0.001,0,0,1.9829766971758,0,0.681700588263181,0,0.00386573463739148,0,0,0.0304803012350349,0,8,0.879397488048693,0.001,0.5,0.5,0,-7296.73600277862,-5865.4003663239,-1431.33563645472
3001,2.25620330113687,3.39066190681357,0,0.227396750466062,0,0.292424989408335,0,0.0699465910833791,0.0147496729140574,0,12,1.14364648499017,0.001,0,0,1.86232403633414,0,0.725899608263109,0,0.00208196364653817,0,0,0.0258661369702889,0,8,0.864358142157315,0.001,0.5,0.5,0,-7324.9587460133,-5898.27512864274,-1426.68361737055
3501,2.22590309107386,3.2719507145576,0,0.203797359882641,0,0.283081949924315,0,0.0693840346738529,0.0234551313807996,0,12,1.14364648499017,0.001,0,0,1.91931974574448,0,0.723173992479039,0,8.42301950734784e-05,0,0,0.0296498768151282,0,8,0.898066395794435,0.001,0.5,0.5,0,-7331.52491445886,-5892.20629191503,-1439.31862254383
4001,2.19826007602434,3.42594174865671,0,0.215638341474492,0,0.298341734271817,0,0.0638932546744024,0.0302535963860301,0,12,1.13015171097009,0.001,0,0,1.93008079585142,0,0.700627442803229,0,0.00221523791895889,0,0,0.0332653598028442,0,8,0.927293897363752,0.001,0.5,0.5,0,-7339.41171915593,-5889.30963810588,-1450.10208105004
4501,2.3909232221779,3.26964345798268,0,0.240864663817387,0,0.304091927787902,0,0.0680313994348764,0.0192774973515356,0,12,1.11665334825098,0.001,0,0,1.90453404529528,0,0.720409113086097,0,0.00283616680171834,0,0,0.0262336472263055,0,8,0.89739789512081,0.001,0.5,0.5,0,-7404.53522091899,-5920.34373873144,-1484.19148218755
5001,2.52020929088088,3.11732814448237,0,0.22872831555433,0,0.35314464680327,0,0.0745188637401951,0.00303739905771589,0,12,1.14964913565837,0.001,0,0,1.98263292445059,0,0.764331769062842,0,0.00789939157695112,0,0,0.0326454521632057,0,8,0.902522167770306,0.001,0.5,0.5,0,-7344.14694623818,-5893.79516778486,-1450.35177845331
5501,2.47730490681109,3.1024970220821,0,0.21140417314717,0,0.313197331598587,0,0.0663033668157649,0.0220894245296112,0,12,1.15838767519779,0.001,0,0,1.88686092529094,0,0.731246619024874,0,0.000246080912908342,0,0,0.0305737031278578,0,8,0.832624254184594,0.001,0.5,0.5,0,-7301.96466240566,-5885.48636456708,-1416.47829783858
6001,2.54791817390786,2.97197382691928,0,0.140362236930121,0,0.369692542004631,0,0.0787621266871419,0.00129342496928341,0,12,1.07517643810679,0.001,0,0,1.90836682849978,0,0.716128997624521,0,0.00271067369557881,0,0,0.031601907064752,0,8,0.900012514409354,0.001,0.5,0.5,0,-7262.07330131842,-5855.00766615105,-1407.06563516736
6501,2.74812125418286,2.97673018753609,0,0.174325715972619,0,0.369045423111605,0,0.0709570187235026,0.0193879647195819,0,12,1.16339821298505,0.001,0,0,1.99373629601688,0,0.768845575675175,0,0.000693993688248542,0,0,0.030058743766177,0,8,0.878854828825283,0.001,0.5,0.5,0,-7271.17731424883,-5880.77308697609,-1390.40422727274
7001,2.73334930813835,2.71369276512463,0,0.203048453576195,0,0.394705956639251,0,0.0713911515510372,0.00234860127339765,0,12,1.11765680330065,0.001,0,0,2.00125190053807,0,0.740520485808669,0,0.0108550279308876,0,0,0.0248754003756403,0,8,0.870237581003145,0.001,0.5,0.5,0,-7325.01410269609,-5907.94497368583,-1417.06912901026
7501,2.90789130670956,2.92450735286229,0,0.235906363100013,0,0.447350792817242,0,0.0706394457546884,0.00115916422847094,0,12,1.14500121790506,0.001,0,0,1.96697319984382,0,0.81939988351159,0,0.00374504030096036,0,0,0.0207970038054825,0,8,0.898660074979069,0.001,0.5,0.5,0,-7297.29698190518,-5885.89473499741,-1411.40224690778
8001,2.81237562460021,2.77460490778854,0,0.20407169939906,0,0.418543062706425,0,0.0716798020862422,0.000941519094450322,0,12,1.12785173058386,0.001,0,0,2.09312653320308,0,0.810190298956625,0,0.00526363406873602,0,0,0.0367500961776754,0,8,0.896675388323546,0.001,0.5,0.5,0,-7282.28162544551,-5886.16838531357,-1396.11324013193
8501,2.8708763748149,2.73983359318263,0,0.250166213697894,0,0.426348056939854,0,0.0692432367306154,0.00512804754978246,0,12,1.1280095410701,0.001,0,0,1.92366568740748,0,0.754559153176278,0,0.00544443808206647,0,0,0.0262121728081803,0,8,0.94133742776328,0.001,0.5,0.5,0,-7363.1328660191,-5904.9558631882,-1458.1770028309
9001,2.9613677774079,2.80733891562783,0,0.264939117966536,0,0.402416433883287,0,0.0718149138408977,0.00811803787688498,0,12,1.13385251772392,0.001,0,0,1.97040126589119,0,0.790336052476471,0,0.00110683977068239,0,0,0.0318668395774338,0,8,0.937539837827907,0.001,0.5,0.5,0,-7308.19078016963,-5909.13250344476,-1399.05827672487
9501,2.88651684174082,2.74052523603869,0,0.239541135385413,0,0.401172578223768,0,0.0679812864761126,0.00336737688870403,0,12,1.15187861094177,0.001,0,0,1.96099649703899,0,0.808943470511528,0,0.00496664073993301,0,0,0.0232522513263694,0,8,0.927481904179191,0.001,0.5,0.5,0,-7273.53807707948,-5914.32379493032,-1359.21428214916
10001,2.89376305232676,2.96738003293228,0,0.277050089958915,0,0.427968918089935,0,0.0656527878184006,0.0164196028713556,0,12,1.15389575848144,0.001,0,0,1.97750289397183,0,0.800259787369909,0,0.00154187170195894,0,0,0.0242028786432006,0,8,0.92239684223052,0.001,0.5,0.5,0,-7356.54384756688,-5929.34035167847,-1427.20349588841
10501,2.83565175475254,2.89446179082663,0,0.22843455650896,0,0.407652041688683,0,0.0684764797121158,0.0169664232822991,0,12,1.14836681010248,0.001,0,0,2.03097496454878,0,0.843800067293077,0,0.00491910246998058,0,0,0.0209717618437845,0,8,0.947409306046808,0.001,0.5,0.5,0,-7319.60208074799,-5935.37763197012,-1384.22444877787
11001,2.8036468295221,2.86749826612653,0,0.213890388624776,0,0.400462389114117,0,0.0655082669093704,0.0119972654979103,0,12,1.11219461208204,0.001,0,0,2.03359438276054,0,0.809736004507733,0,0.00234826808973543,0,0,0.0315592154533439,0,8,0.916582177536263,0.001,0.5,0.5,0,-7287.82684528408,-5896.73296925466,-1391.09387602942
11501,2.79748711073691,2.67712544938145,0,0.217857403491592,0,0.367906374290757,0,0.0713138381287102,0.00672189193170081,0,12,1.13042490076634,0.001,0,0,2.0443883326377,0,0.816830689256065,0,0.00482559045144545,0,0,0.033830038625396,0,8,0.900766404461351,0.001,0.5,0.5,0,-7314.8144737276,-5898.48211207622,-1416.33236165138
12001,2.87455631319647,2.83641069556087,0,0.210755973754585,0,0.348034847549192,0,0.0714946693933052,0.0103042447896728,0,12,1.15719743051853,0.001,0,0,2.02069958752812,0,0.825958313344071,0,0.00654979041482143,0,0,0.0296069466486067,0,8,0.902406232959463,0.001,0.5,0.5,0,-7317.18760997689,-5907.43911052258,-1409.7484994543
12501,2.81041865380623,2.76011812978191,0,0.187157544869382,0,0.393089095264009,0,0.0614635822225539,0.0327746395925539,0,12,1.12522713871739,0.001,0,0,1.99420363531789,0,0.808594047876152,0,0.00263515275451846,0,0,0.0311112094858668,0,8,0.901377560869955,0.001,0.5,0.5,0,-7299.4466096102,-5924.11629398851,-1375.33031562169
13001,2.91863441814878,2.64493864176161,0,0.212203528544388,0,0.42019374862084,0,0.0657931074021442,0.0318863358396368,0,12,1.12334209169722,0.001,0,0,1.95950174981868,0,0.810742823609122,0,0.00203304367811693,0,0,0.0201484254015985,0,8,0.880610939511811,0.001,0.5,0.5,0,-7319.98337559316,-5903.07064738887,-1416.91272820429
13501,2.94004372865263,2.69987956756689,0,0.194305148729747,0,0.468912817992469,0,0.0635147051334184,0.0248317065631383,0,12,1.13818570349202,0.001,0,0,1.9661845417069,0,0.81035782817668,0,0.00388732356768211,0,0,0.0188466297446334,0,8,0.895194889421235,0.001,0.5,0.5,0,-7320.67592782514,-5903.54678309453,-1417.12914473061
14001,2.95972344617931,2.77637500303418,0,0.195568870607583,0,0.486930033474965,0,0.0607109340344064,0.0297608638131818,0,12,1.13415804019515,0.001,0,0,1.94425407067636,0,0.814374423557226,0,0.00390929028458741,0,0,0.0153055714548235,0,8,0.88975204807432,0.001,0.5,0.5,0,-7344.95087195854,-5942.49125417513,-1402.45961778341
14501,2.92280709264355,2.68498840950637,0,0.150630334606865,0,0.508343879040706,0,0.0665803076628778,0.0102580135096175,0,12,1.09808903869755,0.001,0,0,1.94608759564207,0,0.802000473180754,0,0.000706422898330066,0,0,0.0234965721088764,0,8,0.901638237792076,0.001,0.5,0.5,0,-7291.48755085105,-5865.77352246046,-1425.71402839059
15001,3.0304533559275,2.79972901681881,0,0.211353082461513,0,0.479698066503743,0,0.0679510723676588,0.0191805992117389,0,12,1.10905233199358,0.001,0,0,1.93500340478624,0,0.848434162537635,0,0.000271638459275116,0,0,0.0179614465475258,0,8,0.916592058980292,0.001,0.5,0.5,0,-7274.39475822587,-5898.57888762927,-1375.81587059659
15501,3.20873440888395,2.47761384805656,0,0.235993928243924,0,0.513766592636995,0,0.0705347641754516,0.00924485474016542,0,12,1.13278220615138,0.001,0,0,2.01954076001641,0,0.811623700248002,0,0.00101773989132174,0,0,0.0276943530561858,0,8,0.925788085213109,0.001,0.5,0.5,0,-7296.79978688892,-5905.08810557649,-1391.71168131243
16001,3.01761580003531,2.52203951311938,0,0.197456484878069,0,0.436376363429322,0,0.0786897142645742,0.00654596097097201,0,12,1.16268826856766,0.001,0,0,1.98763422165502,0,0.796537721994009,0,0.0014997068761729,0,0,0.02328624036578,0,8,0.904282374610085,0.001,0.5,0.5,0,-7311.30517051314,-5914.3184109299,-1396.98675958324
16501,2.95817486123333,2.76273377348456,0,0.246448723988562,0,0.480444265503504,0,0.0677394593216028,0.00806014060676618,0,12,1.13751465293316,0.001,0,0,1.90310441376192,0,0.815655810846698,0,0.0039651109668202,0,0,0.0180112642725345,0,8,0.906506614051083,0.001,0.5,0.5,0,-7331.59939235079,-5901.88906155277,-1429.71033079803
17001,2.85059418362361,2.57754258515726,0,0.18950629059701,0,0.49892452886305,0,0.0636509534876809,0.0148983588924704,0,12,1.14134104315868,0.001,0,0,1.88918597189504,0,0.752530173087153,0,0.00100270469064696,0,0,0.0263317269729366,0,8,0.912801526021946,0.001,0.5,0.5,0,-7341.22092264472,-5904.68089346991,-1436.54002917481
17501,2.90135949408122,2.57674978359652,0,0.189478994384578,0,0.512799865727932,0,0.0707444628875308,0.0120079650714917,0,12,1.12824621172441,0.001,0,0,1.97025730219982,0,0.800648839639258,0,0.000519076259610735,0,0,0.0267627442166461,0,8,0.888347399311921,0.001,0.5,0.5,0,-7289.61964261069,-5878.38269086149,-1411.23695174921
18001,3.00921784143361,2.43353996435182,0,0.215406143462186,0,0.513638139698986,0,0.0674992568101622,0.00468462223863244,0,12,1.14310402459197,0.001,0,0,2.02489650962555,0,0.794439063464886,0,0.00319342934062512,0,0,0.0306929680646204,0,8,0.888772947269998,0.001,0.5,0.5,0,-7300.8367386711,-5910.85328755624,-1389.98345111486
18501,3.11919039594577,2.27204034075694,0,0.178827876325164,0,0.601089501818518,0,0.0661251699058925,0.0119775735917458,0,12,1.1572527990491,0.001,0,0,1.94212422702217,0,0.78371125093157,0,0.00030749754267683,0,0,0.0273730202795599,0,8,0.895795621283883,0.001,0.5,0.5,0,-7293.79414107118,-5891.74975709283,-1402.04438397835
19001,2.89144379347508,2.66617470384569,0,0.193387540225936,0,0.573198937781943,0,0.0691628172415728,0.00555768035152287,0,12,1.09600730768421,0.001,0,0,2.00068490199852,0,0.767123843069532,0,0.00170355094527053,0,0,0.035368400662069,0,8,0.910286469813492,0.001,0.5,0.5,0,-7313.81334947965,-5881.06166498453,-1432.75168449513
19501,2.90827649055747,2.8581223918431,0,0.234660433635574,0,0.517044882878504,0,0.0660341162373621,0.00765158029404165,0,12,1.10798582665777,0.001,0,0,1.9954196987839,0,0.815131779239465,0,0.00104204442043708,0,0,0.0243696836351135,0,8,0.866233452026521,0.001,0.5,0.5,0,-7331.06997319329,-5896.80834258478,-1434.26163060851
20001,2.97550158393146,2.37632675452327,0,0.23860022639768,0,0.49656132940016,0,0.0675651808067462,0.00370722943873188,0,12,1.16642560337157,0.001,0,0,1.97485076743139,0,0.793013386363607,0,0.00171747126342345,0,0,0.0296326752306676,0,8,0.894964904922102,0.001,0.5,0.5,0,-7334.00260324222,-5891.63152204305,-1442.37108119917
20501,2.94936654148018,2.45809584237675,0,0.201078420402028,0,0.581433359128862,0,0.0737376003552362,0.000693915736483275,0,12,1.1313381608878,0.001,0,0,1.90889070556244,0,0.782928454292786,0,0.00067562974434699,0,0,0.0230954504874924,0,8,0.923562515824734,0.001,0.5,0.5,0,-7312.85065135172,-5871.08497454564,-1441.76567680608
21001,2.97002574291279,2.52281564153954,0,0.17677833181963,0,0.592723833172069,0,0.072136899405556,0.000849754031983857,0,12,1.14068114205761,0.001,0,0,1.88003831403952,0,0.742481443788075,0,0.00266331500092174,0,0,0.0187271427530262,0,8,0.869859752037948,0.001,0.5,0.5,0,-7267.57623758984,-5882.35802065307,-1385.21821693676
21501,2.82193216790604,2.51042863313264,0,0.180919482088207,0,0.427112172455869,0,0.0717489576437481,0.0100530033018328,0,12,1.12575681758093,0.001,0,0,1.82735485112569,0,0.7295015174614,0,0.000178864731608327,0,0,0.0150427762674318,0,8,0.900882916709115,0.001,0.5,0.5,0,-7283.5503682938,-5875.79378293762,-1407.75658535619
22001,2.92178313282167,2.49564434975292,0,0.204614073991136,0,0.472981719090492,0,0.0725421413275197,0.00858390278763496,0,12,1.07955291532714,0.001,0,0,1.96764971745554,0,0.803896417586729,0,0.000710965613387789,0,0,0.0251149844504564,0,8,0.893510716025608,0.001,0.5,0.5,0,-7292.74971958055,-5876.441902188,-1416.30781739255
