samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.0592595632947,2.13268929943428,0,0.483934538848322,0,0.477835391156786,0,0.141357868910403,0.0391657361240297,0,12,1.5424273029959,0.001,0,0,2.40962971495534,0,0.40657905537366,0,0.421334636732378,0,0,0.0815935279804873,0,8,0.850633588720063,0.001,0.5,0.5,0,-16806.0540452429,-15874.6200194117,-931.434025831211
501,2.51451682788774,2.86797389801093,0,0.446509026287561,0,0.488300633073443,0,0.0432785001122225,0.00095112723480778,0,12,1.71899803961897,0.001,0,0,2.17135897400851,0,0.320269680725432,0,0.205747906164165,0,0,0.00405556501670687,0,8,0.855506290785342,0.001,0.5,0.5,0,-7658.93185825466,-6370.72227343747,-1288.20958481719
1001,2.80917166394827,3.85676761572428,0,0.49522331399062,0,0.508241596076231,0,0.0554213963746211,0.0102362090952535,0,12,1.39114620195665,0.001,0,0,1.9867497022366,0,0.458908411220869,0,0.100108159990631,0,0,0.0038424799519674,0,8,0.855506290785342,0.001,0.5,0.5,0,-7485.08675284505,-6053.69868174629,-1431.38807109875
1501,2.7893476768826,4.42625394711756,0,0.493604027705649,0,0.502550383897145,0,0.0554213963746211,0.0220999638146703,0,12,1.16412009034236,0.001,0,0,2.00990957181463,0,0.517877076756776,0,0.0623179823537685,0,0,0.017420615789827,0,8,0.855506290785342,0.001,0.5,0.5,0,-7435.68493951228,-5951.97164450814,-1483.71329500413
2001,2.88661749232943,4.53553859325872,0,0.468984469736175,0,0.526631561862157,0,0.0554213963746211,0.0312782703749556,0,12,1.18959795146631,0.001,0,0,1.94721548990831,0,0.653773868476265,0,0.0307253590763721,0,0,0.0153275206820398,0,8,0.855506290785342,0.001,0.5,0.5,0,-7422.74849283462,-5955.66497095286,-1467.08352188176
2501,2.81790883870704,4.59245410074637,0,0.436717865852162,0,0.511259365309198,0,0.0559874613355862,0.0193421506744971,0,12,1.20723347077495,0.001,0,0,1.96770347344315,0,0.671073133154678,0,0.0307253590763721,0,0,0.0172902819215237,0,8,0.871202765447985,0.001,0.5,0.5,0,-7416.72777412721,-5937.04418425211,-1479.6835898751
3001,2.79968528141546,4.09031165471461,0,0.426265252964957,0,0.502520804923837,0,0.0728201822829005,0.0023310085289962,0,12,1.19916893251477,0.001,0,0,1.88299768770986,0,0.63698090466207,0,0.0105938266224719,0,0,0.021025765021614,0,8,0.871202765447985,0.001,0.5,0.5,0,-7357.74383995398,-5902.00886783059,-1455.73497212339
3501,2.85154139020838,3.73398456187676,0,0.404456147016956,0,0.493404256402276,0,0.0726783162424504,0.00261637106843956,0,12,1.14873688058766,0.001,0,0,1.87905687325278,0,0.713554566973151,0,0.00263415239817688,0,0,0.0296437056951005,0,8,0.877144961340522,0.001,0.5,0.5,0,-7339.52329548576,-5860.3848244145,-1479.13847107126
4001,2.8679381528249,3.5918159559368,0,0.377650542122329,0,0.49718100998802,0,0.0692604807762178,0.00667935332131055,0,12,1.10278461298643,0.001,0,0,1.87567805173534,0,0.752901257740979,0,0.00710611093747715,0,0,0.00998713404934202,0,8,0.917409832336371,0.001,0.5,0.5,0,-7332.55531436731,-5883.54135730868,-1449.01395705863
4501,2.90570407589068,3.34393671949927,0,0.296240055032921,0,0.503964576925456,0,0.0741254443945892,0.00777079524410206,0,12,1.10531629262389,0.001,0,0,1.964288740567,0,0.842708529839961,0,0.00389077826561149,0,0,0.0225298219021031,0,8,0.885210578397793,0.001,0.5,0.5,0,-7286.33388107221,-5876.14664558416,-1410.18723548806
5001,2.83034990511049,3.26017588753436,0,0.285798879739333,0,0.495777761562648,0,0.0707685248301778,0.00604409362248942,0,12,1.11565558362405,0.001,0,0,1.95912570682824,0,0.739873473400489,0,0.00173540475354438,0,0,0.0329041181641376,0,8,0.876546660980486,0.001,0.5,0.5,0,-7322.25160609605,-5864.70472914762,-1457.54687694843
5501,3.06317891131667,2.97548511099875,0,0.295154155147387,0,0.497980647936098,0,0.0738336884798733,0.00124593252015285,0,12,1.13707878327471,0.001,0,0,1.94617474637615,0,0.754875227244037,0,0.00114668888057198,0,0,0.0267246312802406,0,8,0.908860953905757,0.001,0.5,0.5,0,-7338.49982175013,-5884.75009389577,-1453.74972785435
6001,3.1223363221125,3.04018116319274,0,0.295168228520014,0,0.530538613003701,0,0.0773801141971227,4.87830135360401e-06,0,12,1.16081213979725,0.001,0,0,1.93745212686694,0,0.736664764083189,0,0.00131856984126382,0,0,0.0297495074171657,0,8,0.91917089735285,0.001,0.5,0.5,0,-7287.31332677116,-5859.4934737092,-1427.81985306196
6501,3.08676836527484,3.03408943788916,0,0.321223095937736,0,0.507983674996653,0,0.0693947041163288,0.00267712746483764,0,12,1.15637906885912,0.001,0,0,2.02415932243736,0,0.769604592143567,0,0.00114198391531945,0,0,0.0352035583240957,0,8,0.879185360829142,0.001,0.5,0.5,0,-7347.36763549114,-5897.40854260142,-1449.95909288972
7001,2.95539838941932,3.09912674954429,0,0.301506706045523,0,0.534340315923705,0,0.0668662887440505,0.00764198555540485,0,12,1.12799039498272,0.001,0,0,1.97511438057873,0,0.82373008448641,0,0.00299063312757611,0,0,0.0279683196219956,0,8,0.907241128015519,0.001,0.5,0.5,0,-7339.40677122292,-5908.61541177849,-1430.79135944443
7501,3.09111068423116,2.65096563550638,0,0.291861024469397,0,0.468035342398924,0,0.0713634479048095,0.00421677440893394,0,12,1.15307290171636,0.001,0,0,1.97712103142011,0,0.807726891443308,0,0.00461518531973737,0,0,0.0259678560953184,0,8,0.915463496985343,0.001,0.5,0.5,0,-7317.18677257224,-5894.17320520518,-1423.01356736707
8001,3.07664943928358,2.78689103456009,0,0.259357266184699,0,0.483519379800725,0,0.0748984448415731,0.00210807465345832,0,12,1.1345517598418,0.001,0,0,1.98093252701607,0,0.829164659012001,0,0.00175934573243323,0,0,0.0284434062437548,0,8,0.895113298682843,0.001,0.5,0.5,0,-7294.88366595115,-5924.17325994631,-1370.71040600484
