samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,0,2.50932007374674,0,0.482619755408938,0,0.495014634649978,0,0,0.0259703871425801,0,8,0.562839432170289,0.001,0.5,0.5,0,-13838.4000593796,-12655.863584932,-1182.53647444755
1001,0,2.21942185639398,0,0.387009679129816,0,0.19721938053184,0,0,0.0143090090566021,0,8,0.812702148929716,0.001,0.5,0.5,0,-3300.53839237498,-2014.29655328698,-1286.24183908801
2001,0,2.06760558059019,0,0.350580221954893,0,0.153289888329874,0,0,0.0185671405172826,0,8,0.796561223148541,0.001,0.5,0.5,0,-3451.39508524682,-2012.19179807042,-1439.2032871764
3001,0,2.08023898807598,0,0.405615247480908,0,0.141132607166044,0,0,0.00918939467953902,0,8,0.809432638627888,0.001,0.5,0.5,0,-3406.53446879633,-2016.793049749,-1389.74141904733
4001,0,2.06093720279518,0,0.394585434860548,0,0.107567490438456,0,0,0.0313316293737891,0,8,0.806174107456446,0.001,0.5,0.5,0,-3352.28565900951,-2007.52832166845,-1344.75733734107
5001,0,1.98655144983062,0,0.365172766817429,0,0.0760613798533516,0,0,0.0460424627109948,0,8,0.791357334843124,0.001,0.5,0.5,0,-3406.81029451593,-2006.85028403712,-1399.96001047881
6001,0,1.98897756558485,0,0.406926200001294,0,0.02274229450929,0,0,0.0556830074278384,0,8,0.784587499153119,0.001,0.5,0.5,0,-3344.71652790818,-2023.04708950913,-1321.66943839905
7001,0,2.10886726922173,0,0.507768321526304,0,0.00808309696836994,0,0,0.0722010980556918,0,8,0.786809774704625,0.001,0.5,0.5,0,-3325.63175340458,-2022.86724465399,-1302.76450875059
8001,0,2.08584169123432,0,0.475387555437181,0,0.00109940639399072,0,0,0.0759136305308186,0,8,0.765144231093844,0.001,0.5,0.5,0,-3279.57319368461,-1959.58678576715,-1319.98640791746
9001,0,2.07956175522038,0,0.473813264508079,0,0.00032664056841404,0,0,0.0754923743296091,0,8,0.807877990639902,0.001,0.5,0.5,0,-3277.97217570057,-2013.2253094901,-1264.74686621046
10001,0,2.01932429456675,0,0.441316433258448,0,0.000622472611655379,0,0,0.0628914079521614,0,8,0.761576009517074,0.001,0.5,0.5,0,-3341.82609052533,-1991.12667025841,-1350.69942026691
11001,0,2.00475273216117,0,0.456377904800825,0,0.00198840695452848,0,0,0.06705352902752,0,8,0.782652937840419,0.001,0.5,0.5,0,-3304.22757784895,-1987.61822190863,-1316.60935594032
12001,0,1.99060994141694,0,0.437330263611803,0,0.00250423262905633,0,0,0.0681930479038081,0,8,0.770267242942822,0.001,0.5,0.5,0,-3241.63844577669,-1985.52412323344,-1256.11432254326
13001,0,2.15732655976777,0,0.506954265821469,0,0.000297442878479488,0,0,0.0775599040349059,0,8,0.812613435217356,0.001,0.5,0.5,0,-3304.5601008087,-1989.00705085119,-1315.55304995751
14001,0,2.09239552143355,0,0.526248358376408,0,0.000303819940392722,0,0,0.0651837792222204,0,8,0.785660216941507,0.001,0.5,0.5,0,-3332.90274811343,-2009.31754063095,-1323.58520748247
15001,0,2.1390805460907,0,0.442242499263019,0,0.00164244265795246,0,0,0.0874459305844657,0,8,0.795564575592122,0.001,0.5,0.5,0,-3257.590267245,-1961.18063675932,-1296.40963048569
16001,0,2.05011957913304,0,0.484700044088889,0,0.0104636060774081,0,0,0.0693480487521166,0,8,0.786391405994291,0.001,0.5,0.5,0,-3384.93739122965,-2002.17791476849,-1382.75947646116
17001,0,2.10956937006881,0,0.492320827786699,0,0.00390423452427783,0,0,0.074813660382066,0,8,0.807716930218558,0.001,0.5,0.5,0,-3310.58441395428,-1993.75802463101,-1316.82638932327
18001,0,2.09452653964272,0,0.460304143303039,0,0.0051324118362116,0,0,0.080451462282654,0,8,0.779477583830722,0.001,0.5,0.5,0,-3359.9454270208,-1978.21151064235,-1381.73391637845
19001,0,2.06691226293754,0,0.466743445342068,0,0.0032709172469949,0,0,0.0776810665419852,0,8,0.781884625382032,0.001,0.5,0.5,0,-3311.17066749115,-1996.29305054835,-1314.8776169428
20001,0,2.00334567213089,0,0.526632181699852,0,2.00073309450931e-05,0,0,0.0611784686436948,0,8,0.765938014540727,0.001,0.5,0.5,0,-3416.62194426012,-2006.11773920288,-1410.50420505725
21001,0,2.09465633640497,0,0.441101832652507,0,0.00676034887250004,0,0,0.0760436071898825,0,8,0.76382687882586,0.001,0.5,0.5,0,-3365.47447841894,-1968.10289418702,-1397.37158423191
22001,0,2.10297401494347,0,0.466818586887601,0,0.00080304811726522,0,0,0.0695760965754583,0,8,0.766198297968376,0.001,0.5,0.5,0,-3311.46514631155,-1987.14738056505,-1324.31776574649
23001,0,2.09784920313939,0,0.454581512919157,0,0.0219865867339946,0,0,0.0734290977469184,0,8,0.786749899388803,0.001,0.5,0.5,0,-3434.52823975847,-1990.54672163596,-1443.98151812251
24001,0,2.04310562234732,0,0.437799950998934,0,0.00845995393006643,0,0,0.0714346197867233,0,8,0.777237988297232,0.001,0.5,0.5,0,-3359.2490816677,-1975.47508192006,-1383.77399974764
25001,0,2.14320436237043,0,0.48712665094593,0,0.000244608338396608,0,0,0.0878752363604813,0,8,0.774402239927557,0.001,0.5,0.5,0,-3295.01835267892,-1986.61269119073,-1308.4056614882
26001,0,2.04518140637404,0,0.456705078232291,0,0.00675688079789308,0,0,0.0675419145273559,0,8,0.782539982433887,0.001,0.5,0.5,0,-3344.06897714651,-2011.58257631776,-1332.48640082875
27001,0,2.12671825980483,0,0.481395837654224,0,0.00558760498587725,0,0,0.0770326023901194,0,8,0.783615046330628,0.001,0.5,0.5,0,-3301.04386615464,-1985.2562158988,-1315.78765025583
28001,0,1.99361706914997,0,0.467707671153623,0,0.00407915079258423,0,0,0.0548636888307367,0,8,0.794298097985715,0.001,0.5,0.5,0,-3242.9492957678,-2005.03477280447,-1237.91452296332
29001,0,2.05366313693005,0,0.462316286816458,0,0.00793911863237022,0,0,0.0706962209554756,0,8,0.773568896170163,0.001,0.5,0.5,0,-3276.29027347055,-1978.45418552395,-1297.8360879466
30001,0,2.13389336285304,0,0.464170769714131,0,0.0133517272489498,0,0,0.0848753003114409,0,8,0.784405446665361,0.001,0.5,0.5,0,-3310.29901188135,-1970.60443916588,-1339.69457271547
31001,0,2.07308310109653,0,0.445237813265627,0,0.00028548723694699,0,0,0.0691650619381923,0,8,0.773375890729819,0.001,0.5,0.5,0,-3277.39342952746,-1989.66456639412,-1287.72886313334
32001,0,2.05277152657401,0,0.451741118318115,0,0.000413417029757352,0,0,0.0771065956806442,0,8,0.750232371592876,0.001,0.5,0.5,0,-3261.32021524285,-1971.73720784018,-1289.58300740267
33001,0,2.0831949938423,0,0.444311463540433,0,0.00623922214196913,0,0,0.0822090008511142,0,8,0.772259334808219,0.001,0.5,0.5,0,-3366.74710047691,-1984.86434024925,-1381.88276022766
34001,0,2.00151892018752,0,0.459209141312341,0,0.00267667879221921,0,0,0.0706498453218382,0,8,0.798068209398945,0.001,0.5,0.5,0,-3346.31930583313,-1994.33092162189,-1351.98838421123
35001,0,2.08165961779213,0,0.47265714400029,0,0.00970616183207977,0,0,0.0742808047706237,0,8,0.78085185305831,0.001,0.5,0.5,0,-3440.17037181835,-2006.13846843136,-1434.03190338699
36001,0,2.15401383603513,0,0.480109794662451,0,0.00487755026035469,0,0,0.0760048142761061,0,8,0.801173052454069,0.001,0.5,0.5,0,-3252.90700136984,-1981.85821420986,-1271.04878715998
37001,0,1.95669497455726,0,0.418773855252739,0,0.00325092503256792,0,0,0.0605704185501827,0,8,0.787605587448733,0.001,0.5,0.5,0,-3273.22076551337,-1997.89412146074,-1275.32664405263
38001,0,2.17770798779809,0,0.545970443421342,0,0.00545105034482227,0,0,0.0759602941939306,0,8,0.791294821624086,0.001,0.5,0.5,0,-3226.88128683625,-1998.13692205144,-1228.74436478481
39001,0,2.0525653192313,0,0.494526843972678,0,0.00123868531924356,0,0,0.0708029399622678,0,8,0.793041181891479,0.001,0.5,0.5,0,-3327.88202220997,-1993.08511915891,-1334.79690305106
40001,0,2.13586537610872,0,0.486048318443344,0,0.000424453820500436,0,0,0.076788117124017,0,8,0.792260446329022,0.001,0.5,0.5,0,-3225.93748791868,-1977.56522762833,-1248.37226029035
41001,0,2.31455302222352,0,0.4827793331976,0,0.00194082002108259,0,0,0.0993662367235837,0,8,0.789261445616642,0.001,0.5,0.5,0,-3217.70004266849,-1976.60345629669,-1241.09658637179
