samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.26022303898968,2.55950160170354,0,0.406531545905993,0,0.406964085937601,0,0.151322984782788,0.0256349733686248,0,12,1.78846044454253,0.001,0.5,0.5,0,-8682.6408891794,-7823.98057620009,-858.66031297931
501,2.84534327160367,2.77864978177453,0,0.311881682153649,0,0.284561473803778,0,0.0729487951317219,0.00105766131076813,0,12,1.18115274658887,0.001,0.5,0.5,0,-4561.42646432522,-3152.29701979009,-1409.12944453514
1001,3.03802533631895,2.69851224773809,0,0.287709070985086,0,0.331256328220786,0,0.0633523569855118,0.0241068619150267,0,12,1.12675952768558,0.001,0.5,0.5,0,-4532.74350770183,-3141.76080677345,-1390.98270092838
1501,2.91935117431568,2.71939550736786,0,0.251852252098096,0,0.33732295661773,0,0.0733856657436627,0.0151418740696995,0,12,1.14286805682735,0.001,0.5,0.5,0,-4495.39359115317,-3144.48482127044,-1350.90876988273
2001,2.92167148713667,2.52017210451788,0,0.267178510798405,0,0.378516714771157,0,0.0771887395892428,0.0018642133725239,0,12,1.13696359540066,0.001,0.5,0.5,0,-4517.99571839402,-3137.83907884469,-1380.15663954933
2501,2.98449604991276,2.48294281817771,0,0.246314288380591,0,0.391718660101023,0,0.0757519058309664,0.00698218017034366,0,12,1.13902625577733,0.001,0.5,0.5,0,-4550.98775899366,-3129.27509274638,-1421.71266624728
3001,3.11188128605961,2.57412357429327,0,0.286092270620676,0,0.366890211839721,0,0.0690728183937543,0.0145336445644572,0,12,1.16953024404799,0.001,0.5,0.5,0,-4562.39466935807,-3155.39930480573,-1406.99536455234
3501,2.94758172483085,2.70575325142285,0,0.271975216610428,0,0.378604477620517,0,0.0612021136587117,0.0270611945918945,0,12,1.14166295372853,0.001,0.5,0.5,0,-4564.77063276658,-3159.85750002856,-1404.91313273801
4001,3.09915550309819,2.45384044742569,0,0.273732069741005,0,0.395712166066845,0,0.0553303323977263,0.0196454077268648,0,12,1.14149795123434,0.001,0.5,0.5,0,-4519.42163961838,-3168.92340048091,-1350.49823913747
4501,3.04984842719185,2.40958069188748,0,0.241663983686234,0,0.379524479814699,0,0.0671285908366181,0.0145731825962233,0,12,1.14813682223375,0.001,0.5,0.5,0,-4521.89139624502,-3146.54757614038,-1375.34382010464
5001,3.02543405396363,2.51310076635664,0,0.241557472792267,0,0.468433799029922,0,0.0680867295655929,0.00324886145706085,0,12,1.1362154778175,0.001,0.5,0.5,0,-4472.51078064122,-3111.84866321468,-1360.66211742654
5501,3.02096774753883,2.62860793774035,0,0.281359422829126,0,0.377542590503525,0,0.0728401004589804,0.00682072794242722,0,12,1.17017039539843,0.001,0.5,0.5,0,-4527.8975202411,-3146.81808703658,-1381.07943320451
6001,2.93147157380949,2.41271863456715,0,0.247447881136341,0,0.445398050091882,0,0.064645017003134,0.00429701313893471,0,12,1.15103722742182,0.001,0.5,0.5,0,-4502.92600429111,-3124.29773390302,-1378.62827038809
6501,3.19832465559851,2.37011910711484,0,0.23672018507295,0,0.48088091233225,0,0.0728990348201348,0.000850327557930481,0,12,1.15220283994213,0.001,0.5,0.5,0,-4471.20039290161,-3121.55249018483,-1349.64790271678
7001,3.08225137239391,2.60804896098972,0,0.265264312771291,0,0.436881819662972,0,0.0724200568563104,0.00125737102434543,0,12,1.14752508106544,0.001,0.5,0.5,0,-4509.92929707105,-3134.85980831416,-1375.06948875689
7501,3.09982743512958,2.59342323443222,0,0.274215498518962,0,0.416655735552917,0,0.0709228128508336,0.00210188840128013,0,12,1.09705421652756,0.001,0.5,0.5,0,-4469.70927168192,-3103.32809407454,-1366.38117760738
8001,3.26309326478733,2.60369086670465,0,0.292993507490088,0,0.441037616615749,0,0.0700959393034117,0.000165583590285621,0,12,1.16499319972614,0.001,0.5,0.5,0,-4515.37814026794,-3135.94365235701,-1379.43448791093
8501,3.06472391450201,2.83537838800332,0,0.274943460078863,0,0.494236969880745,0,0.0728911031243352,0.00222182264095951,0,12,1.11089246285788,0.001,0.5,0.5,0,-4508.44869105987,-3128.68959883661,-1379.75909222326
9001,3.2155195307826,2.62298639411909,0,0.28655759319879,0,0.523324816298504,0,0.0736713509917481,0.000978474824652378,0,12,1.11005294622805,0.001,0.5,0.5,0,-4479.83237338894,-3098.28737511982,-1381.54499826912
9501,3.18729471146383,2.49382974346416,0,0.240366291523973,0,0.467079726591555,0,0.0728603160387265,0.00885890084811534,0,12,1.13422658806535,0.001,0.5,0.5,0,-4491.79495653178,-3125.36060385677,-1366.43435267501
10001,3.16667801737926,2.64014444975574,0,0.262367410808626,0,0.488084839603515,0,0.0698696221747835,0.00547058198485438,0,12,1.11880531808484,0.001,0.5,0.5,0,-4502.20028926588,-3136.71634673912,-1365.48394252676
10501,3.19824868186818,2.45945244532314,0,0.233882295772196,0,0.481777880269146,0,0.0687340638656001,0.0110163010283105,0,12,1.13663506354963,0.001,0.5,0.5,0,-4489.48114766406,-3129.66304378956,-1359.8181038745
11001,3.10911480931948,2.37079046809083,0,0.241687826320362,0,0.422515140009831,0,0.0694491062026688,0.0083557750452339,0,12,1.08048545282376,0.001,0.5,0.5,0,-4456.33326703327,-3115.46590424797,-1340.8673627853
11501,2.97536632635057,2.50686225789122,0,0.237050380812496,0,0.419451061988288,0,0.0699489337774626,0.0063486367317825,0,12,1.14905914586426,0.001,0.5,0.5,0,-4527.25015117216,-3157.49959940811,-1369.75055176405
12001,3.22164516839322,2.32210580294836,0,0.255185683545829,0,0.41761202093654,0,0.074459824066057,0.00283143191959605,0,12,1.1482581734701,0.001,0.5,0.5,0,-4536.03976119321,-3145.27699388401,-1390.76276730919
12501,3.08082190198701,2.76126603548248,0,0.240285862010814,0,0.439564791980859,0,0.0738766042317144,0.000739028178476925,0,12,1.13620925935188,0.001,0.5,0.5,0,-4544.54359700125,-3122.76699299709,-1421.77660400415
13001,2.90724680699093,2.58040903286769,0,0.234422619282583,0,0.436753958009495,0,0.0618364089034787,0.0139407185979063,0,12,1.14428853833002,0.001,0.5,0.5,0,-4510.50879842883,-3108.27161552148,-1402.23718290735
13501,2.92986515910173,2.65838622472892,0,0.235030211342791,0,0.400301964682402,0,0.0754885966618791,0.0103171792600817,0,12,1.12500160457933,0.001,0.5,0.5,0,-4448.17719337667,-3087.72649723187,-1360.4506961448
14001,2.91849967998827,2.78624665432726,0,0.234034459539467,0,0.418778898843394,0,0.0715562825048026,0.0169985506939835,0,12,1.1683502928255,0.001,0.5,0.5,0,-4471.25249814251,-3152.59124172643,-1318.66125641608
14501,3.00616849771476,2.5095033017548,0,0.227454455214354,0,0.369396155692681,0,0.0713454129633254,0.00434875151506307,0,12,1.13534826163386,0.001,0.5,0.5,0,-4505.70734573347,-3126.34403974986,-1379.36330598361
15001,2.90194993293549,2.79068196160738,0,0.254970441388277,0,0.392129859594996,0,0.070587661975838,0.0237976044822913,0,12,1.12252545812893,0.001,0.5,0.5,0,-4507.55759063316,-3119.81745388075,-1387.74013675241
15501,3.04369610085683,2.43756865873618,0,0.216044610604305,0,0.505716535602645,0,0.063839549501934,0.031333945669156,0,12,1.08595302981847,0.001,0.5,0.5,0,-4510.62190100052,-3128.18915546378,-1382.43274553674
16001,2.94334326177091,2.34491559975235,0,0.169438627266625,0,0.500804613067091,0,0.0721458363749025,0.00174655653101955,0,12,1.16277635680969,0.001,0.5,0.5,0,-4447.62244204622,-3118.80447741594,-1328.81796463028
16501,2.98747147587234,2.48301735203795,0,0.152041310405754,0,0.512064873879041,0,0.0656241981708612,0.0116674145193921,0,12,1.11784536562968,0.001,0.5,0.5,0,-4441.97724783731,-3125.93224613207,-1316.04500170524
17001,3.0578446916958,2.58151161576548,0,0.191338038928243,0,0.535916629360697,0,0.0691899934566742,0.0130183556104466,0,12,1.09447656471023,0.001,0.5,0.5,0,-4467.59546891476,-3112.0035228359,-1355.59194607886
17501,3.04341123966168,2.57828844647525,0,0.173217448141745,0,0.531174746727985,0,0.0722524019199062,0.00351181094562018,0,12,1.12804712041093,0.001,0.5,0.5,0,-4481.40376348134,-3125.51356709293,-1355.89019638841
18001,3.2283533022865,2.36382281832021,0,0.212100989222548,0,0.508555657653105,0,0.0647208408324731,0.003874242463315,0,12,1.11836576430359,0.001,0.5,0.5,0,-4419.5940753954,-3104.53961747163,-1315.05445792377
18501,3.16855583569734,2.44925497989078,0,0.216645993355239,0,0.541917832348505,0,0.0699460851036093,7.6817138293018e-05,0,12,1.15292319517076,0.001,0.5,0.5,0,-4464.0218622992,-3132.43953652925,-1331.58232576995
19001,2.94394716234136,2.6645571343237,0,0.177349537035741,0,0.550748967394646,0,0.065003008807933,0.0134092112475496,0,12,1.07875165188657,0.001,0.5,0.5,0,-4439.75600693893,-3105.3291520119,-1334.42685492703
19501,2.87621372168939,2.72659823808527,0,0.213787321260937,0,0.487029672663823,0,0.0701406239745234,0.00253454542752529,0,12,1.0980440918321,0.001,0.5,0.5,0,-4475.83230961031,-3096.90768106892,-1378.92462854139
20001,2.93638900694404,2.70826493729136,0,0.246017986702426,0,0.481512602606344,0,0.0699696308543759,0.0074234183859601,0,12,1.17680649206131,0.001,0.5,0.5,0,-4519.2051325214,-3147.61447088042,-1371.59066164098
20501,3.03610728405415,2.6107547151617,0,0.254134321800058,0,0.391458661775199,0,0.0734076965811298,0.00605525592014648,0,12,1.15288706660386,0.001,0.5,0.5,0,-4519.17711865688,-3162.16790272154,-1357.00921593534
21001,3.09417175305188,2.72726641901564,0,0.27060735810326,0,0.452575288766536,0,0.0723303698152777,0.00605588224503345,0,12,1.10602424814706,0.001,0.5,0.5,0,-4477.75741714477,-3134.46252082253,-1343.29489632224
21501,3.27968867639273,2.46157970358078,0,0.264198537364241,0,0.462329926081182,0,0.0700913692206274,0.00230316650438617,0,12,1.16696243533338,0.001,0.5,0.5,0,-4500.43513343219,-3161.10956665607,-1339.32556677612
22001,3.02809375964884,2.5443496090203,0,0.265258160873216,0,0.480237266714431,0,0.065105251975085,0.00515542056692771,0,12,1.11681723766215,0.001,0.5,0.5,0,-4502.5424026648,-3119.42063933668,-1383.12176332812
22501,3.16455600976808,2.45271761192632,0,0.261644324847201,0,0.563909698390591,0,0.0619035466445476,0.0126162191037676,0,12,1.1484470322712,0.001,0.5,0.5,0,-4512.40694121438,-3146.01779148264,-1366.38914973175
23001,3.16068701905162,2.38126350642351,0,0.266526171315849,0,0.46318795752739,0,0.0639574622900128,0.0101337103865733,0,12,1.13111666156397,0.001,0.5,0.5,0,-4457.83987707808,-3141.4837340529,-1316.35614302517
23501,3.15549339861462,2.4846447326447,0,0.254388222913492,0,0.466832155063064,0,0.0691333187192992,0.00470352621138052,0,12,1.18368351449749,0.001,0.5,0.5,0,-4419.88592505326,-3145.26518784755,-1274.62073720571
24001,3.13044324610316,2.55435337265366,0,0.242909655705501,0,0.486813593456025,0,0.0652146565814667,0.00572063255067091,0,12,1.14241367851126,0.001,0.5,0.5,0,-4490.48870440728,-3159.21186601176,-1331.27683839552
24501,3.07236463430763,2.61053569914536,0,0.243936334754644,0,0.386169142180029,0,0.0671198146584501,0.00600719705705586,0,12,1.13625669164966,0.001,0.5,0.5,0,-4408.56154177943,-3135.08821150762,-1273.47333027181
25001,3.04524965867659,2.68821187910159,0,0.253339332140135,0,0.493620182338566,0,0.0705228532636867,0.00253072454935083,0,12,1.1756853654241,0.001,0.5,0.5,0,-4518.07913958144,-3130.74552690527,-1387.33361267617
25501,3.12031746525284,2.57972682320695,0,0.250179156102442,0,0.50188458762923,0,0.0626476951955347,0.0079604159323978,0,12,1.09241973453947,0.001,0.5,0.5,0,-4479.29831270876,-3141.25068744902,-1338.04762525974
26001,3.23767487551688,2.48795594871868,0,0.244432868888259,0,0.488716375412678,0,0.0698474632565727,0.00127880189403759,0,12,1.1365794188907,0.001,0.5,0.5,0,-4478.13481138555,-3120.61958061711,-1357.51523076844
26501,3.14950493170071,2.65733530815533,0,0.254215831982295,0,0.529098809901761,0,0.0709181756790364,0.00108117714987486,0,12,1.11851775494725,0.001,0.5,0.5,0,-4498.62544166276,-3145.21141418456,-1353.41402747821
27001,3.16255840237544,2.53662156863243,0,0.27877777043119,0,0.467745130948556,0,0.0721431093443457,0.00134352763513161,0,12,1.13536227962334,0.001,0.5,0.5,0,-4477.34493526961,-3115.55491458887,-1361.79002068074
27501,3.17086030329067,2.48519552867541,0,0.256199595039338,0,0.555924644493004,0,0.0688438318215582,0.000902598290140255,0,12,1.14814307299174,0.001,0.5,0.5,0,-4443.05238877313,-3126.17202190211,-1316.88036687102
28001,3.12882793850461,2.48798848595121,0,0.188188000215589,0,0.533040056050601,0,0.0700860045546621,0.00509402375316407,0,12,1.1213129552838,0.001,0.5,0.5,0,-4401.32066407055,-3089.86874032992,-1311.45192374063
28501,3.17609824523556,2.5054867306235,0,0.236688763895688,0,0.516421863088603,0,0.067864523879806,0.000924041435718167,0,12,1.13012699542901,0.001,0.5,0.5,0,-4423.94726909291,-3111.21600348114,-1312.73126561176
29001,3.12567942341409,2.71705223307369,0,0.261035483768946,0,0.526370687158938,0,0.0726674890482325,0.00143049626732994,0,12,1.14423469134912,0.001,0.5,0.5,0,-4468.8645361107,-3138.29567205485,-1330.56886405584
29501,3.07560085682621,2.58508791371387,0,0.229539445304445,0,0.475484267464233,0,0.067019585671548,0.000368283583898507,0,12,1.12147810398487,0.001,0.5,0.5,0,-4437.50944153126,-3098.1332884735,-1339.37615305776
30001,3.15114876981216,2.49425656456706,0,0.202592611660165,0,0.496554200189641,0,0.0699767183294659,0.00071357744066534,0,12,1.10316429841895,0.001,0.5,0.5,0,-4459.23876262783,-3119.79853100793,-1339.4402316199
