population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,735001,2,0,No,21,both_kendra,kendra
1,2001,735001,3,0.47619047619047616,No,21,both_kendra,kendra
1,2001,735001,4,0.23809523809523808,No,21,both_kendra,kendra
1,2001,735001,5,0.6190476190476191,No,21,both_kendra,kendra
1,2001,740001,1,0,No,21,both_kendra,kendra
1,2001,740001,2,0.5714285714285714,No,21,both_kendra,kendra
1,2001,740001,3,0.09523809523809523,No,21,both_kendra,kendra
1,2001,740001,4,0.14285714285714285,No,21,both_kendra,kendra
1,2001,740001,5,0.23809523809523808,No,21,both_kendra,kendra
1,2001,745001,1,0.47619047619047616,No,21,both_kendra,kendra
1,2001,745001,2,0.23809523809523808,No,21,both_kendra,kendra
1,2001,745001,3,0.23809523809523808,No,21,both_kendra,kendra
1,2001,745001,4,0.5714285714285714,No,21,both_kendra,kendra
1,2001,745001,5,0.14285714285714285,No,21,both_kendra,kendra
1,2001,750001,1,0,No,21,both_kendra,kendra
1,2001,750001,2,0,No,21,both_kendra,kendra
1,2001,750001,3,0.23809523809523808,No,21,both_kendra,kendra
1,2001,750001,4,0.19047619047619047,No,21,both_kendra,kendra
1,2001,750001,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,755001,1,0,No,21,both_kendra,kendra
1,2001,755001,2,0.19047619047619047,No,21,both_kendra,kendra
1,2001,755001,3,0.42857142857142855,No,21,both_kendra,kendra
1,2001,755001,4,0.38095238095238093,No,21,both_kendra,kendra
1,2001,755001,5,0.14285714285714285,No,21,both_kendra,kendra
1,2001,760001,1,0.09523809523809523,No,21,both_kendra,kendra
1,2001,760001,2,0.3333333333333333,No,21,both_kendra,kendra
1,2001,760001,3,0.6190476190476191,No,21,both_kendra,kendra
1,2001,760001,4,0.6666666666666666,No,21,both_kendra,kendra
1,2001,760001,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,765001,1,0.2857142857142857,No,21,both_kendra,kendra
1,2001,765001,2,0,No,21,both_kendra,kendra
1,2001,765001,3,0.6190476190476191,No,21,both_kendra,kendra
1,2001,765001,4,0.2857142857142857,No,21,both_kendra,kendra
1,2001,765001,5,0.14285714285714285,No,21,both_kendra,kendra
1,2001,770001,1,0.2857142857142857,No,21,both_kendra,kendra
1,2001,770001,2,0.5714285714285714,No,21,both_kendra,kendra
1,2001,770001,3,0.5714285714285714,No,21,both_kendra,kendra
1,2001,770001,4,0.14285714285714285,No,21,both_kendra,kendra
1,2001,770001,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,775001,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,775001,2,0.42857142857142855,No,21,both_kendra,kendra
1,2001,775001,3,0.2857142857142857,No,21,both_kendra,kendra
1,2001,775001,4,0.047619047619047616,No,21,both_kendra,kendra
1,2001,775001,5,0.47619047619047616,No,21,both_kendra,kendra
1,2001,780001,1,0.42857142857142855,No,21,both_kendra,kendra
1,2001,780001,2,0.5238095238095238,No,21,both_kendra,kendra
1,2001,780001,3,0.7142857142857143,No,21,both_kendra,kendra
1,2001,780001,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,780001,5,0.2857142857142857,No,21,both_kendra,kendra
1,2001,785001,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,785001,2,0.2857142857142857,No,21,both_kendra,kendra
1,2001,785001,3,0.047619047619047616,No,21,both_kendra,kendra
1,2001,785001,4,0.42857142857142855,No,21,both_kendra,kendra
1,2001,785001,5,0.3333333333333333,No,21,both_kendra,kendra
1,2001,790001,1,0.19047619047619047,No,21,both_kendra,kendra
1,2001,790001,2,0.38095238095238093,No,21,both_kendra,kendra
1,2001,790001,3,0.5714285714285714,No,21,both_kendra,kendra
1,2001,790001,4,0.2857142857142857,No,21,both_kendra,kendra
1,2001,790001,5,0.2857142857142857,No,21,both_kendra,kendra
1,2001,795001,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,795001,2,0.47619047619047616,No,21,both_kendra,kendra
1,2001,795001,3,0.19047619047619047,No,21,both_kendra,kendra
1,2001,795001,4,0.2857142857142857,No,21,both_kendra,kendra
1,2001,795001,5,0.47619047619047616,No,21,both_kendra,kendra
1,2001,800001,1,0.14285714285714285,No,21,both_kendra,kendra
1,2001,800001,2,0.3333333333333333,No,21,both_kendra,kendra
1,2001,800001,3,0,No,21,both_kendra,kendra
1,2001,800001,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,800001,5,0,No,21,both_kendra,kendra
1,2001,805001,1,0.23809523809523808,No,21,both_kendra,kendra
1,2001,805001,2,0.047619047619047616,No,21,both_kendra,kendra
1,2001,805001,3,0.38095238095238093,No,21,both_kendra,kendra
1,2001,805001,4,0,No,21,both_kendra,kendra
1,2001,805001,5,0.3333333333333333,No,21,both_kendra,kendra
1,2001,810001,1,0.2857142857142857,No,21,both_kendra,kendra
1,2001,810001,2,0.42857142857142855,No,21,both_kendra,kendra
1,2001,810001,3,0.47619047619047616,No,21,both_kendra,kendra
1,2001,810001,4,0,No,21,both_kendra,kendra
1,2001,810001,5,0.14285714285714285,No,21,both_kendra,kendra
1,2001,815001,1,0.2857142857142857,No,21,both_kendra,kendra
1,2001,815001,2,0.6190476190476191,No,21,both_kendra,kendra
1,2001,815001,3,0.2857142857142857,No,21,both_kendra,kendra
1,2001,815001,4,0.047619047619047616,No,21,both_kendra,kendra
1,2001,815001,5,0.3333333333333333,No,21,both_kendra,kendra
1,2001,820001,1,0.5714285714285714,No,21,both_kendra,kendra
1,2001,820001,2,0.47619047619047616,No,21,both_kendra,kendra
1,2001,820001,3,0,No,21,both_kendra,kendra
1,2001,820001,4,0,No,21,both_kendra,kendra
1,2001,820001,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,825001,1,0.3333333333333333,No,21,both_kendra,kendra
1,2001,825001,2,0.23809523809523808,No,21,both_kendra,kendra
1,2001,825001,3,0.23809523809523808,No,21,both_kendra,kendra
1,2001,825001,4,0.23809523809523808,No,21,both_kendra,kendra
1,2001,825001,5,0.09523809523809523,No,21,both_kendra,kendra
1,2001,830001,1,0.47619047619047616,No,21,both_kendra,kendra
1,2001,830001,2,0,No,21,both_kendra,kendra
1,2001,830001,3,0.42857142857142855,No,21,both_kendra,kendra
1,2001,830001,4,0.42857142857142855,No,21,both_kendra,kendra
1,2001,830001,5,0,No,21,both_kendra,kendra
