samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,0,2.42561398691677,0,0.406811078176066,0,0.437525359076745,0,0,0.0586485232689634,0,8,1.58953009886254,0.001,0.5,0.5,0,-4955.52776003238,-4275.35667071173,-680.171089320653
6,0,2.14312147921167,0,0.387501454469818,0,0.437525359076745,0,0,0.0586485232689634,0,8,1.58953009886254,0.001,0.5,0.5,0,-4860.90880621238,-4162.01599248899,-698.892813723393
11,0,2.18562523364323,0,0.387501454469818,0,0.437525359076745,0,0,0.0586485232689634,0,8,1.58953009886254,0.001,0.5,0.5,0,-4743.08844507763,-4055.24861112077,-687.839833956856
16,0,2.18562523364323,0,0.387501454469818,0,0.437525359076745,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4713.45983503512,-3961.77170690912,-751.688128126001
21,0,2.18562523364323,0,0.356299854025797,0,0.396873224561482,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4692.97846790897,-3912.12270174723,-780.855766161742
26,0,2.18562523364323,0,0.371804683710303,0,0.396873224561482,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4662.53022917438,-3871.79842488978,-790.731804284603
31,0,2.18562523364323,0,0.371804683710303,0,0.396873224561482,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4626.39699328588,-3812.85811115617,-813.538882129708
36,0,2.18562523364323,0,0.370590908402323,0,0.396873224561482,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4602.58949430898,-3795.98831561652,-806.601178692457
41,0,2.18562523364323,0,0.348184789768987,0,0.396873224561482,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4530.10741601569,-3736.3436744218,-793.763741593897
46,0,2.18562523364323,0,0.348184789768987,0,0.396873224561482,0,0,0.0259914392154243,0,8,1.58953009886254,0.001,0.5,0.5,0,-4514.69302354782,-3650.3347871168,-864.358236431019
