samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.02549052967272,2.73719138683188,0,0.450165508579096,0,0.496372721331549,0,0.113774438729762,0.0770714573261475,0,12,1.85584387043853,0.001,0.5,0.5,0,-8354.67194272596,-7811.30440612874,-543.367536597218
501,2.73988989943105,3.51674562177693,0,0.367619139460097,0,0.219381026348857,0,0.0352563709796698,0.111782823617297,0,12,1.3978317606377,0.001,0.5,0.5,0,-4665.91819487839,-3313.44521376419,-1352.47298111421
1001,2.82475189192882,3.32035427378344,0,0.250061938914676,0,0.227778459963836,0,0.0448339538009517,0.125132964427503,0,12,1.20216591785441,0.001,0.5,0.5,0,-4482.15106722112,-3182.23647532872,-1299.9145918924
1501,2.77177243645505,3.31783117291259,0,0.243483847087398,0,0.235009004637104,0,0.0391801536896899,0.130410446125403,0,12,1.19941157195196,0.001,0.5,0.5,0,-4550.59436378728,-3149.33230854078,-1401.2620552465
2001,2.7955441268797,3.52205175007385,0,0.23535939446994,0,0.353485287312637,0,0.0422588617051587,0.125837418719703,0,12,1.17196358630164,0.001,0.5,0.5,0,-4547.21303617052,-3143.39236765424,-1403.82066851628
2501,3.13414294758138,3.29044334826278,0,0.219620551221499,0,0.40031689490253,0,0.056584397515807,0.129526468970494,0,12,1.14880315006648,0.001,0.5,0.5,0,-4542.03863397185,-3106.70467566645,-1435.3339583054
3001,3.29303242370436,3.0654642624512,0,0.233074479306069,0,0.496355981408521,0,0.0578158288377076,0.125859296939478,0,12,1.14880315006648,0.001,0.5,0.5,0,-4496.12151637969,-3091.90141309516,-1404.22010328453
3501,3.10723157999206,2.84912831199359,0,0.129930590151938,0,0.573385819424394,0,0.0575621306995137,0.131735634077809,0,12,1.09692365516973,0.001,0.5,0.5,0,-4508.77742465442,-3084.81672707887,-1423.96069757555
4001,2.96641665478727,3.14711122973494,0,0.169735560340491,0,0.598722933884901,0,0.0559501926021354,0.139075213408409,0,12,1.09020390523437,0.001,0.5,0.5,0,-4498.23938137498,-3080.08987212869,-1418.14950924629
4501,3.02540326184368,3.09961802221503,0,0.193966783193365,0,0.515531124563798,0,0.0692181866335399,0.0996894834889785,0,12,1.11763358188132,0.001,0.5,0.5,0,-4456.73449447848,-3070.8746058595,-1385.85988861898
5001,3.16427287678309,2.99127629192357,0,0.184571475076096,0,0.547497545130027,0,0.067468817112756,0.116159458480382,0,12,1.06185169828479,0.001,0.5,0.5,0,-4458.74653888822,-3039.26365379765,-1419.48288509057
5501,3.34124197280256,2.69847781450152,0,0.197616164352379,0,0.506767477663587,0,0.0700334148160493,0.109539948341431,0,12,1.04127295213336,0.001,0.5,0.5,0,-4493.76026105674,-3045.19269617587,-1448.56756488087
6001,3.28608780585925,2.89403701249039,0,0.178980424292796,0,0.491382938314963,0,0.0656338000449596,0.122957034224479,0,12,1.0875650484489,0.001,0.5,0.5,0,-4456.22374743578,-3069.73337650685,-1386.49037092893
6501,3.32686295325256,2.96063097661838,0,0.196863927654895,0,0.503126978266403,0,0.0731976096412028,0.0889942075737558,0,12,1.1048780256325,0.001,0.5,0.5,0,-4497.40089170999,-3063.21441393854,-1434.18647777145
7001,3.44430056099293,2.86095116752964,0,0.185129442627649,0,0.546871032928147,0,0.0704943494924952,0.102746274245274,0,12,1.08948102934309,0.001,0.5,0.5,0,-4473.18805585849,-3060.49013204815,-1412.69792381034
7501,3.36138740940533,2.96944248558305,0,0.166279261437005,0,0.622522611142256,0,0.069859833321808,0.120323542839395,0,12,1.04113613401217,0.001,0.5,0.5,0,-4414.78785679892,-3025.41156816134,-1389.37628863758
8001,3.08461823271648,3.32466046345682,0,0.23164432451075,0,0.44338621068611,0,0.0589274934867309,0.119825455157604,0,12,1.11712595943691,0.001,0.5,0.5,0,-4495.3672405721,-3082.06573778935,-1413.30150278275
8501,3.21437268124882,3.07554625817825,0,0.202059150287638,0,0.444445925105611,0,0.0656112214109229,0.11650421401559,0,12,1.10585570660493,0.001,0.5,0.5,0,-4437.89405311576,-3086.54142473101,-1351.35262838475
9001,3.26763122864601,2.91594038983083,0,0.152914985723568,0,0.542409054940425,0,0.0746859463482552,0.0951918239688101,0,12,1.11568159261015,0.001,0.5,0.5,0,-4405.67988568846,-3050.16827787589,-1355.51160781257
9501,3.13668058561434,3.26471043768269,0,0.137788193053257,0,0.486846350449023,0,0.0638374906798598,0.113026155319836,0,12,1.08854900924724,0.001,0.5,0.5,0,-4442.63419995007,-3098.20894037764,-1344.42525957243
10001,3.10489980878558,3.29181866243014,0,0.159115855920733,0,0.54640116235617,0,0.0553309145561285,0.14208394926636,0,12,1.05621123233266,0.001,0.5,0.5,0,-4481.86887109817,-3075.35162738979,-1406.51724370839
10501,3.15645470724012,3.1656346219837,0,0.180623390499666,0,0.490757616753807,0,0.0596245352231247,0.135547214076431,0,12,1.10267107314985,0.001,0.5,0.5,0,-4514.24957313239,-3063.61798946475,-1450.63158366764
11001,3.4497622073982,2.94304578665769,0,0.184025291739631,0,0.618382661854313,0,0.065656831169076,0.12769646837753,0,12,1.11149016797777,0.001,0.5,0.5,0,-4453.79820461027,-3059.04171183188,-1394.75649277839
11501,3.1749606855817,3.35487171079228,0,0.175438999527852,0,0.575323401538257,0,0.0531423101286528,0.14675233504604,0,12,1.02979724277833,0.001,0.5,0.5,0,-4454.2656338865,-3022.07329991115,-1432.19233397535
