samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.43971082555592,2.25367858721063,0,0.447469942428579,0,0.429531747368771,0,0.140808278761833,0.0892337888271148,0,12,0.540488270093119,0.001,0.5,0.5,0,-51879.0926598111,-51003.6435048912,-875.44915491985
1001,2.90414188747795,3.36894539327841,0,0.233836617026948,0,0.362852503795484,0,0.0869027583104964,0.0627713580397989,0,12,1.11875793528782,0.001,0.5,0.5,0,-4520.48075458095,-3133.01643300242,-1387.46432157853
2001,3.07245438226278,2.85295216525301,0,0.187222622600921,0,0.440594125549211,0,0.0857796087260729,0.0702566661088232,0,12,1.11875793528782,0.001,0.5,0.5,0,-4451.75982646959,-3057.10064346768,-1394.6591830019
3001,3.43761199342151,2.58336154068807,0,0.220265104171573,0,0.544220405533738,0,0.0936771877570862,0.0424229909234818,0,12,1.087634772565,0.001,0.5,0.5,0,-4449.43944820821,-3055.32716276788,-1394.11228544033
4001,3.54065689259411,2.62181135147525,0,0.189262051737716,0,0.597999847699915,0,0.100200678965667,0.0449776249816329,0,12,1.06478580603712,0.001,0.5,0.5,0,-4476.01831833547,-3060.27199299205,-1415.74632534342
5001,3.52883187290607,2.51064029213959,0,0.191926851353563,0,0.55001986507852,0,0.111119172889744,0.00524142913519645,0,12,1.08048012089535,0.001,0.5,0.5,0,-4463.35870444999,-3051.81809801792,-1411.54060643206
6001,3.42210389533761,2.71614127433718,0,0.173551876856775,0,0.585903622904192,0,0.114211517860776,0.00240333432281315,0,12,1.04908311149282,0.001,0.5,0.5,0,-4503.76815716965,-3012.62265062399,-1491.14550654566
7001,3.58909984109296,2.55100843960055,0,0.22422301675512,0,0.571771701155682,0,0.114213941793402,0.00867086923306152,0,12,1.03587576600518,0.001,0.5,0.5,0,-4423.7543804531,-3002.44480491414,-1421.30957553896
8001,3.60456561159374,2.80076170904222,0,0.245490029577096,0,0.527372932131969,0,0.116802520450807,0.00746157046038448,0,12,1.07857221427307,0.001,0.5,0.5,0,-4552.40834682706,-3055.50508018615,-1496.90326664091
9001,3.74919452474806,2.14580423472127,0,0.200380139772866,0,0.556520785574345,0,0.111267214823332,0.00828317624997695,0,12,1.05068579555763,0.001,0.5,0.5,0,-4523.46661510193,-3024.01740920695,-1499.44920589497
