samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.24610479809106,2.71786787205295,0,0.454188193304265,0,0.487308972482632,0,0.14836958035847,0.4,0,10,0.503612562723321,0,1,20,0,-52033.8484926314,-51113.4110216067,-920.437471024678
11,2.36094866373514,2.71786787205295,0,0.412992004189253,0,0.463058562580538,0,0.14836958035847,0.4,0,10,0.503612562723321,0,1,20,0,-43110.2777754878,-42025.9415554554,-1084.33622003236
21,2.57833952333187,2.78046952559093,0,0.408364652735146,0,0.463058562580538,0,0.14836958035847,0.4,0,10,0.503612562723321,0,1,20,0,-35829.5641923956,-34621.2455879581,-1208.31860443751
31,2.67438753272235,3.01920308116689,0,0.408364652735146,0,0.447157530931003,0,0.13712507198146,0.4,0,10,1.17719850371529,0,1,20,0,-8096.52097166898,-6754.51481162558,-1342.00616004341
41,3.03129296845499,3.02960229249608,0,0.316972246284184,0,0.446527412924381,0,0.13712507198146,0.4,0,10,2.313203515519,0,1,20,0,-5732.84485964155,-4345.39319162792,-1387.45166801363
51,3.03129296845499,3.02960229249608,0,0.292173382749796,0,0.447474272356985,0,0.13712507198146,0.4,0,10,2.37322758956145,0,1,20,0,-5704.61865628113,-4284.16777994082,-1420.45087634031
61,3.03129296845499,3.02960229249608,0,0.292173382749796,0,0.449561111700887,0,0.0889872862513539,0.4,0,10,2.26371010307961,0,1,20,0,-5446.94744891644,-4039.44405738437,-1407.50339153207
71,3.03129296845499,3.02960229249608,0,0.292173382749796,0,0.449561111700887,0,0.0889872862513539,0.4,0,10,2.26371010307961,0,1,20,0,-5404.00846917858,-3988.31554901026,-1415.69292016832
81,3.30153194170414,3.02960229249608,0,0.292173382749796,0,0.449363804903736,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-5320.0509267653,-3935.97557790361,-1384.07534886169
91,3.01784702625875,3.02960229249608,0,0.292173382749796,0,0.445185119937757,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-5108.56552066199,-3757.29606243936,-1351.26945822263
101,3.01784702625875,3.34167652164323,0,0.294014565449913,0,0.408962222576175,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-5020.67313209333,-3666.71860758084,-1353.95452451249
111,3.06331761804644,3.23079273011649,0,0.294014565449913,0,0.407941868633942,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-5009.24537683904,-3629.89964980065,-1379.3457270384
121,3.06331761804644,3.23079273011649,0,0.294014565449913,0,0.407941868633942,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-4971.07669964683,-3594.41453293209,-1376.66216671474
131,3.12336230130386,3.23079273011649,0,0.316426564198156,0,0.407941868633942,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-4983.6473612946,-3586.92567647059,-1396.72168482402
141,3.12336230130386,3.22702405471844,0,0.316426564198156,0,0.426652867357199,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-4987.95809847101,-3585.70912300472,-1402.24897546629
151,3.12336230130386,3.22702405471844,0,0.316426564198156,0,0.426652867357199,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-4890.13230466221,-3525.41024122809,-1364.72206343412
161,3.27197793120784,3.22702405471844,0,0.362689746133859,0,0.381134898559204,0,0.0465952019653754,0.4,0,10,1.73667077923369,0,1,20,0,-4847.12836748195,-3503.73641606555,-1343.3919514164
171,3.29943190977952,3.18320515577371,0,0.356885972836121,0,0.381134898559204,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4761.32988538376,-3447.01239569928,-1314.31748968448
181,3.29943190977952,3.18320515577371,0,0.324814269938825,0,0.381134898559204,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4791.2444232667,-3440.94436859332,-1350.30005467338
191,3.2682390855145,3.18320515577371,0,0.324814269938825,0,0.395857569188432,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4791.95047476146,-3423.54049555595,-1368.40997920551
201,3.2682390855145,3.12453102122584,0,0.324814269938825,0,0.375408106107471,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4809.55408685152,-3420.67996765062,-1388.8741192009
211,3.2682390855145,3.12453102122584,0,0.324814269938825,0,0.375408106107471,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4800.57913716168,-3406.30060117829,-1394.27853598338
221,3.2682390855145,3.13329245758355,0,0.324814269938825,0,0.375408106107471,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4786.80381345861,-3403.66668340844,-1383.13713005017
231,3.22699863072851,3.13329245758355,0,0.324814269938825,0,0.367482580415992,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4775.74584179254,-3396.62727742149,-1379.11856437104
241,3.22699863072851,3.19599484856402,0,0.337545271802092,0,0.37827648093959,0,0.0481371021393028,0.4,0,10,1.54780348156186,0,1,20,0,-4808.04244514837,-3401.34837115144,-1406.69407399692
251,3.22699863072851,3.19599484856402,0,0.337545271802092,0,0.37827648093959,0,0.0441292637909965,0.4,0,10,1.54780348156186,0,1,20,0,-4770.72566933957,-3411.32509583464,-1359.40057350493
