samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.29839423486637,2.91708837187718,0,0.487085752052683,0,0.440720486470932,0,0.173920747306085,0.4,0,10,0.702054067404765,0,1,20,0,-28180.2490462964,-27258.259907479,-921.989138817436
11,2.90132551506993,2.91708837187718,0,0.456013293226893,0,0.394564742867245,0,0.173920747306085,0.4,0,10,0.702054067404765,0,1,20,0,-22559.6112136638,-21541.0766190126,-1018.5345946512
21,2.94101915381197,2.91708837187718,0,0.444262990287203,0,0.394564742867245,0,0.173920747306085,0.4,0,10,1.41598846892025,0,1,20,0,-8148.93514167123,-7064.08163858977,-1084.85350308146
31,3.21994771579027,2.91708837187718,0,0.395718648589561,0,0.369536745400085,0,0.173920747306085,0.4,0,10,1.41598846892025,0,1,20,0,-7339.66934873619,-6148.37581094972,-1191.29353778647
41,3.49789751711364,2.91708837187718,0,0.371620434242545,0,0.358102159641043,0,0.173920747306085,0.4,0,10,1.41598846892025,0,1,20,0,-6971.78158877114,-5711.15678416363,-1260.62480460751
51,3.49789751711364,2.91708837187718,0,0.371620434242545,0,0.337284939911977,0,0.151123657201817,0.4,0,10,1.41598846892025,0,1,20,0,-6524.61975939771,-5189.16252324164,-1335.45723615608
61,3.49789751711364,2.91708837187718,0,0.323008083967884,0,0.337284939911977,0,0.15096104929687,0.4,0,10,1.41598846892025,0,1,20,0,-6142.07697282618,-4792.58056565624,-1349.49640716994
71,3.49789751711364,2.91708837187718,0,0.323008083967884,0,0.330293750274251,0,0.150276563516242,0.4,0,10,1.65859885303969,0,1,20,0,-5733.03254331767,-4327.35770259482,-1405.67484072285
81,3.49789751711364,2.91708837187718,0,0.285282603054955,0,0.330293750274251,0,0.119393012028594,0.4,0,10,1.65859885303969,0,1,20,0,-5366.63985528186,-3947.90918569125,-1418.73066959061
91,3.49789751711364,2.90948484781497,0,0.285282603054955,0,0.330293750274251,0,0.119393012028594,0.4,0,10,1.65859885303969,0,1,20,0,-5291.87609238682,-3886.18620485215,-1405.68988753467
101,3.45100530381527,2.90948484781497,0,0.285282603054955,0,0.316382751755326,0,0.0888450976646925,0.4,0,10,1.65859885303969,0,1,20,0,-5059.98910345471,-3681.27704177753,-1378.71206167718
111,3.45100530381527,2.90948484781497,0,0.285282603054955,0,0.315299341194859,0,0.0888450976646925,0.4,0,10,1.65859885303969,0,1,20,0,-5039.98342990507,-3676.89305058757,-1363.09037931751
121,3.43439754423562,2.90948484781497,0,0.293209660888559,0,0.340165862826281,0,0.065105638104019,0.4,0,10,1.65859885303969,0,1,20,0,-4981.79248889441,-3603.78097903512,-1378.01150985929
131,3.4389390296534,2.95725148234244,0,0.322259286099563,0,0.340165862826281,0,0.065105638104019,0.4,0,10,1.57797121657478,0,1,20,0,-4884.75338219498,-3548.08810293039,-1336.66527926459
141,3.4389390296534,2.95725148234244,0,0.322259286099563,0,0.321429351590878,0,0.0558673987445466,0.4,0,10,1.5543288625312,0,1,20,0,-4843.68062488199,-3503.0694702065,-1340.61115467549
151,3.4389390296534,3.00805793173519,0,0.322393184680907,0,0.33939223871417,0,0.0558673987445466,0.4,0,10,1.5543288625312,0,1,20,0,-4832.78710924171,-3496.48929456404,-1336.29781467767
161,3.54381773451206,3.00805793173519,0,0.322393184680907,0,0.387303260029079,0,0.0558673987445466,0.4,0,10,1.5543288625312,0,1,20,0,-4794.91341705555,-3441.10795490012,-1353.80546215543
