samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.97844256449399,2.45837355110368,0,0.404410242037226,0,0.440812290410734,0,0.196834366778272,0.0162180753339454,0,12,1.59035582009098,0.001,0,0,2.09596497168781,0,0.402811943852549,0,0.473027412567684,0,0,0.0177913562675477,0,8,0.710164949813464,0.001,0.5,0.5,0,-18054.4723078353,-16971.2718949792,-1083.20041285609
501,2.84267009926852,3.32712217942844,0,0.340268441889397,0,0.461261570323819,0,0.111876434919028,0.00192683092569484,0,12,1.20637581891524,0.001,0,0,2.19132902314803,0,0.298197420086959,0,0.14734480640565,0,0,0.0333763887924815,0,8,0.924168984342168,0.001,0.5,0.5,0,-7481.56649121632,-6083.71965022427,-1397.84684099205
1001,3.01976845658194,3.8301083497383,0,0.374504973529148,0,0.489719909979436,0,0.111876434919028,0.0106080255043854,0,12,1.20637581891524,0.001,0,0,2.12788613364108,0,0.440021658810905,0,0.116656457997054,0,0,0.0161871815442419,0,8,0.903814519870426,0.001,0.5,0.5,0,-7460.78209014375,-5919.38568925663,-1541.39640088713
1501,2.94275161588852,3.92504643062355,0,0.365134851505991,0,0.494147067024044,0,0.111876434919028,0.0148768815408441,0,12,1.13378726966394,0.001,0,0,2.01809326418755,0,0.632180640472466,0,0.0515038558311767,0,0,0.0240028369176644,0,8,0.903814519870426,0.001,0.5,0.5,0,-7424.03670000994,-5846.90734405259,-1577.12935595735
2001,3.00757146383982,3.89384251411987,0,0.365134851505991,0,0.490595512591272,0,0.104489496544426,0.0173385397057087,0,12,1.13378726966394,0.001,0,0,1.97852784826741,0,0.59143278196408,0,0.0305230604132631,0,0,0.028371474398595,0,8,0.903814519870426,0.001,0.5,0.5,0,-7382.27010534373,-5840.84530133478,-1541.42480400895
2501,3.28395456893043,3.68444951273768,0,0.320223357085896,0,0.507840384218874,0,0.10411950760081,0.0263147544533403,0,12,1.13378726966394,0.001,0,0,1.90251497031261,0,0.696197188284154,0,0.0125655345460796,0,0,0.0162624440783893,0,8,0.903814519870426,0.001,0.5,0.5,0,-7359.88152322836,-5821.02601004715,-1538.85551318121
3001,3.35355878681846,3.41362846800069,0,0.323926855532438,0,0.494171198586345,0,0.103078509314293,0.0213838024712118,0,12,1.10920407240329,0.001,0,0,1.80302246837341,0,0.608534721854291,0,0.00335933791035121,0,0,0.0207098177318248,0,8,0.850992643019537,0.001,0.5,0.5,0,-7317.51759452966,-5816.36698844548,-1501.15060608418
3501,3.50657536854312,3.04823798133248,0,0.329143230279132,0,0.529913667643534,0,0.102340728731369,0.0115144437743614,0,12,1.10920407240329,0.001,0,0,1.91511102109096,0,0.723358037290248,0,0.001959628364022,0,0,0.0259468064232765,0,8,0.859963032177907,0.001,0.5,0.5,0,-7317.72365169211,-5815.85635758348,-1501.86729410863
4001,3.28569573906772,3.48326292449267,0,0.276106257223745,0,0.552992942867197,0,0.0993418724835531,0.0522185454916329,0,12,1.07590620824776,0.001,0,0,1.91402796180953,0,0.698542618312366,0,0.00501163651995491,0,0,0.0253432544244383,0,8,0.924051583785831,0.001,0.5,0.5,0,-7352.51020614895,-5841.04933019985,-1511.4608759491
4501,3.09908093565865,3.25149559441354,0,0.242320499698685,0,0.519177810792616,0,0.093976018795667,0.0571882192555939,0,12,1.10643938581233,0.001,0,0,1.80313615479273,0,0.727675442952697,0,0.00113360254302958,0,0,0.0109398240954593,0,8,0.900544955078904,0.001,0.5,0.5,0,-7312.36764296095,-5831.84457278277,-1480.52307017818
5001,3.17924014753933,2.966801025647,0,0.214364126889675,0,0.514750348304302,0,0.0945987343429918,0.0516813833002951,0,12,1.08895696662126,0.001,0,0,1.79159406954474,0,0.681378481071077,0,0.00150268518765703,0,0,0.0123752229928079,0,8,0.89449745920613,0.001,0.5,0.5,0,-7279.59145830994,-5834.77223664385,-1444.81922166609
5501,3.32327027212756,2.87029059697982,0,0.181963198075573,0,0.582534915265077,0,0.0955734819441221,0.0298325778431423,0,12,1.10545919873874,0.001,0,0,1.8052501614361,0,0.758362699323687,0,8.93183949494309e-05,0,0,0.00406529166937906,0,8,0.886525180962941,0.001,0.5,0.5,0,-7273.48594969262,-5817.1938290298,-1456.29212066281
6001,3.19278891361694,2.68496160644281,0,0.168269305145913,0,0.515961043538007,0,0.0949607543627492,0.0388051961896148,0,12,1.08007000341159,0.001,0,0,1.86263846700829,0,0.771662754784166,0,0.00487295883974434,0,0,0.0083144449008794,0,8,0.902303612717555,0.001,0.5,0.5,0,-7270.01514790833,-5822.33444030032,-1447.68070760801
6501,3.21074076039539,2.66779786296514,0,0.161224820934596,0,0.513473206003964,0,0.0909422958809497,0.0538838600697092,0,12,1.06759581969188,0.001,0,0,1.73909217808588,0,0.690838091927886,0,0.00659852727038626,0,0,0.000651524278403337,0,8,0.886327636110195,0.001,0.5,0.5,0,-7237.36366868649,-5789.04411620287,-1448.31955248362
7001,3.29313835078487,2.91601147240334,0,0.145301192709567,0,0.521413237639307,0,0.0868545159239031,0.0767613738236057,0,12,1.11767198633119,0.001,0,0,1.85834640892546,0,0.791766126367095,0,0.00106460275100488,0,0,0.00959722251954591,0,8,0.876474151663908,0.001,0.5,0.5,0,-7260.36075943046,-5834.65714153075,-1425.70361789971
7501,3.24103136917807,2.71461446395261,0,0.159411399554857,0,0.484482440268257,0,0.0847546132419175,0.067034775395719,0,12,1.07175600827734,0.001,0,0,1.88435842068743,0,0.771526513259335,0,0.00346870039077389,0,0,0.0108644100942728,0,8,0.938432513173401,0.001,0.5,0.5,0,-7255.1329895776,-5808.17542451786,-1446.95756505973
8001,3.1189350230563,2.69948482071723,0,0.145258883756689,0,0.522262207298505,0,0.0843480234526339,0.0736569869791604,0,12,1.08527213125051,0.001,0,0,1.80296793919031,0,0.726909648137393,0,0.00108947886430299,0,0,0.0121918561089876,0,8,0.884042744633486,0.001,0.5,0.5,0,-7286.42506346582,-5830.1487046323,-1456.27635883352
8501,3.11414542243091,2.90142555536879,0,0.18259980348254,0,0.538657068461998,0,0.0794447813460292,0.0828977870439116,0,12,1.10590697213145,0.001,0,0,1.91997856441588,0,0.791128107657999,0,0.00432022731320559,0,0,0.0118850999611329,0,8,0.904413235006407,0.001,0.5,0.5,0,-7256.22845924269,-5841.41397182437,-1414.81448741832
9001,3.22088792687339,3.08976196698912,0,0.162986791752382,0,0.571872236708513,0,0.0827874297022019,0.0953641315932243,0,12,1.07611802515448,0.001,0,0,1.89904291939696,0,0.741959291054949,0,0.00130051574990677,0,0,0.0207351098768019,0,8,0.887258761002089,0.001,0.5,0.5,0,-7248.83250086988,-5788.87105507275,-1459.96144579713
9501,3.29896195436595,2.48445079182234,0,0.160390032690779,0,0.565121873949636,0,0.0790509954456805,0.0684000834587995,0,12,1.08632027367254,0.001,0,0,1.94763749611859,0,0.742140722509681,0,0.00530902060837548,0,0,0.0213913271074565,0,8,0.882385049534849,0.001,0.5,0.5,0,-7242.56087120152,-5810.61332844192,-1431.9475427596
10001,3.4542755539169,2.38548406513644,0,0.214521442929719,0,0.636200889785438,0,0.0810366982392569,0.0574558652998903,0,12,1.09502154844627,0.001,0,0,1.8711833650893,0,0.764795290393847,0,0.00640925603436736,0,0,0.00618803052643151,0,8,0.88046921132708,0.001,0.5,0.5,0,-7275.66470087719,-5828.71980453141,-1446.94489634578
10501,3.35258278618573,2.94216900539518,0,0.234176120395199,0,0.514695963044907,0,0.0800308917826341,0.0875524042011195,0,12,1.06318396027388,0.001,0,0,1.90556679349362,0,0.759174696584834,0,0.0081618029180198,0,0,0.0129384238154829,0,8,0.865502517318689,0.001,0.5,0.5,0,-7317.53274220854,-5850.3858738718,-1467.14686833674
11001,3.1957692020454,2.88933009618124,0,0.186573415795511,0,0.537234201216906,0,0.0784372871699705,0.0893617319915212,0,12,1.09976189244519,0.001,0,0,1.96300339130975,0,0.823362519446676,0,0.00403722276139083,0,0,0.0182876619727195,0,8,0.917832521157441,0.001,0.5,0.5,0,-7288.38097080328,-5831.98254447618,-1456.3984263271
11501,3.16874456269663,3.1559891262585,0,0.198760597786902,0,0.564612571348754,0,0.0764616073046711,0.0825839428320966,0,12,1.08181046911394,0.001,0,0,1.97603401545671,0,0.786535756442073,0,0.00209641959114474,0,0,0.0204156971205424,0,8,0.908876898211124,0.001,0.5,0.5,0,-7290.15647113625,-5813.61555373905,-1476.54091739721
12001,3.31089339668639,3.15920675413799,0,0.181353960506583,0,0.532526652961181,0,0.0773402584678516,0.119736799061732,0,12,1.10282258133211,0.001,0,0,1.98600564178078,0,0.804752026166994,0,0.000202411018453584,0,0,0.022304065424226,0,8,0.894325879201105,0.001,0.5,0.5,0,-7291.63208772483,-5832.95958311088,-1458.67250461395
12501,3.31309437464632,2.85813126898871,0,0.196417289805147,0,0.502123895277495,0,0.0770096455159776,0.114078217007618,0,12,1.07702736015707,0.001,0,0,1.87352551293918,0,0.758596857617937,0,0.00179414631755436,0,0,0.0148196693559082,0,8,0.900294098889755,0.001,0.5,0.5,0,-7273.18449004831,-5848.95327858601,-1424.2312114623
13001,3.2330102769299,2.82133066436292,0,0.166575861933179,0,0.540919172706968,0,0.0789584916499446,0.0848765536677941,0,12,1.04024899860386,0.001,0,0,2.04775130103213,0,0.830767345645125,0,0.00510220788080704,0,0,0.0263921705887002,0,8,0.931448485661479,0.001,0.5,0.5,0,-7263.57081517936,-5806.38634881502,-1457.18446636434
13501,3.08349204050479,2.81706056386155,0,0.143353634779689,0,0.545842129278872,0,0.0832968195245306,0.0831712167148991,0,12,1.06184219067684,0.001,0,0,1.74777987764698,0,0.702776520621711,0,0.000385779190371318,0,0,0.00810224074714882,0,8,0.900945723514986,0.001,0.5,0.5,0,-7281.49896145154,-5782.78697433053,-1498.71198712101
14001,3.28892370109299,2.83535505652517,0,0.169277505764163,0,0.530974563013735,0,0.0889441759055057,0.0761483928824327,0,12,1.05313610280125,0.001,0,0,1.8123979036582,0,0.758591543951525,0,0.00772521101242274,0,0,0.0068611178410755,0,8,0.904152595619357,0.001,0.5,0.5,0,-7236.53416116782,-5784.62533080039,-1451.90883036743
14501,3.38680929733354,2.64553887990026,0,0.188041912562915,0,0.563922362044334,0,0.0856875372174352,0.0513077725720225,0,12,1.05331216290338,0.001,0,0,1.91990027411713,0,0.829882535306011,0,0.00758638318798045,0,0,0.00511413199233039,0,8,0.92068023130329,0.001,0.5,0.5,0,-7257.885077401,-5831.96983620073,-1425.91524120028
15001,3.31155084390005,2.70254800428774,0,0.158407545026477,0,0.486918561831111,0,0.0852861588762447,0.0789354515995573,0,12,1.06127068652994,0.001,0,0,1.7879297765426,0,0.729906975827567,0,0.00108096335289673,0,0,0.00467834349838756,0,8,0.91540339290881,0.001,0.5,0.5,0,-7219.67388553666,-5805.79236424043,-1413.88152129624
15501,3.38657331277677,2.79391284152247,0,0.191086199949817,0,0.488689550731267,0,0.0850624130178674,0.0859325547492865,0,12,1.05061491022474,0.001,0,0,1.80554581818541,0,0.739674960754902,0,0.00103090372174225,0,0,0.0105295960215198,0,8,0.877521029651675,0.001,0.5,0.5,0,-7259.85129921134,-5812.49267972215,-1447.35861948919
16001,3.29445712481032,2.70133772993621,0,0.187584176692186,0,0.528903190575936,0,0.0889399540049336,0.0589155290883267,0,12,1.04447205329825,0.001,0,0,1.90440097228424,0,0.796311197601736,0,0.00899653410152935,0,0,0.0032988890338007,0,8,0.917813848425169,0.001,0.5,0.5,0,-7234.23978748539,-5820.61404704665,-1413.62574043875
16501,3.32872935363835,2.91836241981041,0,0.191117415733499,0,0.536508390759009,0,0.0866841896818861,0.0760102384815217,0,12,1.07524201915972,0.001,0,0,1.9315775232773,0,0.783616184514317,0,0.00109272437219438,0,0,0.0199419766262335,0,8,0.905465326168623,0.001,0.5,0.5,0,-7235.60355404081,-5828.6839604352,-1406.91959360561
17001,3.3095154096033,2.93964461145252,0,0.196650136481021,0,0.514672149470463,0,0.0814670569283855,0.0894935449623136,0,12,1.06606303603068,0.001,0,0,1.87080900379671,0,0.80311837144832,0,0.00281373735566881,0,0,0.00760122492768796,0,8,0.918762485821047,0.001,0.5,0.5,0,-7258.83582532669,-5852.94920639188,-1405.88661893481
17501,3.34630662885243,3.0117525628714,0,0.220043466242339,0,0.58289524097874,0,0.0770128201815891,0.0905430781915602,0,12,1.09937939515185,0.001,0,0,1.93762518859425,0,0.81728069798833,0,0.0018307260763068,0,0,0.0186056743890309,0,8,0.920302209342821,0.001,0.5,0.5,0,-7289.19981148892,-5855.0403735633,-1434.15943792562
18001,3.20903697676851,2.80244200152987,0,0.168368756700101,0,0.546731599287156,0,0.0729054882684414,0.106582263284213,0,12,1.09283001890227,0.001,0,0,1.96405925141855,0,0.86137152018398,0,0.00168088936401617,0,0,0.0121270502740621,0,8,0.909631777741702,0.001,0.5,0.5,0,-7271.19268915498,-5817.16336802338,-1454.02932113159
18501,3.17010795326652,2.82353611174684,0,0.156890030877856,0,0.54830158118175,0,0.0773028106687041,0.0880126092200099,0,12,1.05530086273435,0.001,0,0,1.88534824305963,0,0.747950888353257,0,0.0017843575549278,0,0,0.0138361207375137,0,8,0.937896414059901,0.001,0.5,0.5,0,-7273.96337625761,-5816.40717948919,-1457.55619676842
19001,3.29133055211252,2.91556185357344,0,0.199817318691182,0,0.504489179287912,0,0.0712295309706657,0.112780904610387,0,12,1.08875807430929,0.001,0,0,1.97047541350505,0,0.733459590914328,0,0.0155837951961666,0,0,0.0177085193202937,0,8,0.896210745152536,0.001,0.5,0.5,0,-7293.98940068799,-5839.18621024413,-1454.80319044386
19501,3.21740739580423,2.94326169408553,0,0.156287870444523,0,0.574678671764055,0,0.0731429598943751,0.100563192987462,0,12,1.05648819898489,0.001,0,0,1.86496642137147,0,0.798802757368958,0,0.0027032195304991,0,0,0.00684941331442464,0,8,0.896518244097902,0.001,0.5,0.5,0,-7266.69292091539,-5848.71078849815,-1417.98213241724
20001,3.07387770744999,3.16122635189382,0,0.166846551305971,0,0.522999323076554,0,0.0626261661399713,0.116529082236433,0,12,1.07721169307707,0.001,0,0,2.05557130467329,0,0.801910034607251,0,0.0155718849179916,0,0,0.0242932262488801,0,8,0.922016228889498,0.001,0.5,0.5,0,-7305.59218689991,-5862.90949684037,-1442.68269005954
20501,3.07740155136217,3.07739910706263,0,0.195992145270306,0,0.50206730083763,0,0.0664775106113103,0.111848366000603,0,12,1.03713863639666,0.001,0,0,1.98456134028426,0,0.819044286319014,0,0.0063765027916399,0,0,0.0178175016721913,0,8,0.937733488681222,0.001,0.5,0.5,0,-7235.59221570216,-5819.70475836381,-1415.88745733835
21001,3.23094504606717,2.99146971938805,0,0.221430676945161,0,0.506323894369445,0,0.0646574290822569,0.113493725689769,0,12,1.07574293499721,0.001,0,0,1.86372461186588,0,0.788086000844925,0,0.00260196165644454,0,0,0.00731079438324836,0,8,0.941934920493349,0.001,0.5,0.5,0,-7261.78486782878,-5857.70621212821,-1404.07865570057
21501,3.1130311553636,3.34638229412375,0,0.191872398116751,0,0.563346649733766,0,0.0597171719718566,0.138514948240811,0,12,1.12926303677112,0.001,0,0,1.94822895389562,0,0.852898084837425,0,0.0037495681950122,0,0,0.0131695035687255,0,8,0.927874007595795,0.001,0.5,0.5,0,-7315.07836198392,-5861.21903095982,-1453.8593310241
22001,3.21963271057565,3.18755271053068,0,0.175540953552561,0,0.510360107459096,0,0.0656716966203034,0.122798472549504,0,12,1.088778389724,0.001,0,0,1.9402887148665,0,0.804868851224498,0,0.00244151787029671,0,0,0.0172822303728306,0,8,0.912266324784054,0.001,0.5,0.5,0,-7260.37781219389,-5833.13490465523,-1427.24290753867
22501,3.28237823034367,2.97121984580746,0,0.185448372799119,0,0.604518470356963,0,0.0638053192872827,0.127058405712011,0,12,1.10287140356939,0.001,0,0,1.95496701690455,0,0.848074533035073,0,0.000913972321240505,0,0,0.0141958040124718,0,8,0.913417150197251,0.001,0.5,0.5,0,-7267.38014690049,-5848.8919455834,-1418.48820131709
23001,3.36108156093534,2.99237791642594,0,0.185850215284604,0,0.657615375433978,0,0.0660652584674537,0.117929153986125,0,12,1.06285932300621,0.001,0,0,1.91272955200767,0,0.82777668109313,0,0.000200867452566781,0,0,0.0101347178132889,0,8,0.894781218981699,0.001,0.5,0.5,0,-7293.19348436525,-5839.49015816319,-1453.70332620205
23501,3.24442027222295,3.18806921652034,0,0.16726970230814,0,0.608109684845881,0,0.0684279209225831,0.13722778886017,0,12,1.04294750946468,0.001,0,0,1.99088206010781,0,0.838833915836568,0,0.000765076822213476,0,0,0.0237623194555707,0,8,0.893557783430667,0.001,0.5,0.5,0,-7290.64797923743,-5857.42907065976,-1433.21890857767
24001,3.11188396522187,2.78008732685917,0,0.154760701873535,0,0.525916849009074,0,0.070430888397911,0.10059876007135,0,12,1.0980853267638,0.001,0,0,2.04990671609576,0,0.7806814293271,0,0.014041383328898,0,0,0.0280669713116169,0,8,0.923400253645579,0.001,0.5,0.5,0,-7332.7023036098,-5816.7786199525,-1515.92368365731
24501,3.22432278562178,2.93506032000679,0,0.165466417722072,0,0.476772103785406,0,0.0778423912277396,0.0895947693273131,0,12,1.09207493271932,0.001,0,0,2.07367403951576,0,0.805154660165242,0,0.00373149949042106,0,0,0.0326842953927039,0,8,0.919132729066572,0.001,0.5,0.5,0,-7285.12433347862,-5837.5301000354,-1447.59423344322
25001,3.17070318520793,3.21716860395479,0,0.198689113388764,0,0.48318581727275,0,0.0773325332756656,0.0981263756067812,0,12,1.05845142763916,0.001,0,0,1.96476883023922,0,0.82681893305574,0,0.00414682330005453,0,0,0.0123966059617191,0,8,0.887254925138045,0.001,0.5,0.5,0,-7292.52127971755,-5823.13249202262,-1469.38878769493
25501,3.12786479433292,3.22324601008626,0,0.166276721929514,0,0.607022419422226,0,0.0786911706560994,0.0879956426341487,0,12,1.06117061316187,0.001,0,0,1.89082960521924,0,0.791804750731699,0,0.00431720969454378,0,0,0.0099973019924314,0,8,0.907475384965699,0.001,0.5,0.5,0,-7289.60116743582,-5823.03918812403,-1466.56197931179
