samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.19094757961973,2.60437056229196,0,0.403985425464103,0,0.454558218980234,0,0.10104775212657,0.0627552559746181,0,12,0.819046799643369,0.001,0,0,2.14590254713496,0,0.429057724900545,0,0.463278248059069,0,0,0.0628195660669519,0,8,1.21940259196231,0.001,0.5,0.5,0,-28895.6191071958,-27565.6429669306,-1329.97614026526
501,2.60052564323631,3.04723398625494,0,0.225710230774183,0,0.673881866193244,0,0.0494476703892265,0.0856213450010959,0,12,1.31891898807025,0.001,0,0,1.9463826487883,0,0.464473680362694,0,0.13127400193014,0,0,0.0111645025625398,0,8,1.11448659242904,0.001,0.5,0.5,0,-7518.9690736465,-6144.61417462697,-1374.35489901952
1001,2.671521691437,3.05929844880805,0,0.156471719882944,0,0.675184612567164,0,0.0568262683972399,0.0800299026668584,0,12,1.14375369935315,0.001,0,0,2.06644701916282,0,0.660785311959532,0,0.0759971576760078,0,0,0.0115891248803907,0,8,0.93672585949278,0.001,0.5,0.5,0,-7337.57390975581,-5926.23651097042,-1411.33739878539
1501,2.78967217948563,3.13402827612075,0,0.172597290738541,0,0.480061184790155,0,0.056471955554133,0.116864073769592,0,12,1.10093612503137,0.001,0,0,2.03073097681442,0,0.823241236907006,0,0.00336374568279351,0,0,0.0160070254163494,0,8,0.896137199224098,0.001,0.5,0.5,0,-7285.43056961682,-5863.56332538845,-1421.86724422837
2001,2.8627875545667,3.11299508416629,0,0.16032295561097,0,0.487068756253063,0,0.056471955554133,0.116864073769592,0,12,1.10093612503137,0.001,0,0,1.99052205514829,0,0.839365393269808,0,0.00336374568279351,0,0,0.0178883446522001,0,8,0.896137199224098,0.001,0.5,0.5,0,-7318.77316121036,-5851.26384672249,-1467.50931448787
2501,2.97259872992435,3.09609863186711,0,0.151062794615588,0,0.629031363272414,0,0.0583028501144661,0.122622977537567,0,12,1.04055159394898,0.001,0,0,1.96473141913066,0,0.773412013661894,0,0.00588576965992794,0,0,0.0212629463193484,0,8,0.896137199224098,0.001,0.5,0.5,0,-7292.66583203965,-5820.45678892271,-1472.20904311694
3001,2.90174483509852,2.91190106554604,0,0.17795245713865,0,0.488236622568901,0,0.0542700691015838,0.122308751535854,0,12,1.09628343054668,0.001,0,0,2.03995224007559,0,0.806151046686048,0,0.00300598880608605,0,0,0.0231707082138833,0,8,0.89866682537609,0.001,0.5,0.5,0,-7341.52981068959,-5851.90085336978,-1489.62895731981
3501,3.02031477182097,3.16171445490236,0,0.199654540480322,0,0.489487475047514,0,0.0570962943808995,0.131512880126415,0,12,1.11064531886827,0.001,0,0,1.94616090856787,0,0.864757105403646,0,0.00015475845321515,0,0,0.0182957276205475,0,8,0.874573259002374,0.001,0.5,0.5,0,-7269.41547218668,-5846.36847114259,-1423.04700104409
4001,2.97531496098063,3.11916761644409,0,0.173051456151074,0,0.462936955621915,0,0.059755009644242,0.11909983289422,0,12,1.08664934481296,0.001,0,0,1.92469603277398,0,0.8421826179964,0,0.00015475845321515,0,0,0.0102950597373117,0,8,0.882019011372954,0.001,0.5,0.5,0,-7326.43100472933,-5835.57600697312,-1490.8549977562
4501,3.01282049254356,3.12665292647694,0,0.15350276513863,0,0.538760956972441,0,0.0627048453377991,0.118232031303786,0,12,1.12422093426269,0.001,0,0,2.01109514124037,0,0.836300688384871,0,0.0028447925669337,0,0,0.022962456469986,0,8,0.911187923066509,0.001,0.5,0.5,0,-7273.115576973,-5849.05184917256,-1424.06372780044
5001,3.06290688044461,2.89767720544141,0,0.191707513370019,0,0.601733056012508,0,0.0632012585874421,0.0953812094265956,0,12,1.08519121961876,0.001,0,0,1.83103377392627,0,0.763413372033502,0,0.00459887101725884,0,0,0.00798625639770618,0,8,0.897119547636888,0.001,0.5,0.5,0,-7303.9533528526,-5841.99012089859,-1461.96323195401
5501,3.06849087288665,3.2491125960058,0,0.13803974241431,0,0.587195525815561,0,0.0669752484393309,0.116041951921956,0,12,1.07808446834391,0.001,0,0,1.91852507217095,0,0.805352193984558,0,0.00056295136849575,0,0,0.0140597136835811,0,8,0.873560584455977,0.001,0.5,0.5,0,-7217.62006489093,-5789.78738406355,-1427.83268082738
6001,3.22745908247177,3.04615445948551,0,0.189964097628723,0,0.570830927450015,0,0.0722153114127422,0.107900881488,0,12,1.07852371606382,0.001,0,0,1.86844092490162,0,0.795020347847644,0,0.000980151601333942,0,0,0.00951826910034512,0,8,0.886973835055781,0.001,0.5,0.5,0,-7250.13320083764,-5838.70663804715,-1411.42656279049
6501,3.28110354316549,2.93063117490374,0,0.181455678930117,0,0.526799718303817,0,0.0848891291291672,0.0931270474417925,0,12,1.04787155198273,0.001,0,0,1.91819883605519,0,0.72653675205636,0,0.00374671960746127,0,0,0.0149642471316632,0,8,0.961768970183614,0.001,0.5,0.5,0,-7267.66774532438,-5818.03864154299,-1449.62910378139
7001,3.28124911160137,2.89577768117218,0,0.200216785507969,0,0.531549377548154,0,0.0778222530104546,0.108560365262311,0,12,1.03907960505551,0.001,0,0,2.0058723400692,0,0.772161620853577,0,0.00147386329265288,0,0,0.0322275167797898,0,8,0.901401604756454,0.001,0.5,0.5,0,-7309.91623689284,-5798.03942221258,-1511.87681468026
7501,3.33349890584873,2.82024019587986,0,0.205441222376253,0,0.512625912846377,0,0.0816864816282318,0.081336426718506,0,12,1.05833440844061,0.001,0,0,2.02088906875232,0,0.789464819501493,0,0.00427724218364359,0,0,0.0281265952526889,0,8,0.947149194878573,0.001,0.5,0.5,0,-7279.68359323973,-5823.53573537925,-1456.14785786047
8001,3.35022442445608,2.52928725110234,0,0.18203508904937,0,0.498488998294625,0,0.0886003612127196,0.0539684153604352,0,12,1.09025720523474,0.001,0,0,1.97569049182778,0,0.781535759348075,0,0.000659280446329239,0,0,0.0272638350336148,0,8,0.896871709794658,0.001,0.5,0.5,0,-7325.46101586472,-5836.89088527471,-1488.57013059002
8501,3.48378379778246,2.40139686081034,0,0.185272813933444,0,0.493745082758841,0,0.089105159903211,0.0513716018557625,0,12,1.07608870010919,0.001,0,0,1.84907325836762,0,0.745467045253638,0,0.00091521976866542,0,0,0.0133600789431775,0,8,0.889486728779781,0.001,0.5,0.5,0,-7261.78274960524,-5814.56072290769,-1447.22202669754
9001,3.48023426235022,2.51827627440477,0,0.194235242184459,0,0.540893202552844,0,0.0930197485801875,0.0390621581849186,0,12,1.08174454892379,0.001,0,0,1.83763980885558,0,0.706112817243574,0,0.00805022748911173,0,0,0.010174266214537,0,8,0.914527097712655,0.001,0.5,0.5,0,-7264.60729010812,-5814.5342685338,-1450.07302157432
9501,3.57520292414363,2.67685505759931,0,0.211145924884835,0,0.663094943491017,0,0.0901930175198057,0.0531013244197654,0,12,1.1123273554479,0.001,0,0,1.93144183517394,0,0.711105485906812,0,0.00118595347822189,0,0,0.0278260657920885,0,8,0.895973094951844,0.001,0.5,0.5,0,-7315.9350783308,-5822.23221460732,-1493.70286372348
