samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.35663528651468,2.00736265292657,0,0.402047903515856,0,0.488145870863074,0,0.162047635346164,0.0100903031296989,0,12,1.04309815493515,0.001,0,0,2.08822120641126,0,0.458785302035358,0,0.453263312410277,0,0,0.038584572418032,0,8,1.29291937731375,0.001,0.5,0.5,0,-21857.4183451674,-21034.8591744565,-822.559170710985
501,1.93656324092419,2.99050746458246,0,0.0881121453427073,0,0.415009207237027,0,0.0614812934976325,0.0507910593446671,0,12,1.31141133903842,0.001,0,0,2.0863987008042,0,0.509204235070963,0,0.152616565289033,0,0,0.00339763056177349,0,8,0.842589522539318,0.001,0.5,0.5,0,-7418.7441154275,-6081.4680162341,-1337.2760991934
1001,2.0463885077389,3.36319419786902,0,0.114112017265358,0,0.451785109162168,0,0.0549133704793596,0.0645259992385768,0,12,1.15474706694656,0.001,0,0,2.12743348770453,0,0.703754398967353,0,0.0987981712329247,0,0,0.00495720733681204,0,8,0.942263927192171,0.001,0.5,0.5,0,-7329.16549677692,-5968.3167386759,-1360.84875810102
1501,2.20823312395078,3.23614027451658,0,0.149118859254924,0,0.412386746023885,0,0.0549133704793596,0.0645259992385768,0,12,1.15474706694656,0.001,0,0,2.01799351650818,0,0.714895334932541,0,0.0485765401981587,0,0,0.00812864500348413,0,8,0.942263927192171,0.001,0.5,0.5,0,-7347.97015483057,-5932.42062151479,-1415.54953331578
2001,2.20823312395078,3.42492878427384,0,0.162812117409176,0,0.408128230131854,0,0.0641508368410576,0.0694384575107134,0,12,1.15474706694656,0.001,0,0,1.93932579005597,0,0.655654490081625,0,0.0331220895260093,0,0,0.0158416559768525,0,8,0.937470342147591,0.001,0.5,0.5,0,-7356.92331573797,-5891.9567639701,-1464.96655176787
2501,2.30105099052622,3.54213388770681,0,0.181826044682136,0,0.40659270013613,0,0.0692156099596743,0.0765684071913103,0,12,1.12176035375269,0.001,0,0,1.7912489014491,0,0.681361831983866,0,0.00924562033594483,0,0,0.00708916190182498,0,8,0.868109717237588,0.001,0.5,0.5,0,-7353.63510547859,-5854.3322898247,-1499.30281565389
3001,2.243530440555,3.47350702436432,0,0.142090785042902,0,0.402978190000586,0,0.0692156099596743,0.0744156930242889,0,12,1.12176035375269,0.001,0,0,1.82484620963843,0,0.691049472247309,0,0.00580185208133542,0,0,0.0098484930919772,0,8,0.878496886975055,0.001,0.5,0.5,0,-7339.21190705035,-5840.52726633634,-1498.68464071401
3501,2.24520975704034,3.60570064070304,0,0.136987080240007,0,0.379965474558559,0,0.0736960606953894,0.0799939278059196,0,12,1.110638134395,0.001,0,0,1.82165514061827,0,0.70125354472011,0,6.2260071811442e-05,0,0,0.0223816204788358,0,8,0.878496886975055,0.001,0.5,0.5,0,-7325.23857598823,-5840.36189796768,-1484.87667802056
4001,2.43734351307787,3.65141595514058,0,0.168426547944736,0,0.400288386810555,0,0.080028643370931,0.0857086921209011,0,12,1.1111420281251,0.001,0,0,1.83004734694188,0,0.657933001839351,0,0.00146441460117576,0,0,0.0227540412700891,0,8,0.828354406015575,0.001,0.5,0.5,0,-7380.34842993617,-5831.12660760089,-1549.22182233528
4501,2.54356991856436,3.30762039549231,0,0.162721158537157,0,0.424359611643413,0,0.0779102241112235,0.0843697618103602,0,12,1.10261516791985,0.001,0,0,1.74270767617644,0,0.650841932620411,0,0.00852060252503017,0,0,0.00743665194190521,0,8,0.9033576046011,0.001,0.5,0.5,0,-7362.33185050973,-5860.97233678399,-1501.35951372574
5001,2.75357827841396,3.07505360138617,0,0.185531342481548,0,0.424594834494311,0,0.0779102241112235,0.0717835579585297,0,12,1.08059331678294,0.001,0,0,1.78477087329396,0,0.70237832071761,0,0.00412488732213495,0,0,0.00981467723276238,0,8,0.861789761188615,0.001,0.5,0.5,0,-7291.31035916754,-5809.58120668233,-1481.72915248521
5501,2.82255126883324,3.00141388158854,0,0.179414211776553,0,0.470790585334948,0,0.0816117069536342,0.0645846574390012,0,12,1.06990426141303,0.001,0,0,1.81431671135843,0,0.729097063997719,0,0.00443580979292247,0,0,0.00607171674528288,0,8,0.904690818273923,0.001,0.5,0.5,0,-7279.87322681928,-5813.42532945464,-1466.44789736464
6001,3.03347099937049,3.13511488951962,0,0.196546594499622,0,0.48619008369155,0,0.0858917368967008,0.0746486972851122,0,12,1.11395932725719,0.001,0,0,1.80127229853269,0,0.682699648603098,0,0.00638640146500793,0,0,0.00503568352830403,0,8,0.873430736836928,0.001,0.5,0.5,0,-7272.52706578015,-5851.58395741529,-1420.94310836486
6501,3.11922544772103,3.06987240265709,0,0.160763905281102,0,0.553440809347642,0,0.0836524291877425,0.0770284534647117,0,12,1.09057677034228,0.001,0,0,1.77860851185571,0,0.666878128013407,0,0.00365925567123255,0,0,0.0129423867265064,0,8,0.857948974095835,0.001,0.5,0.5,0,-7270.18133274021,-5787.68598073006,-1482.49535201015
7001,3.17533084955737,2.93675165166963,0,0.15204228216637,0,0.584928446613658,0,0.0892697342081652,0.0698767506349415,0,12,1.08621389569479,0.001,0,0,1.76623816507334,0,0.702945084986921,0,0.00161089489488714,0,0,0.00750641188076001,0,8,0.891177582923172,0.001,0.5,0.5,0,-7279.40055903035,-5793.58831868662,-1485.81224034373
7501,3.25448095073882,2.61129113661211,0,0.164891691290985,0,0.49954561953314,0,0.0863331679126179,0.0607856103477095,0,12,1.12496169848979,0.001,0,0,1.86505418284457,0,0.707864211316876,0,0.00553345277876998,0,0,0.015005451263915,0,8,0.88285766535512,0.001,0.5,0.5,0,-7256.46440199197,-5823.63548135858,-1432.82892063339
8001,3.41856600301511,2.67224015547034,0,0.191337518231725,0,0.522447908649761,0,0.0892405728974767,0.0554141792131208,0,12,1.1061421552786,0.001,0,0,1.92228834891153,0,0.788789188339625,0,0.00241154137185101,0,0,0.0143663547645587,0,8,0.873798440089485,0.001,0.5,0.5,0,-7274.89595003945,-5852.53592252368,-1422.36002751578
8501,3.3561980536051,2.52915031720276,0,0.171096597959638,0,0.593848674654538,0,0.0906544402904135,0.0347871762064795,0,12,1.10248259379889,0.001,0,0,1.79939656497556,0,0.741397444525727,0,0.00124848639595205,0,0,0.00505331705339912,0,8,0.875875367134889,0.001,0.5,0.5,0,-7237.9211059038,-5837.32004344709,-1400.6010624567
9001,3.19572442517668,2.59886916918373,0,0.136054551651644,0,0.493943020409411,0,0.0864054877485355,0.052284564582015,0,12,1.05527459631431,0.001,0,0,1.81564812175035,0,0.758724617318869,0,0.00073084523355308,0,0,0.00549075662761666,0,8,0.90996534020384,0.001,0.5,0.5,0,-7244.87947147555,-5821.08280691462,-1423.79666456092
9501,3.26489798512165,2.84742475550754,0,0.197442611083486,0,0.549541498793806,0,0.0858650933419003,0.0577135906534603,0,12,1.11100132776368,0.001,0,0,1.92424127826188,0,0.781621998763657,0,0.00238577961013634,0,0,0.0174005307801249,0,8,0.918328316430224,0.001,0.5,0.5,0,-7314.05060290486,-5843.72620903593,-1470.32439386894
10001,3.21179314320647,2.6899713830837,0,0.162060390669012,0,0.509567617675904,0,0.087796498512397,0.054389613473632,0,12,1.06345630020449,0.001,0,0,1.88608393032134,0,0.760044471270498,0,6.05135455114354e-05,0,0,0.0160768758234594,0,8,0.895620723737245,0.001,0.5,0.5,0,-7212.09554124563,-5799.24158541419,-1412.85395583144
10501,3.41383524398616,2.32380924964361,0,0.15759954754474,0,0.542117600382439,0,0.0950431085446932,0.0303521736422797,0,12,1.07599851404935,0.001,0,0,1.86245319757415,0,0.737502838026265,0,0.00125004333716907,0,0,0.0145387685696218,0,8,0.897493324731192,0.001,0.5,0.5,0,-7252.63671142047,-5816.80932489061,-1435.82738652986
11001,3.52651140212613,2.37290576199329,0,0.17156904967768,0,0.526283071510572,0,0.105343268366888,0.0331905295666176,0,12,1.0745129942898,0.001,0,0,1.9762773340109,0,0.761227051686364,0,0.0026076021735746,0,0,0.0232475298837005,0,8,0.869370037977788,0.001,0.5,0.5,0,-7233.32379813385,-5840.4147324644,-1392.90906566945
11501,3.37377251134432,2.45211112246506,0,0.174248249325002,0,0.601886007807322,0,0.0951531806205558,0.0271709975619858,0,12,1.05199659927589,0.001,0,0,1.79547930459799,0,0.741893511925201,0,0.00122288196009401,0,0,0.00358012277653162,0,8,0.911936438204018,0.001,0.5,0.5,0,-7256.43200351749,-5817.1331102327,-1439.29889328479
12001,3.4449449629096,2.33191492803007,0,0.185960724080361,0,0.519216836641405,0,0.100193810003538,0.00314624488508173,0,12,1.09176322253444,0.001,0,0,1.8082671287465,0,0.669612545592784,0,0.0104205155267491,0,0,0.0135466765815505,0,8,0.875206504218695,0.001,0.5,0.5,0,-7241.55178347663,-5814.95973081121,-1426.59205266542
12501,3.45683017829107,2.39912821807449,0,0.156294309041927,0,0.614813722688934,0,0.105052866373192,0.00452620137747946,0,12,1.0820759958643,0.001,0,0,1.79429920405038,0,0.761300625806043,0,0.000755655233594759,0,0,0.00143861413860015,0,8,0.877169599077359,0.001,0.5,0.5,0,-7286.34600702743,-5815.27965761814,-1471.06634940929
13001,3.45193486344885,2.31971397677076,0,0.177745193137016,0,0.527463280173275,0,0.101054399835608,0.0289782613162824,0,12,1.05204699951512,0.001,0,0,1.85195382236814,0,0.732221134435655,0,0.00563073787216386,0,0,0.0166838388034284,0,8,0.881538664299913,0.001,0.5,0.5,0,-7297.58116072951,-5818.98769373076,-1478.59346699875
13501,3.32529921010751,2.55222209134347,0,0.193537071048126,0,0.554100062239815,0,0.0969594022143248,0.0387901183166725,0,12,1.11507822548966,0.001,0,0,1.81633801542406,0,0.80513694728426,0,0.00215152158563615,0,0,0.0054080388825025,0,8,0.880440528690263,0.001,0.5,0.5,0,-7253.2605927205,-5829.26494930241,-1423.99564341809
14001,3.19918897663964,2.51581369008559,0,0.159484975582748,0,0.512305780563314,0,0.0880680399117907,0.0431906515282048,0,12,1.08297589088436,0.001,0,0,1.88781565013959,0,0.781034131989481,0,0.0145091687295921,0,0,0.00621449415871196,0,8,0.922787438854209,0.001,0.5,0.5,0,-7266.83683736533,-5818.64225955158,-1448.19457781374
14501,3.22734639840715,2.71960512649018,0,0.18793255427135,0,0.520053018860279,0,0.0855680419539545,0.0697642101847778,0,12,1.08567897720428,0.001,0,0,1.83705091230655,0,0.801928056324858,0,0.000378330075457192,0,0,0.000359119857096435,0,8,0.921662448416183,0.001,0.5,0.5,0,-7253.41411765591,-5841.35451837108,-1412.05959928483
15001,3.29901048424751,2.54559533494844,0,0.163434779225121,0,0.535723678369631,0,0.0822937337579154,0.0767521008820624,0,12,1.08934259810561,0.001,0,0,1.79132835349758,0,0.773193910404921,0,0.00224702769727308,0,0,0.00185777893262965,0,8,0.924979263889524,0.001,0.5,0.5,0,-7285.2521480347,-5834.19223454274,-1451.05991349196
15501,3.27476677077896,2.70026239074782,0,0.17418691997608,0,0.545818404256229,0,0.0917912920014576,0.064689424880948,0,12,1.06204801168835,0.001,0,0,1.84072277695542,0,0.76444083064081,0,0.00458910631473166,0,0,0.00443635352458421,0,8,0.909658337824667,0.001,0.5,0.5,0,-7224.71113602309,-5822.13259879629,-1402.57853722681
16001,3.34001598611011,2.75591876211984,0,0.198729693010024,0,0.554609465827517,0,0.0788864617586207,0.100923471439756,0,12,1.10981397160293,0.001,0,0,2.00668190858871,0,0.835596312322757,0,0.00414646316304557,0,0,0.0194084310281282,0,8,0.925221027316613,0.001,0.5,0.5,0,-7313.61756651077,-5863.55547226998,-1450.0620942408
16501,3.28190032046919,2.84442976421388,0,0.209960065648375,0,0.514288124700719,0,0.0865974758511052,0.0678227954209205,0,12,1.0506952105068,0.001,0,0,1.85548926835029,0,0.709886379198824,0,0.004885284442299,0,0,0.0140888716854388,0,8,0.893469491551237,0.001,0.5,0.5,0,-7267.23493509177,-5828.33729023757,-1438.8976448542
17001,3.28755170347082,2.75005595576817,0,0.198660917166274,0,0.476725890651132,0,0.0899694595619274,0.0547971366823427,0,12,1.07393863853135,0.001,0,0,1.8204833220903,0,0.732367836568758,0,0.000330525725755149,0,0,0.00610945486331316,0,8,0.888994714529999,0.001,0.5,0.5,0,-7285.1899494968,-5848.86840748725,-1436.32154200955
17501,3.47364953881455,2.47965021281829,0,0.225323600659465,0,0.485811374047901,0,0.093189491165768,0.0228294391508304,0,12,1.08135841843301,0.001,0,0,1.91861762699424,0,0.766544286426315,0,0.00151745266517413,0,0,0.0193738794153849,0,8,0.920275716827228,0.001,0.5,0.5,0,-7233.59470973693,-5832.84882857502,-1400.74588116191
18001,3.42750752598686,2.70691906329989,0,0.219659388229218,0,0.520283831765565,0,0.0923397384305451,0.0596924739033053,0,12,1.11898026920689,0.001,0,0,1.81383801342621,0,0.658932077016191,0,0.0123711754172858,0,0,0.00861116820267087,0,8,0.929612331370467,0.001,0.5,0.5,0,-7282.90282553593,-5833.64552829326,-1449.25729724267
18501,3.33908493987425,2.63337529958868,0,0.184039509104593,0,0.537460084270209,0,0.0925893945387601,0.0288969086716057,0,12,1.11804878339536,0.001,0,0,1.8186871946882,0,0.7035395892374,0,0.0048215112798123,0,0,0.0124684880454679,0,8,0.887662018580404,0.001,0.5,0.5,0,-7242.46353153323,-5831.44354129337,-1411.01999023986
19001,3.37239254542263,2.45953829195847,0,0.195432745734903,0,0.526817126137008,0,0.0985566606241183,0.00356546281145727,0,12,1.08825791984879,0.001,0,0,1.93278525647467,0,0.788547918753738,0,0.00412224165904906,0,0,0.021464240624869,0,8,0.894101103933323,0.001,0.5,0.5,0,-7248.67754351124,-5851.13325677559,-1397.54428673566
19501,3.5850476780692,2.26775449163894,0,0.177021467247878,0,0.554959940596917,0,0.10220683447103,0.00493147700305649,0,12,1.07859344185726,0.001,0,0,1.96426673825803,0,0.773153223247033,0,0.00129092647873584,0,0,0.0215091459802749,0,8,0.917165031820507,0.001,0.5,0.5,0,-7245.78076052329,-5841.66869049291,-1404.11207003038
20001,3.36455659699604,2.41921036274591,0,0.17708247540378,0,0.523263127995298,0,0.098420382732448,0.0212439915039219,0,12,1.08163036684653,0.001,0,0,1.91479654168099,0,0.757460928613551,0,0.00215852863649735,0,0,0.0192747038347381,0,8,0.926950839212791,0.001,0.5,0.5,0,-7279.29063214446,-5838.50379372657,-1440.78683841789
20501,3.39219842763194,2.379995780185,0,0.161942642247437,0,0.515908077481552,0,0.102198896817141,0.00313241515267309,0,12,1.1095472915565,0.001,0,0,1.99696400431113,0,0.759728845242463,0,0.00157043329730122,0,0,0.0331325328750962,0,8,0.907876222244661,0.001,0.5,0.5,0,-7247.58744326397,-5830.41169606125,-1417.17574720272
21001,3.42277879708917,2.3903411540207,0,0.164169084884146,0,0.554831272004758,0,0.101625318102798,0.0115199385524429,0,12,1.07287423262163,0.001,0,0,1.82050022484187,0,0.755017418283198,0,0.00453911719306775,0,0,0.00682602693908299,0,8,0.909819424704486,0.001,0.5,0.5,0,-7246.55667373675,-5817.26848357435,-1429.2881901624
21501,3.57612477865706,2.37196924460781,0,0.1722339326607,0,0.500313571474792,0,0.104772650862295,0.00994095706005523,0,12,1.08172796934652,0.001,0,0,1.83388489884307,0,0.746862591127155,0,0.00341041314868812,0,0,0.00625081118059385,0,8,0.874441487059456,0.001,0.5,0.5,0,-7252.30053650972,-5827.24088740026,-1425.05964910946
22001,3.46759815595372,2.01607333436799,0,0.150317150676239,0,0.563445628863968,0,0.101006433715207,0.00312477359113086,0,12,1.10067060446163,0.001,0,0,1.88649610275564,0,0.803053177130782,0,0.00598361039346033,0,0,0.00705493195523483,0,8,0.918122119710491,0.001,0.5,0.5,0,-7232.45321231312,-5823.09850791312,-1409.3547044
22501,3.34262153483055,2.5171170473882,0,0.154174357226216,0,0.509661724323198,0,0.10124016646263,0.0186003315033546,0,12,1.10598911920469,0.001,0,0,1.89007603571777,0,0.756664093576374,0,0.00509148108335534,0,0,0.0147183493143798,0,8,0.885712549926419,0.001,0.5,0.5,0,-7238.04679024715,-5812.82374413332,-1425.22304611383
23001,3.3194475442097,2.35653182290375,0,0.16876272848775,0,0.511767399004494,0,0.104841675816025,0.00704345282170061,0,12,1.0581585073283,0.001,0,0,1.82719450718295,0,0.711764123241319,0,0.00231161499530654,0,0,0.0132061488701824,0,8,0.877975859334376,0.001,0.5,0.5,0,-7246.92961991911,-5800.78105327066,-1446.14856664846
23501,3.30406731356169,2.43092710361303,0,0.139044752420765,0,0.531456894051853,0,0.10971896524275,0.00223688775340663,0,12,1.07152681649578,0.001,0,0,1.8281927246804,0,0.747839026409681,0,0.00121566127840068,0,0,0.00931310153605032,0,8,0.917877213357838,0.001,0.5,0.5,0,-7242.58281668872,-5799.05053583857,-1443.53228085015
24001,3.30961100377389,2.58287622824788,0,0.116190169666993,0,0.542924970238317,0,0.111382769633472,0.004998482041422,0,12,1.03236125645125,0.001,0,0,1.96036941077885,0,0.75318567588539,0,0.0055740250779159,0,0,0.0273672375159556,0,8,0.883194327478827,0.001,0.5,0.5,0,-7245.3540426603,-5768.35702233485,-1476.99702032545
24501,3.37281245140674,2.22930910266941,0,0.133127243574774,0,0.472731486519187,0,0.0996830103336527,0.0127494025941793,0,12,1.09396171588808,0.001,0,0,1.9450410322838,0,0.793626542928276,0,0.00137093004763258,0,0,0.0181192773503816,0,8,0.892316112247799,0.001,0.5,0.5,0,-7216.40913287793,-5802.85419991667,-1413.55493296126
25001,3.37509294318873,2.53313138455937,0,0.159534481593406,0,0.521686671460666,0,0.10714243770895,0.00905503091082495,0,12,1.05395002066106,0.001,0,0,1.81242937375603,0,0.702158083865072,0,0.00159623419146251,0,0,0.0083433918985284,0,8,0.89475264951671,0.001,0.5,0.5,0,-7247.91462154822,-5823.8573406545,-1424.05728089372
25501,3.31231374459405,2.51529130443284,0,0.162190428808467,0,0.53906715416606,0,0.0975079397220371,0.0274322135467897,0,12,1.09938272220415,0.001,0,0,1.75758940878995,0,0.696755749742688,0,0.00110959552079636,0,0,0.00420265688084806,0,8,0.900159661497934,0.001,0.5,0.5,0,-7231.5748515728,-5823.94814445654,-1407.62670711626
26001,3.42111440167854,2.45544390894781,0,0.146373392106031,0,0.592357706194197,0,0.101978203968686,0.0194796538616578,0,12,1.04161088265358,0.001,0,0,1.79663069982479,0,0.691467801096543,0,3.55755644979722e-06,0,0,0.0120018710769626,0,8,0.878228560171082,0.001,0.5,0.5,0,-7242.28477227254,-5779.2367940506,-1463.04797822194
26501,3.35042021869765,2.41554440191339,0,0.162199652220398,0,0.495559041445717,0,0.100732838105379,0.000198210807582701,0,12,1.05544320013872,0.001,0,0,1.85261533974806,0,0.684565681198221,0,0.00156953130543314,0,0,0.020876839126179,0,8,0.882845006957412,0.001,0.5,0.5,0,-7262.80161929306,-5794.13974310415,-1468.66187618891
27001,3.52675938416319,2.62322119151529,0,0.192461490278395,0,0.563477942353539,0,0.106831435954989,0.0121064368751214,0,12,1.07111163909283,0.001,0,0,1.8705097967731,0,0.714503846565469,0,0.000183616614520331,0,0,0.0181775356622532,0,8,0.879168366868896,0.001,0.5,0.5,0,-7229.71334878297,-5818.69352830984,-1411.01982047313
27501,3.63551270753444,2.45811963266433,0,0.217856825498307,0,0.533264313723049,0,0.103816868289861,0.0063225731333839,0,12,1.09340884164564,0.001,0,0,1.85790559147353,0,0.791186506662332,0,0.000797511192833413,0,0,0.0090811972011837,0,8,0.889875437340861,0.001,0.5,0.5,0,-7249.23026114398,-5827.08143864166,-1422.14882250232
28001,3.44749732781672,2.28820770359334,0,0.173445613361539,0,0.517695042390235,0,0.104174908937369,0.00935286133336647,0,12,1.09967443053952,0.001,0,0,1.90572691275731,0,0.639519542654816,0,0.0015429691016166,0,0,0.0363277100509306,0,8,0.912575340691028,0.001,0.5,0.5,0,-7283.72683186135,-5807.27552890962,-1476.45130295172
28501,3.23858608299905,2.55255840099755,0,0.167592398611306,0,0.52450423998731,0,0.101663681130468,0.02700644296289,0,12,1.08710608115874,0.001,0,0,1.91317561313497,0,0.684799700960188,0,0.00742558953912089,0,0,0.0309732814153394,0,8,0.909523275432988,0.001,0.5,0.5,0,-7309.09078005856,-5815.44247769414,-1493.64830236442
29001,3.13210004194086,2.67908882055821,0,0.179910734419286,0,0.493413646250131,0,0.102569034922765,0.0204965040438788,0,12,1.03947716584221,0.001,0,0,1.8869477849268,0,0.666960927684191,0,0.00126188084599301,0,0,0.0322428865356048,0,8,0.879064281482331,0.001,0.5,0.5,0,-7310.29314197248,-5770.25013513616,-1540.04300683632
29501,3.09054600528959,2.70781955017685,0,0.179219091279516,0,0.538944227259954,0,0.094390154371072,0.0423519750941956,0,12,1.07186459721847,0.001,0,0,1.87068755941659,0,0.702143293696522,0,0.00592834764759684,0,0,0.0257307321351493,0,8,0.927329728365256,0.001,0.5,0.5,0,-7368.28479466319,-5832.07804219631,-1536.20675246688
30001,3.29830510416274,2.51815252628033,0,0.160123899771465,0,0.508440823034608,0,0.10227139016051,0.0263793056009008,0,12,1.05480025832469,0.001,0,0,1.8991720494125,0,0.676849209894485,0,0.0114503476843727,0,0,0.0203664899037933,0,8,0.91146570091746,0.001,0.5,0.5,0,-7286.76950689115,-5772.18504539658,-1514.58446149457
30501,3.36261590440686,2.28404789261706,0,0.180518873990584,0,0.52645465324165,0,0.0990733076904505,0.0101535849803611,0,12,1.14739085647155,0.001,0,0,1.83632722819634,0,0.668099506744954,0,0.000373435864678617,0,0,0.0254689696983166,0,8,0.911990271809269,0.001,0.5,0.5,0,-7297.47400437624,-5844.83638677066,-1452.63761760557
31001,3.26971844350999,2.55037783579255,0,0.149533549532194,0,0.582264517768094,0,0.0995359307323962,0.0264072382960102,0,12,1.05035710116597,0.001,0,0,1.8028769269392,0,0.725335682356617,0,0.00726007358386188,0,0,0.0127488199754485,0,8,0.895704594746887,0.001,0.5,0.5,0,-7249.72174530899,-5802.75670914981,-1446.96503615918
