samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
42001,1.52672952094318,4.52447990624038,0,0.0684000540018922,0,0.459795813599434,0,1.6615749386735,0.0170251988461818,0,12,1.06281167614399,0.001,0,0,1.74985613486652,0,0.398388462627733,0,0.095588208299671,0,0,0.0104199714305771,0,8,0.864471138149202,0.001,0.5,0.5,0,-6134.07770005628,-4558.45285340727,-1575.62484664901
43001,1.29353451334467,4.53786272658095,0,0.0446904469015842,0,0.472267249556872,0,1.43838566979383,0.0173554602915119,0,12,1.12499938773053,0.001,0,0,1.79098975747974,0,0.458915853929947,0,0.0669375753881909,0,0,0.0211582521342484,0,8,0.883346806533656,0.001,0.5,0.5,0,-6112.07983061842,-4566.71205122041,-1545.36777939801
44001,1.5220036469622,4.4183563645036,0,0.0627507158602808,0,0.484769166574366,0,1.36858311014557,0.0131122929819497,0,12,1.166567290716,0.001,0,0,1.77658733149422,0,0.438578462723073,0,0.0793547688029488,0,0,0.0182545798479825,0,8,0.83858867632515,0.001,0.5,0.5,0,-6191.96947466836,-4606.6300303165,-1585.33944435186
45001,1.58655538416872,4.29655270062286,0,0.0545366338527889,0,0.502048871656273,0,1.25035397588859,0.00661318151859379,0,12,1.11134871016674,0.001,0,0,1.72377447383878,0,0.450090788644478,0,0.0778976885426263,0,0,0.0108922172607957,0,8,0.866016049929399,0.001,0.5,0.5,0,-6134.53744475045,-4555.52984364615,-1579.0076011043
46001,1.32399622491947,4.14876195976671,0,0.00824513647462836,0,0.525139514781959,0,1.20557328145171,0.00935507482195848,0,12,1.12227360625584,0.001,0,0,1.9189180881156,0,0.464691807896382,0,0.105601509902842,0,0,0.0148364830380261,0,8,0.860903448299775,0.001,0.5,0.5,0,-6123.3457975568,-4566.24877437347,-1557.09702318333
47001,1.55827044225714,4.2155894785982,0,0.0114143058445105,0,0.512085540871701,0,1.50226776714535,0.00472557455034048,0,12,1.11062158691035,0.001,0,0,1.69315937817458,0,0.424165854363495,0,0.0886151380679875,0,0,0.0107788372403752,0,8,0.878021427415542,0.001,0.5,0.5,0,-6143.12100969832,-4578.64534334053,-1564.47566635779
48001,1.37053786742363,4.48714558965964,0,0.0832465530809089,0,0.522649205964312,0,1.21001574235264,0.0144706987817475,0,12,1.09527514114453,0.001,0,0,1.81865080251623,0,0.433715944790474,0,0.0962607156696978,0,0,0.0290989279850165,0,8,0.873403603391856,0.001,0.5,0.5,0,-6222.25634740431,-4569.29341607914,-1652.96293132517
49001,1.56909737303524,4.49437949032902,0,0.0627511181659503,0,0.476348108081862,0,1.67576245357762,0.0207079306428736,0,12,1.16223037100441,0.001,0,0,1.74210328612847,0,0.403360464357959,0,0.0907191620495859,0,0,0.0199567153070071,0,8,0.869281211874995,0.001,0.5,0.5,0,-6187.01590061525,-4583.48118189024,-1603.53471872501
50001,1.43663647630537,4.73275599210749,0,0.0603212495515841,0,0.505529638427634,0,1.68023722008785,0.0221907180711127,0,12,1.10750829345301,0.001,0,0,1.79633077593476,0,0.388306901544029,0,0.102689255470594,0,0,0.0120460766972071,0,8,0.875130513370046,0.001,0.5,0.5,0,-6134.45435772329,-4587.41096231415,-1547.04339540914
51001,1.1238067209052,4.7819855043453,0,0.0616089922887499,0,0.4649927774137,0,1.67922453236114,0.0276063181357366,0,12,1.10329900541403,0.001,0,0,1.77336932554622,0,0.409983212604196,0,0.0931222634833981,0,0,0.0107939915123705,0,8,0.879338757614604,0.001,0.5,0.5,0,-6141.98005866302,-4587.03666925228,-1554.94338941074
52001,1.48308517859166,4.74755580791733,0,0.0940167214006943,0,0.490255973851629,0,1.91493679333294,0.0174590863021487,0,12,1.09008375275505,0.001,0,0,1.67544253822314,0,0.405479149213517,0,0.0738868414295309,0,0,0.0207385591091476,0,8,0.879723244980401,0.001,0.5,0.5,0,-6187.75582422923,-4558.31168917928,-1629.44413504995
53001,1.60424159226393,4.39090682046679,0,0.0768160554024588,0,0.459735977121436,0,1.76927129893697,0.0100341948082047,0,12,1.12273533578262,0.001,0,0,1.70943647071589,0,0.429795525776091,0,0.0631067505390704,0,0,0.0266018644258695,0,8,0.8762994167176,0.001,0.5,0.5,0,-6208.58615239497,-4585.15481436133,-1623.43133803363
54001,1.43636737476182,4.40085893721521,0,0.102873798718157,0,0.439952651593574,0,1.65965848811611,0.0170605962937253,0,12,1.07540366482796,0.001,0,0,1.69698981643959,0,0.425612604906043,0,0.0819048404411669,0,0,0.0165946706264349,0,8,0.876856507809094,0.001,0.5,0.5,0,-6207.85593206183,-4579.21840766209,-1628.63752439973
55001,1.35847326279549,4.3461811012473,0,0.0928080668457987,0,0.415865575321607,0,1.6117887402602,0.0201802943528163,0,12,1.11391836608539,0.001,0,0,1.65006727981736,0,0.443538876631925,0,0.0584666316864704,0,0,0.0178031247528094,0,8,0.888037847882704,0.001,0.5,0.5,0,-6165.76476127472,-4580.17927702475,-1585.58548424998
56001,1.49871315453719,4.52079492472481,0,0.0783193517707977,0,0.441898525232579,0,1.69111538876821,0.0189389999003651,0,12,1.12568248238903,0.001,0,0,1.74683055026709,0,0.456585861846078,0,0.0888645649646829,0,0,0.00446396669837114,0,8,0.867455585776608,0.001,0.5,0.5,0,-6157.91151304205,-4587.08279890996,-1570.82871413209
57001,1.60363696339862,4.4117663919671,0,0.0889482228865536,0,0.469252192534756,0,1.62241064473457,0.0067692068613407,0,12,1.17011404095183,0.001,0,0,1.77072964137693,0,0.448453076044335,0,0.0984622993044845,0,0,0.0122179180401002,0,8,0.876235116733554,0.001,0.5,0.5,0,-6195.19588190179,-4639.46903278379,-1555.726849118
58001,1.4992251610645,4.42767451495377,0,0.0977207035044457,0,0.42302073068732,0,1.57211308933323,0.018571326914411,0,12,1.11908174999922,0.001,0,0,1.74241754126403,0,0.404963399755425,0,0.0991631055829341,0,0,0.0142074322597116,0,8,0.873462715776551,0.001,0.5,0.5,0,-6206.8737758583,-4574.79527677994,-1632.07849907836
59001,1.56818776308175,4.35194672737107,0,0.091949428764505,0,0.455578475908215,0,1.66472618990043,0.010111450340435,0,12,1.1613279244567,0.001,0,0,1.77382001642999,0,0.477625664616511,0,0.0841806454234751,0,0,0.0103505468924428,0,8,0.893524496938172,0.001,0.5,0.5,0,-6165.37428468953,-4600.69469776051,-1564.67958692902
60001,1.53762668022637,4.53073188688249,0,0.0719055546232384,0,0.468701444221969,0,1.78291433638333,0.0160086625215381,0,12,1.1043832976935,0.001,0,0,1.80980552847068,0,0.446350084102674,0,0.0918481921811515,0,0,0.0195869849079841,0,8,0.887424826263359,0.001,0.5,0.5,0,-6125.52666199821,-4581.61636818646,-1543.91029381174
61001,1.51732879727423,4.48105514431388,0,0.0617897976264895,0,0.508671427080354,0,1.57406168766305,0.0144863647535676,0,12,1.12118358067193,0.001,0,0,1.78276015203252,0,0.486622362986299,0,0.0878533850441826,0,0,0.0102787200382155,0,8,0.85981235106681,0.001,0.5,0.5,0,-6093.03394462473,-4579.88985054257,-1513.14409408216
62001,1.39968155428471,4.40929757703453,0,0.0669928174761199,0,0.495236352117012,0,1.4228382542267,0.0119105104985215,0,12,1.12883027265622,0.001,0,0,1.75106258520719,0,0.405409096758922,0,0.102749485895601,0,0,0.0148860140240256,0,8,0.865390390637755,0.001,0.5,0.5,0,-6212.57395841824,-4568.83206304885,-1643.74189536939
63001,1.35016776183874,4.4946767103163,0,0.0926772046929626,0,0.541868761773069,0,1.0435932217367,0.00634002406402442,0,12,1.14698855253119,0.001,0,0,1.71882718620592,0,0.365257396954008,0,0.100723442486378,0,0,0.0133223651181488,0,8,0.892581472056718,0.001,0.5,0.5,0,-6193.51280116627,-4556.72280716034,-1636.78999400593
64001,1.54451350038163,4.37637538064337,0,0.0777889772807205,0,0.496307747046374,0,1.22255384843747,0.00646683554005305,0,12,1.14838112201752,0.001,0,0,1.72821259751556,0,0.437112387630607,0,0.0778206114229185,0,0,0.0230273160629538,0,8,0.882108942323595,0.001,0.5,0.5,0,-6219.85347008343,-4612.51678403442,-1607.33668604901
65001,1.51932428545848,4.7690338123049,0,0.107269264576955,0,0.466621274523236,0,1.71103050846039,0.0182632858062859,0,12,1.1146891112645,0.001,0,0,1.72539884781609,0,0.433458087047386,0,0.0662219244165984,0,0,0.0224605398312479,0,8,0.90435515912294,0.001,0.5,0.5,0,-6130.0679796836,-4562.17081044777,-1567.89716923584
66001,1.56243527455247,4.64940186066873,0,0.120606132611433,0,0.479603955110733,0,1.58058640637135,0.012895243966876,0,12,1.13577319688571,0.001,0,0,1.90960392292987,0,0.502082445721484,0,0.076786835631734,0,0,0.028129623928835,0,8,0.878636543338816,0.001,0.5,0.5,0,-6179.21492466012,-4623.61281216507,-1555.60211249506
67001,1.47132459368301,4.37717253005447,0,0.0708401774446136,0,0.536750587067503,0,1.37029222303617,0.00774684411928555,0,12,1.14587788754699,0.001,0,0,1.72647410917585,0,0.413631179925468,0,0.0919992960674893,0,0,0.0115835339729485,0,8,0.869459428673219,0.001,0.5,0.5,0,-6150.05680917968,-4581.13769243385,-1568.91911674583
68001,1.41398760529629,4.34765035227727,0,0.0751461415078673,0,0.538827465984323,0,0.809728100881666,0.00470603199834812,0,12,1.17786465475489,0.001,0,0,1.77222687416025,0,0.477669637613487,0,0.0706149629780106,0,0,0.0144355256662088,0,8,0.936722693667323,0.001,0.5,0.5,0,-6210.41601693885,-4600.59907409814,-1609.81694284071
69001,1.37510287703973,4.21056032881964,0,0.0171136564224186,0,0.533946171085168,0,0.954512859134358,0.00168791532200087,0,12,1.08686126125907,0.001,0,0,1.68023400425858,0,0.425581355795728,0,0.0664347177438363,0,0,0.0118462219378138,0,8,0.879738261866816,0.001,0.5,0.5,0,-6183.46848916197,-4587.7307047281,-1595.73778443386
70001,1.30170306228861,4.3916910136618,0,0.0376793536220444,0,0.51364886549635,0,1.34313531592723,0.00915999797177593,0,12,1.0849194222838,0.001,0,0,1.76527548164764,0,0.393287496937253,0,0.101869606050512,0,0,0.0169377083478051,0,8,0.891780463693878,0.001,0.5,0.5,0,-6172.01368164623,-4538.4981039156,-1633.51557773063
71001,1.33212266634898,4.36927128978534,0,0.0267922642428332,0,0.539354497668581,0,1.22152593240943,0.00842670203800729,0,12,1.11790137780873,0.001,0,0,1.67345725140208,0,0.385523319453706,0,0.0854451887776254,0,0,0.0157210693036529,0,8,0.911166940550413,0.001,0.5,0.5,0,-6203.58024232662,-4585.77392803479,-1617.80631429183
72001,1.45458597213559,4.54502577547797,0,0.0386747589186064,0,0.533335393965481,0,1.80650335206891,0.0162976480179689,0,12,1.14876369306844,0.001,0,0,1.75320278927275,0,0.387811112217893,0,0.0915141079134239,0,0,0.0186331416114081,0,8,0.901079938983983,0.001,0.5,0.5,0,-6161.57090004344,-4576.20099047842,-1585.36990956502
73001,1.30554934749717,4.64209164551756,0,0.0455379831984309,0,0.537580690962898,0,1.30438448005426,0.0154893872464399,0,12,1.12996844351032,0.001,0,0,1.75449387800003,0,0.458381447065964,0,0.0651675268765437,0,0,0.0206673642699938,0,8,0.869168093151216,0.001,0.5,0.5,0,-6193.38811715975,-4578.85190322572,-1614.53621393403
74001,1.26648737228845,4.57897017063334,0,0.064305058454826,0,0.529723394243564,0,1.19129135371243,0.0118329788267926,0,12,1.16970175354864,0.001,0,0,1.70865460709005,0,0.402030624828012,0,0.0996724669096509,0,0,0.00893879088580659,0,8,0.86583697894061,0.001,0.5,0.5,0,-6180.55888416417,-4588.13491967342,-1592.42396449075
75001,1.56975048719653,4.47458847096983,0,0.0566827198880326,0,0.536862304172986,0,1.49470471656506,0.00855792071233321,0,12,1.10440925471544,0.001,0,0,1.75260375835967,0,0.399441455122645,0,0.0983527684020108,0,0,0.0107196986345433,0,8,0.905102998622991,0.001,0.5,0.5,0,-6149.86718709622,-4572.89558910075,-1576.97159799547
