samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.50122264964839,2.60216866835279,0,0.429424230642673,0,0.492496378146868,0,0.137793700900183,0.0576055503501451,0,12,1.16874580227284,0.001,0.5,0.5,0,-13679.6100002126,-12893.7539065144,-785.856093698225
501,2.87701732721636,3.14864416302135,0,0.21596815193104,0,0.752441313585219,0,0.108858418916946,0.0924461074613012,0,12,1.33107881803634,0.001,0.5,0.5,0,-4191.49073808119,-2685.55992988841,-1505.93080819278
1001,2.90234395984736,3.4758811084049,0,0.157218514243479,0,0.926033101257609,0,0.126996393528592,0.11024533242244,0,12,1.1908186681546,0.001,0.5,0.5,0,-4064.90448055812,-2557.24160268427,-1507.66287787385
1501,2.67662013451033,3.24310828823748,0,0.103095222949937,0,0.851197529991411,0,0.152784144058615,0.0532465449616504,0,12,1.1908186681546,0.001,0.5,0.5,0,-4106.79819069813,-2518.24963830041,-1588.54855239773
2001,2.7313395990335,3.19704327811138,0,0.106258376432057,0,1.02738340548141,0,0.171603573251875,0.0256447414155367,0,12,1.15928929965761,0.001,0.5,0.5,0,-4040.52565481982,-2527.99203881683,-1512.53361600299
2501,2.74360104176662,3.13591621170078,0,0.0685866271715706,0,0.99152248516117,0,0.182431723127203,0.0240996115817365,0,12,1.13391548609928,0.001,0.5,0.5,0,-4049.96699977206,-2502.12642410039,-1547.84057567166
3001,2.76020840772622,2.94837611142264,0,0.05675303196009,0,0.866484331889445,0,0.200706066345569,0.00778101453673028,0,12,1.15712639917829,0.001,0.5,0.5,0,-3977.27910843341,-2483.65178890155,-1493.62731953186
3501,2.59100100028189,3.03279442002319,0,0.0687815190732238,0,0.937597646108059,0,0.196968997793827,0.00304782471826734,0,12,1.15712639917829,0.001,0.5,0.5,0,-3995.52468191645,-2527.37179413544,-1468.15288778101
4001,2.53790933019277,3.1354955156642,0,0.0343205748884609,0,0.84836026281536,0,0.226843332106946,0.00299835955700811,0,12,1.14117369439567,0.001,0.5,0.5,0,-4008.28678902337,-2466.47645156997,-1541.8103374534
4501,2.6999013301272,3.07813273785539,0,0.076353494751993,0,0.787022568532884,0,0.227379123266133,0.00273942296999048,0,12,1.12354498139632,0.001,0.5,0.5,0,-3975.35074185333,-2445.7223546291,-1529.62838722422
5001,2.47196113719999,3.30873479829352,0,0.0810340468784222,0,0.764946567371782,0,0.220068645586397,0.00189778701588907,0,12,1.13536194406066,0.001,0.5,0.5,0,-4031.7942311817,-2529.41082092081,-1502.38341026089
5501,2.28326002456452,3.49223393283165,0,0.0793775964319242,0,0.73084356567778,0,0.243402620838969,0.000348217499432061,0,12,1.13479210258805,0.001,0.5,0.5,0,-4023.73166223606,-2480.5537041189,-1543.17795811716
6001,2.3276201251988,3.39903986399762,0,0.0598313510358365,0,0.745504687541402,0,0.260635443935185,0.000728610554910236,0,12,1.15249027260023,0.001,0.5,0.5,0,-4040.96851684196,-2492.18182374165,-1548.7866931003
6501,2.47518777867552,3.09255772028369,0,0.0434481004011822,0,0.815192124359668,0,0.223869403732109,0.00604023752765139,0,12,1.05956265279928,0.001,0.5,0.5,0,-3976.66704478291,-2469.74999876138,-1506.91704602153
7001,2.50726243962773,3.14224988628704,0,0.0646033437873403,0,0.924626287850116,0,0.192431298932127,0.0157344367628383,0,12,1.12097134428958,0.001,0.5,0.5,0,-4019.93281655779,-2496.54333129069,-1523.3894852671
7501,2.43106800066129,3.21250276533191,0,0.0115308515794816,0,0.867733076686088,0,0.209833308750267,0.00863344061870215,0,12,1.13324391458081,0.001,0.5,0.5,0,-3966.04799121384,-2476.36835304253,-1489.67963817131
8001,2.43023303088768,3.26268493331388,0,0.0587748103190641,0,0.773436383092352,0,0.224535241100181,0.00946766011033501,0,12,1.1163966796068,0.001,0.5,0.5,0,-3990.5962883824,-2473.66828233333,-1516.92800604907
8501,2.80569212306709,3.14628972986666,0,0.0805708154545682,0,0.865562830743052,0,0.232551433402231,0.00493021412354691,0,12,1.15369568985304,0.001,0.5,0.5,0,-4017.24736016782,-2519.34287850797,-1497.90448165985
9001,2.27442687223847,3.37304596286719,0,0.103290628894705,0,0.62461203688487,0,0.241757827381237,0.000843380851306426,0,12,1.229944990658,0.001,0.5,0.5,0,-4041.42727471921,-2550.67356746525,-1490.75370725397
9501,2.05829846876638,3.59441006356157,0,0.0390505814673392,0,0.665655962972598,0,0.264158103273058,0.00121450282205355,0,12,1.12584309752617,0.001,0.5,0.5,0,-4050.64341355386,-2497.47119046036,-1553.1722230935
10001,2.01808854526933,3.89078578244831,0,0.0385779529414562,0,0.595018083390934,0,0.309874559608211,0.00760324201770572,0,12,1.10679492219233,0.001,0.5,0.5,0,-4056.89254709574,-2538.34118959207,-1518.55135750367
10501,1.8863495086394,3.78002441263109,0,0.00515276523377875,0,0.591961850982753,0,0.344530436641733,0.0068494085125998,0,12,1.15522046941641,0.001,0.5,0.5,0,-4070.94485500507,-2506.69835153886,-1564.24650346621
11001,1.89569826766386,3.83849658744129,0,0.0579046075435455,0,0.614837782639481,0,0.307067802357098,0.00692279016303464,0,12,1.15043062093913,0.001,0.5,0.5,0,-4029.40613205519,-2488.87068670111,-1540.53544535408
11501,2.02004651691953,3.62531465382336,0,0.0570960953389448,0,0.628893160092089,0,0.305424147435824,0.0029268231341799,0,12,1.16289866028357,0.001,0.5,0.5,0,-4062.63429316133,-2503.34376331842,-1559.29052984292
12001,2.09005482002706,3.68034154288264,0,0.0533791628374174,0,0.657705416016295,0,0.312777297729169,0.00130013512340453,0,12,1.12423134782101,0.001,0.5,0.5,0,-3983.75164443292,-2488.79877214514,-1494.95287228778
12501,2.16256834571873,3.77295173170682,0,0.0685102271113498,0,0.611598261669969,0,0.35807765682746,0.00478794389106665,0,12,1.122038982984,0.001,0.5,0.5,0,-4045.01396250374,-2463.13424808148,-1581.87971442226
13001,1.93462925498721,3.84914669500013,0,0.0560381346317412,0,0.588335092563067,0,0.373538098883135,0.00167942657969184,0,12,1.10988227800681,0.001,0.5,0.5,0,-4077.47484569935,-2461.97176413647,-1615.50308156289
13501,1.81695629898497,4.01808565002364,0,0.0685295343536103,0,0.579497580435623,0,0.409018390103345,0.00976392640839122,0,12,1.11614477437656,0.001,0.5,0.5,0,-4050.34514803793,-2455.72125404776,-1594.62389399018
14001,1.6886726873658,4.15084289322351,0,0.0767735141446051,0,0.533832864677545,0,0.480702546269259,0.00711370526513376,0,12,1.13135519805194,0.001,0.5,0.5,0,-4049.7016942497,-2488.69936385122,-1561.00233039848
14501,1.75459674335883,4.21693272920262,0,0.0718247460899787,0,0.56807737927943,0,0.490363094556663,0.00500741621855004,0,12,1.12223886353898,0.001,0.5,0.5,0,-4024.63807919279,-2489.31394122639,-1535.32413796641
15001,1.83419682449354,4.17195211940836,0,0.0711552688785875,0,0.52549572665772,0,0.545662605782246,0.00449566159327934,0,12,1.14610448975326,0.001,0.5,0.5,0,-4018.60886017798,-2475.42182248277,-1543.18703769521
15501,1.79268381778678,4.1608965297689,0,0.0548235576024512,0,0.509817075797345,0,0.445306517139562,0.0285780039394182,0,12,1.15873833449657,0.001,0.5,0.5,0,-4032.03832439982,-2475.65910738123,-1556.37921701859
