samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.50943403457345,2.31939923168045,0,0.423949670857175,0,0.47485626944576,0,0.111607940475096,0.0239815531806469,0,12,1.98708095629998,0.001,0.5,0.5,0,-13230.5999187044,-12597.9369649729,-632.662953731422
501,1.89139076969802,3.36208404007216,0,0.115249092334838,0,0.494642735478862,0,0.100411889465915,0.0649563344057924,0,12,1.24251037939502,0.001,0.5,0.5,0,-4174.72080321061,-2623.56985223119,-1551.15095097942
1001,1.84058221924144,3.75773637797897,0,0.0912982159038144,0,0.511525648040077,0,0.157346635597781,0.0574738939722465,0,12,1.16347074927807,0.001,0.5,0.5,0,-4078.69462954623,-2544.48251523516,-1534.21211431106
1501,1.90392720774209,3.69853726599732,0,0.0941335925552502,0,0.526699145267118,0,0.175678994097102,0.0451483070433253,0,12,1.16347074927807,0.001,0.5,0.5,0,-4051.16021351599,-2538.86335743381,-1512.29685608218
2001,2.02955052343814,4.04789497860758,0,0.101911374879435,0,0.650925233865262,0,0.203417677900493,0.0398924481420847,0,12,1.15819891784465,0.001,0.5,0.5,0,-4050.52610002728,-2514.54820179964,-1535.97789822764
2501,1.99791274532416,3.71172199718475,0,0.0707711172033902,0,0.6364808054885,0,0.215566118538977,0.0200902065890411,0,12,1.12095178462377,0.001,0.5,0.5,0,-4092.60754824266,-2509.55051924293,-1583.05702899973
3001,2.21072681296812,3.58570937828851,0,0.117222038334882,0,0.604258202372784,0,0.280989556495827,0.00180553890946214,0,12,1.12061538948226,0.001,0.5,0.5,0,-4045.70851905157,-2492.60652705427,-1553.1019919973
3501,2.2216927491587,3.6278319295282,0,0.0981117622963113,0,0.578713503926883,0,0.315770224890072,0.00444065212890491,0,12,1.14341341678818,0.001,0.5,0.5,0,-4045.99583587873,-2476.23503859066,-1569.76079728808
4001,2.21438150157873,3.6807330619007,0,0.0608991384321591,0,0.641573090497981,0,0.324017847399851,0.00452462522369652,0,12,1.10285762991536,0.001,0.5,0.5,0,-4016.84542588039,-2461.05051488671,-1555.79491099368
4501,2.15491881425378,3.69557013473236,0,0.0556737935982764,0,0.667421722794305,0,0.289766706319549,0.00617550601965591,0,12,1.14941841066076,0.001,0.5,0.5,0,-4032.98338015908,-2493.72316693856,-1539.26021322052
5001,2.08683546765966,3.72664180702205,0,0.045895737703792,0,0.557968851188616,0,0.319281885223982,0.00752125218437971,0,12,1.1441617984217,0.001,0.5,0.5,0,-4042.30848006903,-2490.77189452719,-1551.53658554184
5501,2.06492096551752,3.57687370386273,0,0.0576204021370171,0,0.627659605447984,0,0.295519636091825,0.00157801246476099,0,12,1.18194819473497,0.001,0.5,0.5,0,-4048.86219890602,-2495.65282837313,-1553.20937053288
6001,2.01415313447773,3.57879946225008,0,0.0192569332991438,0,0.623938889100693,0,0.314711604270961,0.00775366716789167,0,12,1.08137440714508,0.001,0.5,0.5,0,-4004.65936852046,-2467.94991280158,-1536.70945571888
6501,1.8370852087552,3.64069696628846,0,0.0311754906911821,0,0.535417520390818,0,0.370789748464833,0.00292498669472023,0,12,1.09609908947407,0.001,0.5,0.5,0,-4008.84103619704,-2484.22516807843,-1524.61586811861
7001,1.87318483753296,3.86047068077364,0,0.0332492496122456,0,0.596541239315983,0,0.366284851446431,0.000490788853061876,0,12,1.13084296219853,0.001,0.5,0.5,0,-3994.89279777755,-2461.78706104671,-1533.10573673083
7501,1.72733034974003,3.98842615035679,0,0.0413457332002298,0,0.589617498935121,0,0.343536281003302,0.0095489582206924,0,12,1.11449777575092,0.001,0.5,0.5,0,-4032.23053384925,-2454.60379070833,-1577.62674314092
8001,1.76789324141072,4.06600179934789,0,0.0711394135367987,0,0.561058075384877,0,0.400822699168659,0.00764714421363983,0,12,1.13885427721364,0.001,0.5,0.5,0,-4055.64444537093,-2488.5442814097,-1567.10016396122
8501,1.92527876771219,4.05162856568528,0,0.0771519012920528,0,0.613047718995655,0,0.425591245433103,0.00216491810941366,0,12,1.12493996598815,0.001,0.5,0.5,0,-3999.91039764967,-2475.16576556634,-1524.74463208334
9001,1.93057073547231,4.04588059558393,0,0.0840309446042823,0,0.507578140783032,0,0.547137408283451,0.000335029817317752,0,12,1.10529590547317,0.001,0.5,0.5,0,-3999.04876664324,-2491.6093481155,-1507.43941852774
