samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.51900358683261,2.74510162998483,0,0.459753444657828,0,0.479414242812936,0,0.102606243766402,0.0691213986410878,0,12,1.08084467607916,0.001,0,0,2.95520660483348,0,0.468776095263992,0,0.463356649241919,0,0,0.0471111922639255,0,8,1.75354447198036,0.001,0.5,0.5,0,-20733.7159636941,-19721.2849868988,-1012.43097679527
1001,2.83395894017617,2.92481247595535,0,0.153731344029335,0,0.460000654538194,0,0.0650095657263859,0.0625977126323442,0,12,1.28934065617688,0.001,0,0,2.19479538335405,0,0.596668417730143,0,0.0899407719046997,0,0,0.015217243743871,0,8,0.915996371192682,0.001,0.5,0.5,0,-7410.48974877267,-6008.82928672425,-1401.66046204843
2001,2.77880858862591,3.22995142401892,0,0.156835822673014,0,0.448304271918556,0,0.0709913856271208,0.0815981069841438,0,12,1.15065555096054,0.001,0,0,2.07547632923794,0,0.834680767639913,0,0.0149573960600276,0,0,0.0271899354889772,0,8,0.915996371192682,0.001,0.5,0.5,0,-7305.12816630252,-5899.12476967572,-1406.0033966268
3001,2.85452753042722,3.02392025200728,0,0.149925920630257,0,0.488391064953539,0,0.0705216871683047,0.0867425378057247,0,12,1.08234752396603,0.001,0,0,1.95818757229755,0,0.755804430822707,0,0.0204409795399505,0,0,0.0126766012895544,0,8,0.907861011518795,0.001,0.5,0.5,0,-7271.02346054384,-5821.97756716216,-1449.04589338167
4001,3.20932919906482,2.84951389116284,0,0.207479099068207,0,0.488794955852774,0,0.0833249993801437,0.0455788684174053,0,12,1.12102817821171,0.001,0,0,1.93181540707713,0,0.81705993599808,0,0.00231190857080258,0,0,0.0139752340196992,0,8,0.903383459008552,0.001,0.5,0.5,0,-7253.03046155749,-5843.05845258516,-1409.97200897234
5001,3.57847171152478,2.37807422621315,0,0.224478855750117,0,0.547790444727654,0,0.107455509065595,0.0036620613336633,0,12,1.09735420050692,0.001,0,0,1.86619062360634,0,0.662161821352184,0,0.00837251957635817,0,0,0.017905217691297,0,8,0.87637259520974,0.001,0.5,0.5,0,-7274.15125250495,-5809.34765947624,-1464.80359302871
6001,3.31078051285968,2.56246935381184,0,0.195904742480222,0,0.493054577502954,0,0.0995804069564873,0.0234359205970886,0,12,1.02783568808989,0.001,0,0,2.0089867026764,0,0.841847528930671,0,0.000248608243340182,0,0,0.0247357278030483,0,8,0.882443665525642,0.001,0.5,0.5,0,-7278.60129582767,-5796.63176028101,-1481.96953554666
7001,3.38736899437242,2.71997525552993,0,0.213719614767519,0,0.524141447591306,0,0.10007655781533,0.0271559642320756,0,12,1.0412447905622,0.001,0,0,1.81719992353082,0,0.694324239316539,0,0.00439217636304423,0,0,0.0109242376243117,0,8,0.8891031338414,0.001,0.5,0.5,0,-7240.80307208015,-5780.41602342637,-1460.38704865378
8001,3.53869350427121,2.50423827602759,0,0.220538291525556,0,0.508012320737738,0,0.109863828404885,0.012940131714927,0,12,1.07052364282361,0.001,0,0,1.97166905594841,0,0.720230726646416,0,0.00844695685057379,0,0,0.0235285228234394,0,8,0.867736175005781,0.001,0.5,0.5,0,-7262.52137777533,-5797.66375125949,-1464.85762651585
9001,3.45387925251107,2.43358171951245,0,0.209513072196922,0,0.567106403906223,0,0.105920520308801,4.21184671240459e-05,0,12,1.05832181054708,0.001,0,0,1.78483630770567,0,0.68488143324375,0,0.000528994435868204,0,0,0.0112141954354205,0,8,0.854052976247958,0.001,0.5,0.5,0,-7255.54103806589,-5780.88299705944,-1474.65804100644
