samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.10789977210647,2.34157807916595,0,0.467270040440412,0,0.470440902759253,0,0.196426219110529,0.0468605012416337,0,12,1.4698169213305,0.001,0.5,0.5,0,-12001.9988310535,-10719.198154312,-1282.80067674151
251,1.97759986849054,2.80626533806864,0,0.258981368566892,0,0.356978706654993,0,0.118640059180821,0.00107329177280064,0,12,1.4849714245354,0.001,0.5,0.5,0,-4390.21645969381,-2865.11121292624,-1525.10524676756
501,2.00859964913426,3.25080804251322,0,0.156844016728819,0,0.450145312498842,0,0.207250425733647,0.00171952469219947,0,12,1.4849714245354,0.001,0.5,0.5,0,-4262.83182890153,-2737.90121834512,-1524.93061055641
751,1.94516256064964,3.44234967064316,0,0.171223696604029,0,0.461559707439602,0,0.19915513296711,0.00285283870841155,0,12,1.27083761311002,0.001,0.5,0.5,0,-4129.59001884171,-2630.52557875235,-1499.06444008936
1001,1.76129364863715,3.41928112041449,0,0.138250895299992,0,0.502694739392145,0,0.185864544650499,0.00285283870841155,0,12,1.20319304004408,0.001,0.5,0.5,0,-4108.74215314029,-2602.54024849395,-1506.20190464634
1251,1.75732771761813,3.53274711789829,0,0.113655121494146,0,0.615119893091018,0,0.216081226813816,0.00285283870841155,0,12,1.21063818091358,0.001,0.5,0.5,0,-4148.48649470246,-2572.26365698207,-1576.22283772039
1501,1.70019038180811,3.72873620567311,0,0.114019089684815,0,0.574408784666338,0,0.238695767183956,0.00183545155957664,0,12,1.19750414953587,0.001,0.5,0.5,0,-4091.24015370411,-2573.69941655852,-1517.54073714559
1751,1.68100880134148,3.86340121747634,0,0.141878898118346,0,0.602831211730115,0,0.211351511595099,0.00183545155957664,0,12,1.19750414953587,0.001,0.5,0.5,0,-4104.40427540635,-2553.4667027258,-1550.93757268055
2001,1.82597568468259,3.74389937527736,0,0.155549589231218,0,0.636308172054613,0,0.198284447226479,0.0022831149014849,0,12,1.18857581220189,0.001,0.5,0.5,0,-4117.43422170713,-2558.24536642802,-1559.18885527911
2251,1.82597568468259,3.79582196836948,0,0.150652609317133,0,0.634504573138041,0,0.23031035136697,0.00138955737794397,0,12,1.13714692147561,0.001,0.5,0.5,0,-4090.18889858038,-2539.82252467551,-1550.36637390487
2501,1.84908866340308,3.66150352262147,0,0.135540405948797,0,0.642747082777157,0,0.230311952594942,0.000681776072142704,0,12,1.14631555412625,0.001,0.5,0.5,0,-4142.49593989842,-2551.60689810539,-1590.88904179304
2751,1.70117919689447,3.92424354264946,0,0.105328816349185,0,0.665079938380093,0,0.284493644704752,0.000606878384072271,0,12,1.17278929995572,0.001,0.5,0.5,0,-4103.97342153825,-2515.69605654357,-1588.27736499468
3001,1.48309811636756,3.8501372924633,0,0.0979620125508452,0,0.570561794148816,0,0.343605504410743,0.000606878384072271,0,12,1.14591340094178,0.001,0.5,0.5,0,-4112.91101424744,-2545.53066991982,-1567.38034432761
3251,1.53281047651873,3.98593756740554,0,0.0727733016435456,0,0.554313418295001,0,0.403713083034628,6.93787927568089e-05,0,12,1.14591340094178,0.001,0.5,0.5,0,-4066.07171851431,-2498.91200197581,-1567.15971653849
3501,1.53560950456638,4.10039255181026,0,0.0303217117104547,0,0.534778746600765,0,0.505351583066212,6.93787927568089e-05,0,12,1.10573904473853,0.001,0.5,0.5,0,-4035.50589549033,-2478.13060927132,-1557.37528621902
3751,1.44027091826402,4.17113284974524,0,0.0217917016595553,0,0.545279461512547,0,0.636052099383351,6.93787927568089e-05,0,12,1.13711979175718,0.001,0.5,0.5,0,-4015.01141819299,-2477.16715847442,-1537.84425971857
4001,1.3219734930452,4.24422050837204,0,0.0425490911996604,0,0.541247970349872,0,0.798441215969028,0.00018421677150422,0,12,1.12045297045181,0.001,0.5,0.5,0,-4029.87776602368,-2453.5697211327,-1576.30804489099
4251,1.34993607868286,4.22101197011758,0,0.0813135236845354,0,0.547171406171879,0,0.709906108858808,0.00385649312396046,0,12,1.1545991580745,0.001,0.5,0.5,0,-4094.1659397509,-2491.2838655944,-1602.8820741565
4501,1.51853390736384,4.35318062483873,0,0.100990782542452,0,0.549220389011078,0,0.883312493793459,0.00114798215032148,0,12,1.12738095988781,0.001,0.5,0.5,0,-4029.06881190645,-2481.19335339149,-1547.87545851496
