samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,0,2.42432857380722,0,0.46626658341462,0,0.406142735359652,0,0,0.0902370974256928,0,8,1.94413984505951,0.001,0.5,0.5,0,-5040.01618767566,-4081.74584272786,-958.270344947802
1001,0,2.04577857584738,0,0.468459384781205,0,0.0659556045007814,0,0,0.0203194742525115,0,8,0.857532899213686,0.001,0.5,0.5,0,-3976.7738738352,-2659.5443916535,-1317.22948218169
2001,0,2.03672917975105,0,0.606325783374665,0,0.00826776295893223,0,0,0.0343166101253254,0,8,0.827680983035278,0.001,0.5,0.5,0,-3839.38075528934,-2651.492163982,-1187.88859130734
3001,0,2.2958770462464,0,0.59835994870627,0,0.00422078871018763,0,0,0.0520366512453056,0,8,0.811724405303663,0.001,0.5,0.5,0,-3812.01088845875,-2618.16999723691,-1193.84089122185
4001,0,2.26255365327285,0,0.538421568544478,0,0.00845524569396433,0,0,0.0528991208967866,0,8,0.786131437926081,0.001,0.5,0.5,0,-3833.17814684198,-2594.80593449245,-1238.37221234953
5001,0,2.25520442542662,0,0.528284369765092,0,0.0115875360739411,0,0,0.0521176654219847,0,8,0.781031188305638,0.001,0.5,0.5,0,-3809.71153506224,-2585.0334945281,-1224.67804053413
6001,0,2.25744631975072,0,0.569968163906927,0,0.00879003791235282,0,0,0.0531361946275018,0,8,0.813344818083943,0.001,0.5,0.5,0,-3838.5753859754,-2620.8455122513,-1217.72987372411
7001,0,2.15004855223811,0,0.569673036044608,0,0.0038284351102348,0,0,0.0451369119665804,0,8,0.813460375682747,0.001,0.5,0.5,0,-3915.99409590613,-2611.78175296463,-1304.21234294151
8001,0,2.24906573375404,0,0.576727454791995,0,0.00263417415710476,0,0,0.0519148328289691,0,8,0.819336159149805,0.001,0.5,0.5,0,-3805.9136419391,-2609.18113039431,-1196.73251154479
9001,0,2.19924610819527,0,0.57446424794609,0,0.000517831462190036,0,0,0.0519624456441298,0,8,0.792909818166387,0.001,0.5,0.5,0,-3832.17658598221,-2628.92995875333,-1203.24662722888
10001,0,2.18750903447703,0,0.664534626399656,0,0.0029565171086262,0,0,0.0467080518183574,0,8,0.801779900138484,0.001,0.5,0.5,0,-3801.24897232445,-2605.34139767562,-1195.90757464884
