samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,0,2.6202031017752,0,0.49426413448689,0,0.490098871975338,0,0,0.0821870417298993,0,8,1.12341188980957,0.001,0.5,0.5,0,-11612.105551032,-10796.4174787185,-815.688072313543
501,0,2.16357071605108,0,0.404093862290383,0,0.126063226214878,0,0,0.0312868076836821,0,8,0.800631626516436,0.001,0.5,0.5,0,-3434.89857801713,-2035.91657989079,-1398.98199812634
1001,0,2.20893586982476,0,0.427183072491102,0,0.141618478637339,0,0,0.0250639423083747,0,8,0.810061297726992,0.001,0.5,0.5,0,-3368.01806294033,-2022.56094327996,-1345.45711966036
1501,0,2.25816284373819,0,0.378971880610602,0,0.123360375608075,0,0,0.0385140443036615,0,8,0.778072717911361,0.001,0.5,0.5,0,-3390.01936708299,-1990.65803049332,-1399.36133658967
2001,0,2.34122867308919,0,0.419554437200382,0,0.112182939502888,0,0,0.0480418958009021,0,8,0.814210518695365,0.001,0.5,0.5,0,-3392.33675770416,-2006.99213265569,-1385.34462504847
2501,0,2.29204997969468,0,0.47225804381984,0,0.12474892937403,0,0,0.0355142148547115,0,8,0.80747838538061,0.001,0.5,0.5,0,-3394.26217233479,-2017.98835596919,-1376.27381636559
3001,0,2.30279452109212,0,0.40524285640575,0,0.12990610869258,0,0,0.0488156372745123,0,8,0.805619015623375,0.001,0.5,0.5,0,-3340.51004889199,-1993.37969826364,-1347.13035062835
3501,0,2.1148397667277,0,0.337081036414258,0,0.118330401576193,0,0,0.0370112193391916,0,8,0.816648406516957,0.001,0.5,0.5,0,-3425.71893124091,-1998.83140634662,-1426.88752489429
4001,0,2.13132154786841,0,0.4389572803134,0,0.0952774665024981,0,0,0.0360549634804014,0,8,0.808802681506988,0.001,0.5,0.5,0,-3362.47079105918,-2007.00394735965,-1355.46684369953
4501,0,2.16668448295551,0,0.425871045969328,0,0.0641505392595361,0,0,0.0578012340874357,0,8,0.790653609498687,0.001,0.5,0.5,0,-3306.68429942518,-1997.53634148637,-1309.1479579388
5001,0,2.28762981187378,0,0.505466615180841,0,0.0281274085455231,0,0,0.0747329383006884,0,8,0.787528840432715,0.001,0.5,0.5,0,-3259.625293809,-1990.2632350053,-1269.3620588037
5501,0,2.29696648008487,0,0.493401254561272,0,0.0164557823143576,0,0,0.0825024554008593,0,8,0.781564746828195,0.001,0.5,0.5,0,-3238.32457362498,-1999.17622900875,-1239.14834461623
6001,0,2.12906325486392,0,0.483859789158722,0,7.07450767882626e-05,0,0,0.0821677945439427,0,8,0.776789789272993,0.001,0.5,0.5,0,-3294.95638349246,-1985.34613849698,-1309.61024499548
6501,0,2.08427003314025,0,0.480181591238798,0,0.00623785546107217,0,0,0.0655628943705079,0,8,0.769331137818883,0.001,0.5,0.5,0,-3230.83417861263,-1993.65645230229,-1237.17772631034
7001,0,2.18264851244472,0,0.46275790307627,0,0.00121705226902528,0,0,0.0795129502946042,0,8,0.79214356587472,0.001,0.5,0.5,0,-3237.24054896233,-2000.37720411692,-1236.86334484541
7501,0,2.08809389863781,0,0.489074567334504,0,0.000693964193603331,0,0,0.0721602203943218,0,8,0.793387809178724,0.001,0.5,0.5,0,-3253.65809017318,-2007.73084892613,-1245.92724124704
8001,0,2.21956372148731,0,0.49790994049,0,0.00259312773035673,0,0,0.08417062461364,0,8,0.774147700173117,0.001,0.5,0.5,0,-3255.41608516823,-1997.75919674838,-1257.65688841986
8501,0,2.0884191572689,0,0.410839248204168,0,0.000176713567618917,0,0,0.0841000023967164,0,8,0.790599495202335,0.001,0.5,0.5,0,-3117.76821471638,-1953.27228872946,-1164.49592598692
9001,0,2.22436876272205,0,0.451221075985391,0,0.00487903769066775,0,0,0.0821214425787707,0,8,0.756541495029596,0.001,0.5,0.5,0,-3229.84514099408,-1993.1646335707,-1236.68050742338
9501,0,2.21854389916059,0,0.451782288754376,0,0.00561290436613042,0,0,0.0831497396177887,0,8,0.758630974153027,0.001,0.5,0.5,0,-3190.89609184667,-1977.67700829625,-1213.21908355042
10001,0,2.1625421958364,0,0.411085190973585,0,0.00353033153029934,0,0,0.077845012027474,0,8,0.741115175667373,0.001,0.5,0.5,0,-3144.10807990499,-1963.09153011783,-1181.01654978717
