samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.94093823938518,2.40396004939072,0,0.478078471692354,0,0.453415402609483,0,0.112746210128817,0.0165362684870008,0,12,1.53014242084921,0.001,0.5,0.5,0,-12868.9703658923,-11841.5910098839,-1027.37935600842
501,2.39721212513282,3.33388885353899,0,0.211705169951235,0,0.858057481347574,0,0.0698723631756035,0.0357601719275387,0,12,1.23518110413981,0.001,0.5,0.5,0,-4186.63611405057,-2691.86090085163,-1494.77521319894
1001,2.34102222270626,3.27984298672698,0,0.146977672416567,0,0.936753781289977,0,0.0976884772347294,0.0213045944323194,0,12,1.17132707816456,0.001,0.5,0.5,0,-4122.18932948827,-2646.46264201984,-1475.72668746844
1501,2.35783055583685,3.04119656252882,0,0.0965440940068039,0,0.844019617921693,0,0.119213998968832,0.00422443505113063,0,12,1.17132707816456,0.001,0.5,0.5,0,-4063.74065076621,-2626.61456151263,-1437.12608925358
2001,2.32567585095311,3.31124021712178,0,0.133895972499243,0,0.687470603965663,0,0.152211516317911,0.010251326729142,0,12,1.1899591644787,0.001,0.5,0.5,0,-4124.86222849336,-2623.1419270457,-1501.72030144766
2501,1.90904442883166,3.45557301579345,0,0.0751121221203257,0,0.66575534652567,0,0.16860165777707,0.0025920386599724,0,12,1.22293087766948,0.001,0.5,0.5,0,-4121.98214326988,-2598.21955826061,-1523.76258500927
3001,1.75844540117612,3.54621386312861,0,0.0943695061531001,0,0.582639827670764,0,0.191218295741591,4.74034946205883e-06,0,12,1.16447101603127,0.001,0.5,0.5,0,-4152.8294946591,-2577.86394373125,-1574.96555092785
3501,1.54665774530394,3.84830201426073,0,0.0382823443170701,0,0.623012365455813,0,0.229892332413793,0.000115648170043603,0,12,1.1706608138478,0.001,0.5,0.5,0,-4079.05221091193,-2536.32085908212,-1542.73135182981
4001,1.53880363988821,3.96537977023048,0,0.0563180902742445,0,0.549882184255419,0,0.380369164709382,0.000445764046284826,0,12,1.14222061016394,0.001,0.5,0.5,0,-4076.5017462175,-2507.05786618991,-1569.44388002759
4501,1.50579461651341,4.08934497850117,0,0.0794237595106548,0,0.543681477326145,0,0.512597639332336,0.000436242320029551,0,12,1.14498748093071,0.001,0.5,0.5,0,-4089.1412134476,-2485.97821832392,-1603.16299512368
5001,1.390555730376,4.218551841295,0,0.0782353787217388,0,0.477666994089811,0,0.846885517810567,0.000358094800815164,0,12,1.08687387133405,0.001,0.5,0.5,0,-4047.91166309857,-2488.63516235623,-1559.27650074234
5501,1.30689693438591,4.27684630801293,0,0.038375969920509,0,0.518877462668795,0,0.945376753976822,0.00177706550688819,0,12,1.07076709083408,0.001,0.5,0.5,0,-4027.38511285902,-2459.08429642459,-1568.30081643442
6001,1.53912568579751,4.08932725097949,0,0.0170246659507908,0,0.52041786801672,0,1.22519199679974,0.00347965397861943,0,12,1.1234571043076,0.001,0.5,0.5,0,-4034.94762307304,-2462.63081036004,-1572.31681271301
6501,1.52216211563339,4.18068326578218,0,0.00393038972672539,0,0.533650469344007,0,1.34473708485226,2.4966343054357e-06,0,12,1.08968042440966,0.001,0.5,0.5,0,-3994.65495424166,-2444.07630230763,-1550.57865193403
7001,1.36529393221079,4.42029398381184,0,0.0427276338227338,0,0.547662213037545,0,1.07833638291051,0.00426159153153631,0,12,1.15360178466812,0.001,0.5,0.5,0,-4015.06545453245,-2478.31942156758,-1536.74603296487
7501,1.66017920061547,4.4091339939752,0,0.0718374722624487,0,0.526963113745744,0,1.34188838019175,0.00186441444193809,0,12,1.10911467536712,0.001,0.5,0.5,0,-3985.95465913334,-2454.91771591796,-1531.03694321537
8001,1.40096142439072,4.57507867891786,0,0.0354843193969904,0,0.517731085297921,0,1.70660470719695,0.0177496159110053,0,12,1.10316730321628,0.001,0.5,0.5,0,-3969.83974902651,-2461.74784105794,-1508.09190796857
8501,1.32111498075518,4.5413380307708,0,0.0522586877543611,0,0.50269882657739,0,1.36087958244614,0.0198763095076872,0,12,1.15741386620264,0.001,0.5,0.5,0,-4016.31520168688,-2471.29796904495,-1545.01723264193
9001,1.38096719885949,4.49055712786962,0,0.0325438583695551,0,0.564250465266456,0,1.34813067430558,0.012227499938138,0,12,1.1484434356465,0.001,0.5,0.5,0,-3985.59502742998,-2454.56675596972,-1531.02827146026
9501,1.52988811663592,4.41114032270382,0,0.077822900213215,0,0.541281028418266,0,1.08692072800636,0.000989647110090799,0,12,1.08244422307499,0.001,0.5,0.5,0,-4036.8387664004,-2471.12182550583,-1565.71694089457
10001,1.36546204843617,4.49132509327978,0,0.0864623142189998,0,0.517127383796096,0,1.06649198487843,0.00728910935866215,0,12,1.12807054586719,0.001,0.5,0.5,0,-4044.47714953782,-2461.68860165074,-1582.78854788708
10501,1.53083311502794,4.32124638869804,0,0.0771613822700861,0,0.50346707124071,0,1.04009340506225,0.00313629347766528,0,12,1.14495617446651,0.001,0.5,0.5,0,-4028.97627824106,-2468.62373268526,-1560.3525455558
11001,1.53968624172075,4.41706333624785,0,0.049929916997554,0,0.514221197707676,0,1.48891166303241,0.00876297540486461,0,12,1.08361662966826,0.001,0.5,0.5,0,-3973.20255402194,-2447.3689350737,-1525.83361894824
11501,1.6003851270529,4.25530600977781,0,0.0662518878039493,0,0.522928814456278,0,1.14975948935514,0.000188109766235365,0,12,1.15052604641038,0.001,0.5,0.5,0,-4040.11615470714,-2495.42785610919,-1544.68829859795
12001,1.4907133729471,4.64691910409599,0,0.106054603590135,0,0.509077409481306,0,1.57564149890029,0.0113694369383091,0,12,1.14003060907908,0.001,0.5,0.5,0,-4033.3071001629,-2539.13629629336,-1494.17080386954
12501,1.36568480588248,4.64472484151403,0,0.0838875796893626,0,0.499417627704692,0,1.9248847689608,0.0200541794792333,0,12,1.17182528286601,0.001,0.5,0.5,0,-4048.19255471322,-2485.34855954549,-1562.84399516772
13001,1.30499963527881,4.6473120947003,0,0.0543650154756399,0,0.529111213858417,0,1.34413780147391,0.0188829962010916,0,12,1.13168150557882,0.001,0.5,0.5,0,-3964.6799511916,-2461.4172789937,-1503.2626721979
13501,1.1399458324057,4.82484443712592,0,0.0685326260342855,0,0.517976238196419,0,1.78794044731319,0.0241982718563023,0,12,1.11914382351565,0.001,0.5,0.5,0,-4019.19766242413,-2501.62530182313,-1517.572360601
14001,1.51442726697241,4.50032068459512,0,0.0446395222014684,0,0.539275262258712,0,1.38944696199015,0.015704564630065,0,12,1.09486541423082,0.001,0.5,0.5,0,-4027.7427975263,-2483.17298797814,-1544.56980954816
14501,1.77478724075049,4.3716730508456,0,0.0521232681292433,0,0.498187690632507,0,1.70623843333333,0.0089278150826594,0,12,1.10832992959977,0.001,0.5,0.5,0,-4000.96135896645,-2471.54375693385,-1529.4176020326
15001,1.4090922323117,4.57920910120094,0,0.0223294456993165,0,0.491346635882275,0,1.76916289898646,0.0195084492048505,0,12,1.08186819313681,0.001,0.5,0.5,0,-3945.77424900174,-2447.44593921067,-1498.32830979107
15501,1.48140020775055,4.57363437109044,0,0.0259153438778127,0,0.448818334529157,0,1.8089636481927,0.0215003140334581,0,12,1.10559389175557,0.001,0.5,0.5,0,-3936.87005751461,-2481.14011743564,-1455.72994007896
16001,1.51993408761078,4.60090066416462,0,0.0101336281622738,0,0.46868310554272,0,1.90510124550261,0.0204820150476789,0,12,1.1530602714601,0.001,0.5,0.5,0,-3967.70334140395,-2482.71109723985,-1484.9922441641
16501,1.26205655742592,4.709650847462,0,0.037793921850995,0,0.458732361568135,0,1.53795409942797,0.0219093963815017,0,12,1.12697455134153,0.001,0.5,0.5,0,-3989.19744378155,-2470.32324543281,-1518.87419834873
17001,1.41176011813206,4.57822516339746,0,0.048479545638037,0,0.460098633203641,0,1.94418575826665,0.0180344013270733,0,12,1.12856672356936,0.001,0.5,0.5,0,-4036.34512175407,-2474.90684104457,-1561.4382807095
17501,1.23811105631438,4.43904946225766,0,0.0576311226477697,0,0.41906572754048,0,1.71098890828667,0.017129756785379,0,12,1.13558504815453,0.001,0.5,0.5,0,-4039.37226855513,-2494.73131299914,-1544.64095555599
18001,1.40068241311387,4.61919282017668,0,0.0690405847838954,0,0.444329594993033,0,1.91997229047395,0.0200956227720265,0,12,1.10705001988242,0.001,0.5,0.5,0,-4035.74719077245,-2481.97258922389,-1553.77460154856
18501,1.45580228623291,4.75272818723327,0,0.0550341952277763,0,0.477742836622002,0,1.99302556736885,0.0246894052537253,0,12,1.11689761514335,0.001,0.5,0.5,0,-3991.99554101505,-2460.49743269198,-1531.49810832307
19001,1.50615875809824,4.55841064826861,0,0.0283239099341974,0,0.537713579492108,0,1.744706720583,0.0111096204053084,0,12,1.0909695592891,0.001,0.5,0.5,0,-3983.59586146889,-2446.80325800329,-1536.7926034656
19501,1.39190835060981,4.48108498871928,0,0.0560244465735333,0,0.528932245460395,0,1.41841807026797,0.00664241860698113,0,12,1.09918687170355,0.001,0.5,0.5,0,-4016.45574550806,-2472.87424855712,-1543.58149695094
20001,1.4643610016336,4.70335893820213,0,0.0683573340302001,0,0.494908183501075,0,1.95074704473075,0.0133808546150474,0,12,1.10257208557062,0.001,0.5,0.5,0,-3987.88640125594,-2472.75243057175,-1515.13397068418
20501,1.48804020036889,4.60865361488059,0,0.0198849424581861,0,0.480671110424713,0,1.68127373830058,0.0144507780419894,0,12,1.16551153042997,0.001,0.5,0.5,0,-4022.95440635258,-2476.45080588791,-1546.50360046467
21001,1.4672183816039,4.78629980870043,0,0.0327932394951848,0,0.492035623853028,0,1.94268248424519,0.0218614589615999,0,12,1.1229436427461,0.001,0.5,0.5,0,-3980.47922818754,-2451.52749216064,-1528.9517360269
21501,1.6442836045822,4.68872585089845,0,0.0158403235972224,0,0.522884351201631,0,1.98937351901369,0.0188522283689418,0,12,1.07778345864173,0.001,0.5,0.5,0,-4001.87576122005,-2442.17864177441,-1559.69711944565
