samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.86056933342442,2.30346429700045,0,0.400393114164883,0,0.49616340757394,0,0.116008117219826,0.0263155542252667,0,12,0.587216037591206,0.001,0.5,0.5,0,-37081.550511134,-36294.1325040477,-787.418007086359
51,2.42513193106918,2.35718518027443,0,0.384028334328414,0,0.364770753000005,0,0.0397945995156832,0.0263155542252667,0,12,1.07027286549955,0.001,0.5,0.5,0,-4615.87458668059,-3402.90337981131,-1212.97120686928
101,2.45713995431669,2.66280134475387,0,0.344751472423856,0,0.390956576522199,0,0.0397945995156832,0.0263155542252667,0,12,1.24756411404659,0.001,0.5,0.5,0,-3894.87958993169,-2669.49595212685,-1225.38363780485
151,2.45713995431669,2.89795720008553,0,0.324118216316353,0,0.380034199368002,0,0.0498648634580643,0.0263155542252667,0,12,1.24756411404659,0.001,0.5,0.5,0,-3763.10851646335,-2552.14223756734,-1210.96627889601
201,2.45713995431669,2.89795720008553,0,0.309265306947563,0,0.380034199368002,0,0.0498648634580643,0.0377227547453561,0,12,1.24756411404659,0.001,0.5,0.5,0,-3742.65603010692,-2518.6769486114,-1223.97908149552
251,2.45713995431669,2.89795720008553,0,0.309265306947563,0,0.387721353733456,0,0.048492775225662,0.0377227547453561,0,12,1.24756411404659,0.001,0.5,0.5,0,-3733.14471037514,-2501.81330343963,-1231.33140693551
301,2.45330243052144,2.90018956084722,0,0.313986279677867,0,0.401638211854908,0,0.0462992094527547,0.0377227547453561,0,12,1.18444053953598,0.001,0.5,0.5,0,-3688.82743748612,-2461.56351281591,-1227.26392467021
351,2.45330243052144,3.10257863638372,0,0.313986279677867,0,0.401638211854908,0,0.044133626013015,0.0377227547453561,0,12,1.18444053953598,0.001,0.5,0.5,0,-3650.92513508924,-2499.22967530169,-1151.69545978755
401,2.45330243052144,2.99754612061419,0,0.313986279677867,0,0.401638211854908,0,0.0519105395761766,0.0377227547453561,0,12,1.18444053953598,0.001,0.5,0.5,0,-3638.42651630491,-2514.36747477609,-1124.05904152882
451,2.45330243052144,2.96678446277305,0,0.292814308313042,0,0.401638211854908,0,0.0519105395761766,0.0377227547453561,0,12,1.18444053953598,0.001,0.5,0.5,0,-3634.90437863316,-2460.74442045978,-1174.15995817338
501,2.45330243052144,3.07995283934991,0,0.27298329537281,0,0.389922256046866,0,0.0519105395761766,0.0408926251823236,0,12,1.18444053953598,0.001,0.5,0.5,0,-3611.54010274364,-2479.47148050027,-1132.06862224337
