samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.78281888012456,2.667884047823,0,0.449023579362991,0,0.485145204027696,0,0.1581396775304,0.0613787283042389,0,12,0.811745911567274,0.001,0.5,0.5,0,-16775.7322381225,-15937.7286857285,-838.003552394048
1001,2.74641375272862,3.55715215184904,0,0.181527789206659,0,0.84743865175807,0,0.105795568764554,0.100155185023853,0,12,1.22997314432506,0.001,0.5,0.5,0,-4108.57500938033,-2586.18816440576,-1522.38684497457
2001,2.48522548371155,3.44572566242678,0,0.134546854506653,0,0.870135574878241,0,0.109774176341721,0.0840942217646166,0,12,1.14815638466192,0.001,0.5,0.5,0,-4098.4842837276,-2544.11061372698,-1554.37367000062
3001,2.14536495245941,3.76448437621161,0,0.0946839057982163,0,0.719878828643557,0,0.172029721603123,0.0531241717216122,0,12,1.11805102904789,0.001,0.5,0.5,0,-4067.71467812019,-2518.11917207496,-1549.59550604523
4001,2.56611470192597,3.57367753243,0,0.130731751648398,0,0.744222920456193,0,0.181966412665672,0.0360851463447176,0,12,1.10605663221355,0.001,0.5,0.5,0,-4018.47504323628,-2522.83829774339,-1495.6367454929
5001,2.73964579881018,3.23942555087483,0,0.115218429402826,0,0.995957180394712,0,0.202868915160121,0.000512413229244149,0,12,1.12645355203763,0.001,0.5,0.5,0,-4043.91993607099,-2517.38474952179,-1526.5351865492
6001,2.53214804827492,3.25850521622705,0,0.0896300495309176,0,0.821491377119796,0,0.236708141394899,0.000709619433096484,0,12,1.10149523873652,0.001,0.5,0.5,0,-4010.44862065755,-2465.01978691895,-1545.4288337386
7001,2.23243397657457,3.65667092884331,0,0.103047229069312,0,0.597534677835237,0,0.303777456047714,0.00170609059420702,0,12,1.10339792815979,0.001,0.5,0.5,0,-4021.45969632678,-2479.37638528442,-1542.08331104236
8001,2.29881996350719,3.80881436834028,0,0.0554593299143931,0,0.634894636504368,0,0.369641115341562,0.00218161248385418,0,12,1.0718470462113,0.001,0.5,0.5,0,-4006.30693207447,-2445.85664377991,-1560.45028829456
9001,2.15290487410007,3.85253279012887,0,0.0907791999125634,0,0.57910820081122,0,0.386015728305444,0.00490206783999064,0,12,1.12009086634024,0.001,0.5,0.5,0,-4017.4880158566,-2476.9801058133,-1540.50791004331
