samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.91080450207166,2.7775083591048,0,0.419545742791499,0,0.437009419500353,0,0.155965381008759,0.0451311292516242,0,12,1.77946639273525,0.001,0.5,0.5,0,-12957.7397043079,-12331.5935684151,-626.146135892743
1001,3.43950952389696,2.82495097978735,0,0.215750216221447,0,1.17253642063299,0,0.132214568089841,0.0371097123107919,0,12,1.16381651909878,0.001,0.5,0.5,0,-4115.01885869717,-2588.39380104794,-1526.62505764923
2001,3.08211741267713,2.65758298173949,0,0.0756167395106243,0,1.24011560050865,0,0.146728297374092,0.0152579777859289,0,12,1.16381651909878,0.001,0.5,0.5,0,-4026.25571451363,-2522.91863851439,-1503.33707599924
3001,3.12949424348341,2.45860207174523,0,0.0776631356701701,0,1.39819268747136,0,0.161814632650728,0.0086651376388547,0,12,1.11474822701569,0.001,0.5,0.5,0,-4023.40229481662,-2513.2779582323,-1510.12433658432
4001,3.1282715131794,2.78464758303661,0,0.142950385504503,0,0.922933793644035,0,0.186028383987142,0.0026890598212773,0,12,1.09278056095563,0.001,0.5,0.5,0,-4031.36783587703,-2507.38827856344,-1523.9795573136
5001,2.73313554250174,3.04040223026744,0,0.0597466861225524,0,0.856600775973391,0,0.221094448826652,0.00330696113810654,0,12,1.10814053256066,0.001,0.5,0.5,0,-4023.22516642546,-2513.5167175138,-1509.70844891166
6001,2.48566900905624,3.42736968043697,0,0.0423467596431576,0,0.857878267222356,0,0.247354906839552,0.00761025180234646,0,12,1.07497343033061,0.001,0.5,0.5,0,-4059.69653158334,-2499.8446269927,-1559.85190459065
7001,2.1012373721081,3.67212768108924,0,0.019784937569477,0,0.745755764363049,0,0.275105555123571,0.00304346198038298,0,12,1.14660059329685,0.001,0.5,0.5,0,-4031.17339791984,-2473.20273809179,-1557.97065982805
8001,2.26202889609696,3.46924679564133,0,0.0659646460391106,0,0.688597055633617,0,0.266412114201439,0.000808431463102003,0,12,1.08337090971276,0.001,0.5,0.5,0,-3979.66271934034,-2479.41876334639,-1500.24395599395
9001,2.07020541334042,3.73629899175442,0,0.0792838074933889,0,0.732242805784276,0,0.342437708738595,0.000395130127597461,0,12,1.15275241927324,0.001,0.5,0.5,0,-4068.37710962978,-2472.26677218185,-1596.11033744794
10001,2.34511877929727,3.52936089127375,0,0.1055744057086,0,0.714599681789119,0,0.286451186228838,0.00198401610223913,0,12,1.16723844246319,0.001,0.5,0.5,0,-4030.08562758893,-2470.00719255713,-1560.0784350318
11001,2.02464069344433,3.82231871414401,0,0.0544404885629314,0,0.59233367916409,0,0.346277265407063,0.00360539928638589,0,12,1.1383169529557,0.001,0.5,0.5,0,-4003.84568499841,-2494.8038873848,-1509.04179761361
12001,2.09849525074694,3.65283847879906,0,0.0566039099652514,0,0.54942494063006,0,0.384654741430869,0.000140630280663512,0,12,1.14004724484536,0.001,0.5,0.5,0,-4014.95702986009,-2502.49826937791,-1512.45876048218
13001,1.89555481477982,3.9917115638318,0,0.062128249959771,0,0.476554025666856,0,0.47238793318949,0.00327883188218282,0,12,1.14304568756242,0.001,0.5,0.5,0,-3947.48203057439,-2488.14566519594,-1459.33636537845
14001,1.72184671334337,3.97314979977946,0,0.0575171042268655,0,0.57354160664485,0,0.376590927368866,0.00253760563449582,0,12,1.10795010964558,0.001,0.5,0.5,0,-4043.5867489924,-2458.27119775002,-1585.31555124238
15001,1.75190286472687,4.06730942204354,0,0.0501166529855562,0,0.558714078702092,0,0.47865801318181,0.0065479077164954,0,12,1.13186133666491,0.001,0.5,0.5,0,-4012.41536056881,-2497.63091057637,-1514.78444999244
16001,1.76842689036373,3.92209598114451,0,0.0485973860116802,0,0.590330127618308,0,0.458683714140807,0.00701434902310697,0,12,1.12884976933102,0.001,0.5,0.5,0,-4042.35766801383,-2443.25421595636,-1599.10345205747
