population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,371001,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,371001,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,371001,3,0,No,21,avid_kendra,kendra
1,2001,371001,4,0,No,21,avid_kendra,kendra
1,2001,371001,5,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,374501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,374501,2,0,No,21,avid_kendra,kendra
1,2001,374501,3,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,374501,4,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,374501,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,378001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,378001,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,378001,3,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,378001,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,378001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,381501,1,0,No,21,avid_kendra,kendra
1,2001,381501,2,0,No,21,avid_kendra,kendra
1,2001,381501,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,381501,4,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,381501,5,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,385001,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,385001,2,0,No,21,avid_kendra,kendra
1,2001,385001,3,0,No,21,avid_kendra,kendra
1,2001,385001,4,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,385001,5,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,388501,1,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,388501,2,0,No,21,avid_kendra,kendra
1,2001,388501,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,388501,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,388501,5,0,No,21,avid_kendra,kendra
1,2001,392001,1,0,No,21,avid_kendra,kendra
1,2001,392001,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,392001,3,0.5714285714285714,No,21,avid_kendra,kendra
1,2001,392001,4,0,No,21,avid_kendra,kendra
1,2001,392001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,395501,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,395501,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,395501,3,0,No,21,avid_kendra,kendra
1,2001,395501,4,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,395501,5,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,399001,1,0,No,21,avid_kendra,kendra
1,2001,399001,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,399001,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,399001,4,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,399001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,402501,1,0,No,21,avid_kendra,kendra
1,2001,402501,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,402501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,402501,4,0,No,21,avid_kendra,kendra
1,2001,402501,5,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,406001,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,406001,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,406001,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,406001,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,406001,5,0,No,21,avid_kendra,kendra
1,2001,409501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,409501,2,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,409501,3,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,409501,4,0,No,21,avid_kendra,kendra
1,2001,409501,5,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,413001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,413001,2,0.5238095238095238,No,21,avid_kendra,kendra
1,2001,413001,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,413001,4,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,413001,5,0,No,21,avid_kendra,kendra
1,2001,416501,1,0,No,21,avid_kendra,kendra
1,2001,416501,2,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,416501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,416501,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,416501,5,0,No,21,avid_kendra,kendra
1,2001,420001,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,420001,2,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,420001,3,0,No,21,avid_kendra,kendra
1,2001,420001,4,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,420001,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,423501,1,0,No,21,avid_kendra,kendra
1,2001,423501,2,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,423501,3,0,No,21,avid_kendra,kendra
1,2001,423501,4,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,423501,5,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,427001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,427001,2,0,No,21,avid_kendra,kendra
1,2001,427001,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,427001,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,427001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,430501,1,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,430501,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,430501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,430501,4,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,430501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,434001,1,0,No,21,avid_kendra,kendra
1,2001,434001,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,434001,3,0,No,21,avid_kendra,kendra
1,2001,434001,4,0,No,21,avid_kendra,kendra
1,2001,434001,5,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,437501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,437501,2,0,No,21,avid_kendra,kendra
1,2001,437501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,437501,4,0,No,21,avid_kendra,kendra
1,2001,437501,5,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,441001,1,0,No,21,avid_kendra,kendra
1,2001,441001,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,441001,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,441001,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,441001,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,444501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,444501,2,0,No,21,avid_kendra,kendra
1,2001,444501,3,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,444501,4,0,No,21,avid_kendra,kendra
1,2001,444501,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,448001,1,0,No,21,avid_kendra,kendra
1,2001,448001,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,448001,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,448001,4,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,448001,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,451501,1,0,No,21,avid_kendra,kendra
1,2001,451501,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,451501,3,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,451501,4,0,No,21,avid_kendra,kendra
1,2001,451501,5,0,No,21,avid_kendra,kendra
1,2001,455001,1,0,No,21,avid_kendra,kendra
1,2001,455001,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,455001,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,455001,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,455001,5,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,458501,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,458501,2,0,No,21,avid_kendra,kendra
1,2001,458501,3,0,No,21,avid_kendra,kendra
1,2001,458501,4,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,458501,5,0,No,21,avid_kendra,kendra
1,2001,462001,1,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,462001,2,0,No,21,avid_kendra,kendra
1,2001,462001,3,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,462001,4,0,No,21,avid_kendra,kendra
1,2001,462001,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,465501,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,465501,2,0,No,21,avid_kendra,kendra
1,2001,465501,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,465501,4,0,No,21,avid_kendra,kendra
1,2001,465501,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,469001,1,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,469001,2,0,No,21,avid_kendra,kendra
1,2001,469001,3,0,No,21,avid_kendra,kendra
1,2001,469001,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,469001,5,0,No,21,avid_kendra,kendra
1,2001,472501,1,0,No,21,avid_kendra,kendra
1,2001,472501,2,0,No,21,avid_kendra,kendra
1,2001,472501,3,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,472501,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,472501,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,476001,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,476001,2,0,No,21,avid_kendra,kendra
1,2001,476001,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,476001,4,0,No,21,avid_kendra,kendra
1,2001,476001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,479501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,479501,2,0,No,21,avid_kendra,kendra
1,2001,479501,3,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,479501,4,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,479501,5,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,483001,1,0,No,21,avid_kendra,kendra
1,2001,483001,2,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,483001,3,0,No,21,avid_kendra,kendra
1,2001,483001,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,483001,5,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,486501,1,0,No,21,avid_kendra,kendra
1,2001,486501,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,486501,3,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,486501,4,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,486501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,490001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,490001,2,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,490001,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,490001,4,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,490001,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,493501,1,0,No,21,avid_kendra,kendra
1,2001,493501,2,0.47619047619047616,No,21,avid_kendra,kendra
