samp_no,chain_no,names_new,est,names,values,biomarker_group,biomarker_group_label,run_name,map,name_key,label
205001,4,wane_short,0.510339950420712,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
205001,4,cr_long,0.0679535923883617,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
205001,4,cr_short,0.00299310745901415,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
205001,4,obs_sd,1.1288264142898,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
205001,4,boost_short.1,1.88224838837262,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
205001,4,antigenic_seniority.1,0.777106723775684,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
205001,4,wane_short.1,0.00204670798509273,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
205001,4,cr_short.1,0.0180889140678165,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
205001,4,obs_sd.1,0.896261590907307,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
205001,5,boost_long,2.75854725870958,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
205001,5,boost_short,2.83869279637606,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
205001,5,antigenic_seniority,0.231252563485631,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
205001,5,wane_short,0.442494038039038,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
205001,5,cr_long,0.0780479504364236,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
205001,5,cr_short,0.00175528664948012,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
205001,5,obs_sd,1.12166145770807,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
205001,5,boost_short.1,1.96474459553151,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
205001,5,antigenic_seniority.1,0.727396205289375,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
205001,5,wane_short.1,0.00246235280780383,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
205001,5,cr_short.1,0.0329936911794893,cr_short,0.03,2,Avidity,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(Avidity)"
205001,5,obs_sd.1,0.903124496707393,obs_sd,1,2,Avidity,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(Avidity)"
207501,1,boost_long,2.72729526290289,boost_long,1.5,1,IC50,both_real,debbink,Long-term boost,"Long-term boost
(IC50)"
207501,1,boost_short,2.86111521939919,boost_short,2,1,IC50,both_real,debbink,Transient boost,"Transient boost
(IC50)"
207501,1,antigenic_seniority,0.229897577605058,antigenic_seniority,0.05,1,IC50,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(IC50)"
207501,1,wane_short,0.434254545200379,wane_short,0.25,1,IC50,both_real,debbink,Transient waning rate,"Transient waning rate
(IC50)"
207501,1,cr_long,0.0785246006637915,cr_long,0.1,1,IC50,both_real,debbink,Long-term cross-reactivity gradient,"Long-term cross-reactivity gradient
(IC50)"
207501,1,cr_short,0.00357243476311234,cr_short,0.03,1,IC50,both_real,debbink,Transient cross-reactivity gradient,"Transient cross-reactivity gradient
(IC50)"
207501,1,obs_sd,1.13030239594236,obs_sd,1,1,IC50,both_real,debbink,Observation error (standard deviation),"Observation error (standard deviation)
(IC50)"
207501,1,boost_short.1,2.01419715212399,boost_short,2,2,Avidity,both_real,debbink,Transient boost,"Transient boost
(Avidity)"
207501,1,antigenic_seniority.1,0.818043888393184,antigenic_seniority,0.05,2,Avidity,both_real,debbink,Antigenic seniority parameter,"Antigenic seniority parameter
(Avidity)"
207501,1,wane_short.1,0.0053329082571479,wane_short,0.25,2,Avidity,both_real,debbink,Transient waning rate,"Transient waning rate
(Avidity)"
