samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.70985078663774,2.59222381263565,0,0.41408783230704,0,0.419493260712968,0,0.132037158837479,0.0793768575555613,0,12,1.94719508209186,0.001,0,0,2.87512954208696,0,0.455199216255321,0,0.429577588371965,0,0,0.0914904200821201,0,8,1.82105190325035,0.001,0.5,0.5,0,-24837.340297323,-24301.0845785102,-536.255718812826
501,2.46070570615744,3.68950631809824,0,0.231027895946475,0,0.694485368871353,0,0.148898689442065,0.0180086550060195,0,12,1.43003673908479,0.001,0,0,2.13547697131969,0,0.48202170190879,0,0.109553303240586,0,0,0.0363946057507019,0,8,0.816528396061134,0.001,0.5,0.5,0,-6417.66886306022,-4931.31193415722,-1486.35692890301
1001,1.9439683927096,3.6039800711041,0,0.154789692907654,0,0.729732174003565,0,0.159792788894125,0.00488811334751725,0,12,1.31071732009975,0.001,0,0,1.99814307629451,0,0.455472897095225,0,0.091064350852134,0,0,0.0224661754893522,0,8,0.857381916915868,0.001,0.5,0.5,0,-6310.46931844517,-4763.68334105538,-1546.78597738979
1501,1.8587138358067,3.80583765441883,0,0.151337624080066,0,0.650754064218339,0,0.173417555045069,0.000688190337536689,0,12,1.2133851516722,0.001,0,0,1.93109104080753,0,0.476325963152526,0,0.0706569866967978,0,0,0.0169436967569145,0,8,0.857381916915868,0.001,0.5,0.5,0,-6292.02868860491,-4725.09011772646,-1566.93857087845
2001,1.73870099737537,3.70472419545582,0,0.135708661639924,0,0.616350179864289,0,0.179886625245311,0.000949971924441516,0,12,1.22425883569425,0.001,0,0,1.79229630310965,0,0.44702240777683,0,0.0733406105672119,0,0,0.0132023084596918,0,8,0.857381916915868,0.001,0.5,0.5,0,-6285.96449450087,-4707.82618458697,-1578.1383099139
2501,1.63787619228817,3.72662925106976,0,0.137075339803788,0,0.5863100220483,0,0.213516257459146,0.00124536033780119,0,12,1.16598624325296,0.001,0,0,1.71137434457866,0,0.425621097364072,0,0.0585343093162333,0,0,0.0246760491629152,0,8,0.850568323437071,0.001,0.5,0.5,0,-6283.95414425683,-4649.47080251934,-1634.48334173749
3001,1.46526081110972,3.91565860351215,0,0.147169674317716,0,0.585478421749429,0,0.240010246613276,0.000282702033920893,0,12,1.13398038116894,0.001,0,0,1.72019145553871,0,0.503931480428956,0,0.0415821554594887,0,0,0.0172759179591742,0,8,0.850576513973895,0.001,0.5,0.5,0,-6324.71694352881,-4662.09298354116,-1662.62395998765
3501,1.44057608167659,3.99666278305664,0,0.122131147101853,0,0.575380830953453,0,0.353460991901148,0.000282702033920893,0,12,1.1936451490222,0.001,0,0,1.75332353237743,0,0.509784165032316,0,0.053268036961343,0,0,0.0145145760795588,0,8,0.848520354854801,0.001,0.5,0.5,0,-6277.33985547996,-4667.74674000952,-1609.59311547044
4001,1.31019628116698,4.16164099236388,0,0.0604296748784515,0,0.576164620368296,0,0.48847051936043,0.00199350355475496,0,12,1.14768198792009,0.001,0,0,1.74426257988089,0,0.436706573302478,0,0.0534412653391311,0,0,0.0230303134577634,0,8,0.852165496283056,0.001,0.5,0.5,0,-6199.62883498506,-4602.93768355456,-1596.69115143051
4501,1.36592909836195,4.19066552221718,0,0.067004834346291,0,0.530686859382636,0,0.592737158388254,0.000916710647121197,0,12,1.10209456812312,0.001,0,0,1.70120821191659,0,0.431567063646634,0,0.0652479517040464,0,0,0.0187090655269453,0,8,0.865530218122543,0.001,0.5,0.5,0,-6156.60966986818,-4599.5704569464,-1557.03921292178
