samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.97923562807986,2.34018698701609,0,0.408499095721127,0,0.477480955262677,0,0.185366192962082,0.0416433011558388,0,12,0.709712566952271,0.001,0,0,2.83966316251316,0,0.422677083922744,0,0.482657277163284,0,0,0.0977139840960756,0,8,0.692114062597911,0.001,0.5,0.5,0,-29283.5211967424,-28369.5886785795,-913.932518162946
501,1.8630923015818,3.60393634667126,0,0.177013460760657,0,0.616783602976005,0,0.158674663725386,0.00764553772524742,0,12,1.54721257773233,0.001,0,0,2.27124229101893,0,0.467137131529051,0,0.176202941744172,0,0,0.022669513440984,0,8,1.05292122031274,0.001,0.5,0.5,0,-6461.55919086029,-4956.72414481533,-1504.83504604495
1001,1.67930843832347,3.76763761282634,0,0.13613890312074,0,0.682382887586868,0,0.17351859246657,0.00764553772524742,0,12,1.2622891673949,0.001,0,0,2.21548435073829,0,0.528713483263833,0,0.136041044745719,0,0,0.0390082603422269,0,8,0.860225414258169,0.001,0.5,0.5,0,-6307.18735761937,-4762.97228937239,-1544.21506824699
1501,1.65764568550286,3.7404433454881,0,0.119231487577816,0,0.762734096601767,0,0.189964436253673,0.00109011817880545,0,12,1.26549775426358,0.001,0,0,2.09389687262721,0,0.489712959216045,0,0.109295381729826,0,0,0.0368011357692621,0,8,0.87043637143233,0.001,0.5,0.5,0,-6240.26830240696,-4691.85927641414,-1548.40902599282
2001,1.625735436043,3.83808098568601,0,0.11109967301803,0,0.753323846611046,0,0.184083738897326,0.00109011817880545,0,12,1.14713450558576,0.001,0,0,2.06147579960222,0,0.525403819252736,0,0.0905226670272451,0,0,0.0391337037249028,0,8,0.893341592353548,0.001,0.5,0.5,0,-6263.12340705583,-4704.55192908651,-1558.57147796931
2501,1.57969679403897,3.87214416932985,0,0.0863008869852018,0,0.695298209475679,0,0.230097048585328,0.00108137185629291,0,12,1.15493552331167,0.001,0,0,1.93578850271354,0,0.464258525234834,0,0.0805051768827777,0,0,0.0335725199336454,0,8,0.871749380945091,0.001,0.5,0.5,0,-6203.80884039367,-4664.69112825059,-1539.11771214308
3001,1.51978332886127,3.86849585548449,0,0.070537161776051,0,0.643006344167431,0,0.284122481152039,0.0004839216395296,0,12,1.14632721686594,0.001,0,0,1.88859163357086,0,0.524408854920775,0,0.0723119645720634,0,0,0.0209864742414962,0,8,0.902954000046761,0.001,0.5,0.5,0,-6152.78088897413,-4618.96631046477,-1533.81457850936
3501,1.5033021167076,3.89488443372325,0,0.0681848593340683,0,0.624161068130589,0,0.308128424764728,0.0004839216395296,0,12,1.11833560776389,0.001,0,0,1.82109805863864,0,0.456633598898304,0,0.0781346139856873,0,0,0.0221065509345519,0,8,0.902954000046761,0.001,0.5,0.5,0,-6222.07028191193,-4620.86774507182,-1601.20253684011
4001,1.21488591141033,4.10932378397202,0,0.0507455461976003,0,0.596427812272862,0,0.434821820057043,0.00243011867671779,0,12,1.12591476415655,0.001,0,0,1.72081824966586,0,0.491055383406571,0,0.0667004042701937,0,0,0.0119052028411213,0,8,0.902954000046761,0.001,0.5,0.5,0,-6219.41204748463,-4622.29768728058,-1597.11436020404
4501,1.3932744135924,4.33411264706532,0,0.147135435356273,0,0.524601315101174,0,0.607829489514868,0.0042639478026917,0,12,1.17881905183971,0.001,0,0,1.74119170432132,0,0.524849435762239,0,0.0385747202694353,0,0,0.024993240518776,0,8,0.88233820393886,0.001,0.5,0.5,0,-6221.69652629482,-4624.09285156183,-1597.60367473299
5001,1.25157505996448,4.63637393398137,0,0.152156772898757,0,0.4873456593471,0,0.701359826506914,0.0093956640613442,0,12,1.11241169972054,0.001,0,0,1.75834960766513,0,0.490148488659835,0,0.0638010401431311,0,0,0.0257168342994503,0,8,0.848525675464313,0.001,0.5,0.5,0,-6213.68151743288,-4615.81677457523,-1597.86474285765
5501,1.29709971126053,4.72731030795519,0,0.116082520443736,0,0.556731133321133,0,0.857695565975757,0.00743068978717558,0,12,1.17199079917217,0.001,0,0,1.74217933110994,0,0.390202931494481,0,0.0709467568431739,0,0,0.0324239484910766,0,8,0.884548571974983,0.001,0.5,0.5,0,-6252.62839629797,-4607.06399601877,-1645.5644002792
