samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,0,2.65731716941157,0,0.411493392379635,0,0.434229996292815,0,0,0.0838453086698019,0,8,1.7981059846948,0.001,0.5,0.5,0,-5505.71444004831,-4264.17555909164,-1241.53888095667
501,0,2.23742910474195,0,0.399835909103479,0,0.18188847180754,0,0,0.00172754497717354,0,8,0.842733196981369,0.001,0.5,0.5,0,-3944.19676117023,-2656.72294904087,-1287.47381212936
1001,0,2.32828211870107,0,0.413357467013028,0,0.16296630334039,0,0,0.000613608105953469,0,8,0.812572710335983,0.001,0.5,0.5,0,-3948.55508681107,-2645.97377688007,-1302.581309931
1501,0,2.10772300739921,0,0.385570777323731,0,0.138401314915967,0,0,0.000727288967761172,0,8,0.812572710335983,0.001,0.5,0.5,0,-3992.07484589614,-2624.59224346312,-1367.48260243302
2001,0,2.15298664104688,0,0.421102651578689,0,0.123818422168082,0,0,0.00552749846356908,0,8,0.804456907749884,0.001,0.5,0.5,0,-3956.83678518831,-2651.00967862963,-1305.82710655868
2501,0,2.13490167303981,0,0.464609665989788,0,0.0948773834866757,0,0,0.0114884044750457,0,8,0.804456907749884,0.001,0.5,0.5,0,-3926.74265660554,-2622.84311750856,-1303.89953909698
3001,0,2.12257900671814,0,0.507416537818932,0,0.0613786215287233,0,0,0.0237795374960215,0,8,0.813686713827163,0.001,0.5,0.5,0,-3973.17399973004,-2639.46471673004,-1333.709283
3501,0,2.07943773048046,0,0.597848930692098,0,0.0511339918064755,0,0,0.00883031552638555,0,8,0.864711515326503,0.001,0.5,0.5,0,-3906.91996741591,-2684.00532970708,-1222.91463770884
4001,0,2.14303823651306,0,0.601405012384555,0,0.046077145051532,0,0,0.0211238241399721,0,8,0.853270242490213,0.001,0.5,0.5,0,-3959.76856438064,-2702.43424238195,-1257.33432199869
4501,0,2.02646793994151,0,0.579867750635086,0,0.00398095107338818,0,0,0.0340559935094015,0,8,0.825503695306481,0.001,0.5,0.5,0,-3887.80472463794,-2651.1067859697,-1236.69793866824
5001,0,1.92446131812413,0,0.576146870848055,0,0.00888782578946434,0,0,0.0260351423976254,0,8,0.791242878151557,0.001,0.5,0.5,0,-3953.85310248195,-2644.41835850722,-1309.43474397473
5501,0,1.98120374274131,0,0.620343741246301,0,0.000860792752330486,0,0,0.0340836004175777,0,8,0.846894204629656,0.001,0.5,0.5,0,-3862.35453466851,-2664.95503914467,-1197.39949552384
6001,0,2.1854719187442,0,0.624368810629071,0,0.00501673544248737,0,0,0.0439842308253248,0,8,0.814936803225869,0.001,0.5,0.5,0,-3817.65824495702,-2686.96289894209,-1130.69534601493
6501,0,2.068643262296,0,0.631929081869301,0,0.00159133302131486,0,0,0.0323596830925471,0,8,0.825294279365892,0.001,0.5,0.5,0,-3827.86533478082,-2666.02154692953,-1161.84378785129
7001,0,2.05447367432439,0,0.594474545537568,0,0.00314875152201055,0,0,0.0397527722475658,0,8,0.823178636558771,0.001,0.5,0.5,0,-3827.21163500103,-2646.92814168199,-1180.28349331904
7501,0,2.05026856546033,0,0.55262783703543,0,0.00220257431194352,0,0,0.0353896967152804,0,8,0.814658232568665,0.001,0.5,0.5,0,-3666.91670257946,-2661.01950482807,-1005.89719775139
8001,0,2.03637366893378,0,0.540738094209101,0,1.27178989854176e-05,0,0,0.0337507336790951,0,8,0.817479411118316,0.001,0.5,0.5,0,-3742.39940983918,-2640.64460636769,-1101.75480347149
8501,0,2.09189107440422,0,0.611415165982291,0,0.00863751295485183,0,0,0.0352402858741162,0,8,0.829945134307851,0.001,0.5,0.5,0,-3804.39115706618,-2660.34596840266,-1144.04518866351
9001,0,2.0003210808527,0,0.510461971448852,0,0.00225829869268293,0,0,0.0335963610291178,0,8,0.807213573579589,0.001,0.5,0.5,0,-3759.84078936585,-2632.56499472716,-1127.27579463869
9501,0,2.10258368450321,0,0.655452516477595,0,0.00300178472769961,0,0,0.0396527548960045,0,8,0.840052242823274,0.001,0.5,0.5,0,-3766.38449386572,-2659.04328015197,-1107.34121371375
10001,0,2.19975026714948,0,0.637546008766146,0,0.00330130974796048,0,0,0.0461926330612542,0,8,0.822222381127538,0.001,0.5,0.5,0,-3661.23558164148,-2652.57756954773,-1008.65801209375
10501,0,2.11670156232489,0,0.546952290190261,0,0.00430117858936633,0,0,0.0465067580202072,0,8,0.819011535878261,0.001,0.5,0.5,0,-3804.00772069765,-2637.96265920243,-1166.04506149522
11001,0,2.05417889286326,0,0.60093711947684,0,0.00556447706652891,0,0,0.037977170039235,0,8,0.811448427932687,0.001,0.5,0.5,0,-3829.27412075832,-2668.44413234698,-1160.82998841135
11501,0,2.02548141550565,0,0.543184891844324,0,0.002864337884334,0,0,0.0389271440872564,0,8,0.788271430907959,0.001,0.5,0.5,0,-3736.23757639123,-2631.88958262161,-1104.34799376962
12001,0,1.99536755213637,0,0.559475242906732,0,0.000807424123840676,0,0,0.0329646673787837,0,8,0.790000658066887,0.001,0.5,0.5,0,-3741.60540260089,-2622.40879841452,-1119.19660418636
12501,0,2.1164361279431,0,0.61861593002022,0,0.00700350114923603,0,0,0.0430659338221711,0,8,0.822610761640561,0.001,0.5,0.5,0,-3765.68163429439,-2645.61748292062,-1120.06415137377
13001,0,2.14654999279047,0,0.649238487511604,0,0.00196798965035371,0,0,0.0427093824801588,0,8,0.804942862235589,0.001,0.5,0.5,0,-3756.45052287766,-2643.8134913947,-1112.63703148296
13501,0,2.13087468296513,0,0.567179169430346,0,0.00529350090187454,0,0,0.0407624021801161,0,8,0.828837108057139,0.001,0.5,0.5,0,-3816.24582993649,-2649.99854052918,-1166.24728940731
14001,0,2.02593996488703,0,0.607336090341541,0,0.00759114027718973,0,0,0.0333124202843503,0,8,0.812339676440222,0.001,0.5,0.5,0,-3781.68161261416,-2647.04930053848,-1134.63231207568
14501,0,2.0952412389651,0,0.662809719247442,0,0.000246639019605663,0,0,0.0397228441142357,0,8,0.827781690277719,0.001,0.5,0.5,0,-3846.31789929104,-2665.26964655287,-1181.04825273816
15001,0,2.01766597818673,0,0.65633010504185,0,4.10441059819403e-05,0,0,0.0347604336680816,0,8,0.826439354214662,0.001,0.5,0.5,0,-3816.2556936405,-2663.81166303394,-1152.44403060656
15501,0,2.01395480759831,0,0.572765172550735,0,0.000158193025285382,0,0,0.0396286656136118,0,8,0.845837252340656,0.001,0.5,0.5,0,-3772.04344277775,-2654.12809291066,-1117.91534986709
16001,0,2.02519904478047,0,0.688935140804007,0,0.00132177041632636,0,0,0.0340814278066469,0,8,0.816233067410425,0.001,0.5,0.5,0,-3880.00054051278,-2659.51708879186,-1220.48345172092
16501,0,2.01088809684347,0,0.62157574761242,0,0.00324416929328339,0,0,0.0307678462694002,0,8,0.858484088145917,0.001,0.5,0.5,0,-3938.31505231678,-2677.54735212863,-1260.76770018815
17001,0,2.01521087330759,0,0.601741245886676,0,0.000962042983839726,0,0,0.0421145486029515,0,8,0.820604772853389,0.001,0.5,0.5,0,-3833.49705047799,-2645.89150962657,-1187.60554085141
17501,0,2.06101652424606,0,0.60089772383172,0,0.0103550271274319,0,0,0.0340256432053595,0,8,0.836386581489438,0.001,0.5,0.5,0,-3796.75014813338,-2670.07350432253,-1126.67664381086
18001,0,1.99846703993846,0,0.640509592789528,0,0.000161661387861882,0,0,0.0297739290377228,0,8,0.84312583568737,0.001,0.5,0.5,0,-3901.5452315338,-2667.1437088247,-1234.4015227091
18501,0,2.13559029681285,0,0.710289023692776,0,0.00161016539746119,0,0,0.0435245875563813,0,8,0.845267188139943,0.001,0.5,0.5,0,-3838.55720082831,-2667.12341459593,-1171.43378623238
19001,0,1.91833831899151,0,0.579706172744233,0,0.00587996025288737,0,0,0.0259012816318682,0,8,0.812152976341384,0.001,0.5,0.5,0,-3870.02955598758,-2660.90327299248,-1209.12628299509
19501,0,1.96672294259385,0,0.554445631229762,0,0.0038386534401671,0,0,0.0328826792068965,0,8,0.820776924507125,0.001,0.5,0.5,0,-3789.59553154108,-2643.97650303263,-1145.61902850845
20001,0,2.01206126571479,0,0.606811768916962,0,0.00690462253840472,0,0,0.0370386254630965,0,8,0.81423603810572,0.001,0.5,0.5,0,-3952.08186529706,-2662.07815506976,-1290.00371022729
20501,0,2.04944567976587,0,0.555909186546576,0,0.0148319559192011,0,0,0.038815221087489,0,8,0.834240546188697,0.001,0.5,0.5,0,-3895.70819917255,-2657.62892178854,-1238.07927738401
21001,0,1.98815280888225,0,0.624484803299365,0,0.000700983774506724,0,0,0.0384315381357463,0,8,0.827022656714705,0.001,0.5,0.5,0,-3914.92692310937,-2645.62617020775,-1269.30075290162
21501,0,1.96735875107206,0,0.608804664680171,0,0.000535319133571775,0,0,0.0375255418090165,0,8,0.832521045229953,0.001,0.5,0.5,0,-3959.8761756031,-2649.7632508733,-1310.1129247298
22001,0,1.99537677969122,0,0.615498031624012,0,0.00707762196460385,0,0,0.0323112963879299,0,8,0.844022189397602,0.001,0.5,0.5,0,-3895.52337515138,-2655.63505780568,-1239.88831734569
22501,0,1.98863325314385,0,0.593646756577516,0,0.00544341854306498,0,0,0.0322771225876886,0,8,0.831354049070254,0.001,0.5,0.5,0,-3867.53875555203,-2652.0149720512,-1215.52378350083
23001,0,2.12353009820894,0,0.664633535697756,0,0.00797975987028775,0,0,0.037588949660474,0,8,0.808870228595516,0.001,0.5,0.5,0,-3862.1455941948,-2681.08626784654,-1181.05932634826
23501,0,2.08104381048386,0,0.636885621832176,0,0.00461513007167397,0,0,0.032122779357149,0,8,0.835864667523695,0.001,0.5,0.5,0,-3807.92779573649,-2666.86481763614,-1141.06297810035
24001,0,2.04719185412732,0,0.631451228976866,0,0.00574449280610958,0,0,0.0339190405015482,0,8,0.817742209250771,0.001,0.5,0.5,0,-3771.17181515481,-2658.56384502897,-1112.60797012583
24501,0,2.06652675626285,0,0.593309652611329,0,0.00502851305685697,0,0,0.0393395379025178,0,8,0.827216822617248,0.001,0.5,0.5,0,-3767.87543454871,-2668.84267401701,-1099.0327605317
25001,0,2.02953692789833,0,0.636442474138555,0,0.00125425081605213,0,0,0.0290651903438271,0,8,0.823493957334157,0.001,0.5,0.5,0,-3744.57753883684,-2671.04573696907,-1073.53180186777
25501,0,2.04007673147178,0,0.596782113631288,0,0.00336044377916291,0,0,0.0366109041602714,0,8,0.818171327152357,0.001,0.5,0.5,0,-3745.15113104327,-2649.58660154479,-1095.56452949848
26001,0,2.07890525905303,0,0.643718855016464,0,0.00528032491812068,0,0,0.0348913707824857,0,8,0.824607355885771,0.001,0.5,0.5,0,-3768.72353296513,-2655.24627362516,-1113.47725933997
26501,0,2.15646664349129,0,0.604475656852618,0,0.0187400543581475,0,0,0.0378112957727625,0,8,0.807742570037805,0.001,0.5,0.5,0,-3845.89900367324,-2653.68514559236,-1192.21385808088
27001,0,2.04415976953558,0,0.562985081188235,0,0.00633711023749009,0,0,0.0334178180844286,0,8,0.811865417244933,0.001,0.5,0.5,0,-3857.32338385865,-2674.80744445979,-1182.51593939887
27501,0,2.04105350946455,0,0.585311948735041,0,0.00801960796374228,0,0,0.0292787793690943,0,8,0.814752863587587,0.001,0.5,0.5,0,-3840.7235921329,-2648.46959038004,-1192.25400175287
28001,0,2.05334213885713,0,0.677353549747497,0,0.000492327986370217,0,0,0.0326894429626547,0,8,0.828133783557753,0.001,0.5,0.5,0,-3848.37249223843,-2645.52523294784,-1202.84725929059
28501,0,1.99407413367752,0,0.599618838322307,0,0.0056292275855665,0,0,0.032235334379933,0,8,0.834322064606369,0.001,0.5,0.5,0,-3864.08615390998,-2655.27032486496,-1208.81582904502
29001,0,2.0793516231537,0,0.596584069905845,0,0.00720425296376146,0,0,0.0402151718708333,0,8,0.829146239137257,0.001,0.5,0.5,0,-3772.04603519321,-2642.58777759234,-1129.45825760087
29501,0,2.00772529329895,0,0.574755500739666,0,0.00263911504000885,0,0,0.0378793891220965,0,8,0.820568085044946,0.001,0.5,0.5,0,-3752.73946720775,-2641.00446334376,-1111.73500386399
30001,0,2.09659913995511,0,0.620715502839084,0,0.0094152719400218,0,0,0.0353038623367904,0,8,0.808727500348826,0.001,0.5,0.5,0,-3843.82458790868,-2634.32202375074,-1209.50256415794
30501,0,2.02225377258021,0,0.537241614891395,0,0.00173460408124816,0,0,0.0353416772734134,0,8,0.826148421578345,0.001,0.5,0.5,0,-3706.36704349636,-2658.83962687367,-1047.52741662269
31001,0,1.94176599319029,0,0.603300789453065,0,0.000538919437652535,0,0,0.0329013163383376,0,8,0.789125339372609,0.001,0.5,0.5,0,-3813.42088193499,-2657.39593775631,-1156.02494417867
31501,0,2.02617372366607,0,0.602923241880309,0,0.000619710707694905,0,0,0.0363579343960507,0,8,0.834707306502987,0.001,0.5,0.5,0,-3858.89340699414,-2653.55828996222,-1205.33511703192
32001,0,1.99067895047055,0,0.590682940164446,0,0.000982283519083658,0,0,0.0347172984788182,0,8,0.823290419023949,0.001,0.5,0.5,0,-3809.35478246398,-2670.27122706407,-1139.08355539991
32501,0,2.01628974675592,0,0.535193172455397,0,0.000376176592806199,0,0,0.0423503314583992,0,8,0.812672854342767,0.001,0.5,0.5,0,-3723.61267607102,-2641.1422057188,-1082.47047035223
33001,0,2.08948510396555,0,0.620658686857122,0,0.00640088262182623,0,0,0.036321653620803,0,8,0.790902187937855,0.001,0.5,0.5,0,-3855.00975836457,-2666.66900028219,-1188.34075808238
33501,0,2.04034960404932,0,0.559532037357354,0,0.000770061678438799,0,0,0.0323876737194574,0,8,0.808118371887481,0.001,0.5,0.5,0,-3732.40600474441,-2643.34789606937,-1089.05810867504
34001,0,2.15204950113821,0,0.54342203939887,0,0.0111137017681956,0,0,0.0450057679013372,0,8,0.83968039022562,0.001,0.5,0.5,0,-3766.94854564202,-2660.6509158406,-1106.29762980141
34501,0,2.00795848258799,0,0.579096508549516,0,0.00199629038266578,0,0,0.0368652088499212,0,8,0.821188985316986,0.001,0.5,0.5,0,-3832.1758006478,-2640.3048523303,-1191.8709483175
35001,0,2.04382640256672,0,0.541033861366354,0,0.00391962978381491,0,0,0.0364777912024291,0,8,0.810706663872185,0.001,0.5,0.5,0,-3814.38025562848,-2652.02731179797,-1162.35294383051
35501,0,2.08011963205731,0,0.577039635176324,0,0.0054151298923253,0,0,0.0353498331074056,0,8,0.799148125126465,0.001,0.5,0.5,0,-3888.55466643156,-2657.17305605036,-1231.3816103812
36001,0,2.07049660724802,0,0.672355092724621,0,0.00620164720662303,0,0,0.0354604970132895,0,8,0.852212229034701,0.001,0.5,0.5,0,-3963.15753682439,-2668.91610508808,-1294.24143173631
36501,0,2.00449448324505,0,0.643290998693234,0,0.000391546505107855,0,0,0.0364117351137489,0,8,0.848454197224417,0.001,0.5,0.5,0,-3865.62073099749,-2680.24040679325,-1185.38032420424
37001,0,1.98594871699188,0,0.561806159357746,0,0.0101436573719265,0,0,0.0304724332780032,0,8,0.847797890059325,0.001,0.5,0.5,0,-3884.0739895159,-2664.03231363212,-1220.04167588378
37501,0,2.05746392894587,0,0.578940101272525,0,0.000768308957216138,0,0,0.0445832184733724,0,8,0.823518869532776,0.001,0.5,0.5,0,-3764.80137405338,-2644.71326060963,-1120.08811344374
