samp_no,chain_no,age,prop,N
555001,2,7,0.026239067055393587,343
555001,2,8,0,235
555001,2,9,0,141
555001,2,10,0,74
555001,2,11,0,21
555001,3,0,0.21929824561403508,114
555001,3,1,0.23786407766990292,206
555001,3,2,0.2129032258064516,310
555001,3,3,0.16911764705882354,408
555001,3,4,0.13276231263383298,467
555001,3,5,0.08974358974358974,468
555001,3,6,0.06993006993006994,429
555001,3,7,0.037900874635568516,343
555001,3,8,0,235
555001,3,9,0,141
555001,3,10,0,74
555001,3,11,0,21
555001,4,0,0.19298245614035087,114
555001,4,1,0.24271844660194175,206
555001,4,2,0.20967741935483872,310
555001,4,3,0.14460784313725492,408
555001,4,4,0.12633832976445397,467
555001,4,5,0.1047008547008547,468
555001,4,6,0.05827505827505827,429
555001,4,7,0.029154518950437316,343
555001,4,8,0,235
555001,4,9,0,141
555001,4,10,0,74
555001,4,11,0,21
555001,5,0,0.20175438596491227,114
555001,5,1,0.23786407766990292,206
555001,5,2,0.22903225806451613,310
555001,5,3,0.15931372549019607,408
555001,5,4,0.139186295503212,467
555001,5,5,0.11324786324786325,468
555001,5,6,0.0675990675990676,429
555001,5,7,0.03206997084548105,343
555001,5,8,0,235
555001,5,9,0,141
555001,5,10,0,74
555001,5,11,0,21
560001,1,0,0.22807017543859648,114
560001,1,1,0.22815533980582525,206
560001,1,2,0.1935483870967742,310
560001,1,3,0.16911764705882354,408
560001,1,4,0.13276231263383298,467
560001,1,5,0.09829059829059829,468
560001,1,6,0.06993006993006994,429
560001,1,7,0.037900874635568516,343
560001,1,8,0,235
560001,1,9,0,141
560001,1,10,0,74
560001,1,11,0,21
560001,2,0,0.22807017543859648,114
560001,2,1,0.23300970873786409,206
560001,2,2,0.1967741935483871,310
560001,2,3,0.13970588235294118,408
560001,2,4,0.12419700214132762,467
560001,2,5,0.10042735042735043,468
560001,2,6,0.0675990675990676,429
560001,2,7,0.03206997084548105,343
560001,2,8,0,235
560001,2,9,0,141
560001,2,10,0,74
560001,2,11,0,21
560001,3,0,0.16666666666666666,114
560001,3,1,0.23300970873786409,206
560001,3,2,0.22903225806451613,310
560001,3,3,0.15931372549019607,408
560001,3,4,0.14132762312633834,467
560001,3,5,0.10042735042735043,468
560001,3,6,0.06526806526806526,429
560001,3,7,0.03206997084548105,343
560001,3,8,0,235
560001,3,9,0,141
560001,3,10,0,74
560001,3,11,0,21
560001,4,0,0.24561403508771928,114
560001,4,1,0.21844660194174756,206
560001,4,2,0.2161290322580645,310
560001,4,3,0.1568627450980392,408
560001,4,4,0.1284796573875803,467
560001,4,5,0.09615384615384616,468
560001,4,6,0.07692307692307693,429
560001,4,7,0.03498542274052478,343
560001,4,8,0,235
560001,4,9,0,141
560001,4,10,0,74
560001,4,11,0,21
560001,5,0,0.20175438596491227,114
560001,5,1,0.20388349514563106,206
560001,5,2,0.2161290322580645,310
560001,5,3,0.15931372549019607,408
560001,5,4,0.1349036402569593,467
560001,5,5,0.11538461538461539,468
560001,5,6,0.046620046620046623,429
560001,5,7,0.03498542274052478,343
560001,5,8,0,235
560001,5,9,0,141
560001,5,10,0,74
560001,5,11,0,21
565001,1,0,0.20175438596491227,114
565001,1,1,0.18446601941747573,206
565001,1,2,0.2129032258064516,310
565001,1,3,0.18137254901960784,408
565001,1,4,0.12633832976445397,467
565001,1,5,0.10683760683760683,468
565001,1,6,0.053613053613053616,429
565001,1,7,0.029154518950437316,343
565001,1,8,0,235
565001,1,9,0,141
565001,1,10,0,74
565001,1,11,0,21
565001,2,0,0.19298245614035087,114
565001,2,1,0.2621359223300971,206
565001,2,2,0.1967741935483871,310
565001,2,3,0.1642156862745098,408
565001,2,4,0.14132762312633834,467
565001,2,5,0.1111111111111111,468
565001,2,6,0.07692307692307693,429
565001,2,7,0.023323615160349854,343
565001,2,8,0,235
565001,2,9,0,141
565001,2,10,0,74
565001,2,11,0,21
565001,3,0,0.22807017543859648,114
565001,3,1,0.2524271844660194,206
565001,3,2,0.1870967741935484,310
565001,3,3,0.15931372549019607,408
565001,3,4,0.11134903640256959,467
565001,3,5,0.10042735042735043,468
565001,3,6,0.06993006993006994,429
565001,3,7,0.026239067055393587,343
565001,3,8,0,235
565001,3,9,0,141
565001,3,10,0,74
565001,3,11,0,21
565001,4,0,0.21929824561403508,114
565001,4,1,0.23786407766990292,206
565001,4,2,0.2161290322580645,310
565001,4,3,0.15931372549019607,408
565001,4,4,0.145610278372591,467
565001,4,5,0.10042735042735043,468
565001,4,6,0.07692307692307693,429
565001,4,7,0.03206997084548105,343
565001,4,8,0,235
565001,4,9,0,141
565001,4,10,0,74
565001,4,11,0,21
565001,5,0,0.2719298245614035,114
565001,5,1,0.2524271844660194,206
565001,5,2,0.22580645161290322,310
565001,5,3,0.1642156862745098,408
565001,5,4,0.14989293361884368,467
565001,5,5,0.1047008547008547,468
565001,5,6,0.06293706293706294,429
565001,5,7,0.029154518950437316,343
565001,5,8,0,235
565001,5,9,0,141
565001,5,10,0,74
565001,5,11,0,21
570001,1,0,0.17543859649122806,114
570001,1,1,0.21359223300970873,206
570001,1,2,0.23548387096774193,310
570001,1,3,0.1568627450980392,408
570001,1,4,0.14989293361884368,467
570001,1,5,0.1047008547008547,468
570001,1,6,0.0675990675990676,429
570001,1,7,0.03498542274052478,343
570001,1,8,0,235
570001,1,9,0,141
570001,1,10,0,74
570001,1,11,0,21
570001,2,0,0.23684210526315788,114
570001,2,1,0.2524271844660194,206
570001,2,2,0.2032258064516129,310
570001,2,3,0.18627450980392157,408
570001,2,4,0.1284796573875803,467
570001,2,5,0.10256410256410256,468
570001,2,6,0.06526806526806526,429
570001,2,7,0.037900874635568516,343
570001,2,8,0,235
570001,2,9,0,141
570001,2,10,0,74
570001,2,11,0,21
570001,3,0,0.22807017543859648,114
570001,3,1,0.22330097087378642,206
570001,3,2,0.18387096774193548,310
570001,3,3,0.14950980392156862,408
570001,3,4,0.1284796573875803,467
570001,3,5,0.10897435897435898,468
570001,3,6,0.07459207459207459,429
570001,3,7,0.029154518950437316,343
570001,3,8,0,235
570001,3,9,0,141
570001,3,10,0,74
570001,3,11,0,21
570001,4,0,0.23684210526315788,114
570001,4,1,0.23786407766990292,206
570001,4,2,0.16774193548387098,310
570001,4,3,0.17401960784313725,408
570001,4,4,0.145610278372591,467
570001,4,5,0.11324786324786325,468
570001,4,6,0.055944055944055944,429
570001,4,7,0.026239067055393587,343
570001,4,8,0,235
570001,4,9,0,141
570001,4,10,0,74
570001,4,11,0,21
570001,5,0,0.18421052631578946,114
570001,5,1,0.20388349514563106,206
570001,5,2,0.17096774193548386,310
570001,5,3,0.16176470588235295,408
570001,5,4,0.13276231263383298,467
570001,5,5,0.11752136752136752,468
570001,5,6,0.06526806526806526,429
570001,5,7,0.03206997084548105,343
570001,5,8,0,235
570001,5,9,0,141
570001,5,10,0,74
570001,5,11,0,21
575001,1,0,0.19298245614035087,114
575001,1,1,0.21844660194174756,206
575001,1,2,0.16774193548387098,310
575001,1,3,0.15196078431372548,408
575001,1,4,0.145610278372591,467
575001,1,5,0.1047008547008547,468
575001,1,6,0.06293706293706294,429
575001,1,7,0.03206997084548105,343
575001,1,8,0,235
575001,1,9,0,141
575001,1,10,0,74
575001,1,11,0,21
575001,2,0,0.18421052631578946,114
575001,2,1,0.2087378640776699,206
575001,2,2,0.22258064516129034,310
575001,2,3,0.16666666666666666,408
575001,2,4,0.13276231263383298,467
575001,2,5,0.10042735042735043,468
575001,2,6,0.05827505827505827,429
575001,2,7,0.037900874635568516,343
575001,2,8,0,235
575001,2,9,0,141
575001,2,10,0,74
575001,2,11,0,21
575001,3,0,0.19298245614035087,114
575001,3,1,0.28640776699029125,206
575001,3,2,0.19032258064516128,310
575001,3,3,0.18872549019607843,408
575001,3,4,0.12633832976445397,467
575001,3,5,0.10042735042735043,468
575001,3,6,0.06526806526806526,429
575001,3,7,0.029154518950437316,343
575001,3,8,0,235
575001,3,9,0,141
575001,3,10,0,74
575001,3,11,0,21
575001,4,0,0.20175438596491227,114
575001,4,1,0.21844660194174756,206
575001,4,2,0.22258064516129034,310
575001,4,3,0.1642156862745098,408
575001,4,4,0.145610278372591,467
575001,4,5,0.10683760683760683,468
575001,4,6,0.0675990675990676,429
575001,4,7,0.026239067055393587,343
575001,4,8,0,235
575001,4,9,0,141
575001,4,10,0,74
575001,4,11,0,21
575001,5,0,0.21052631578947367,114
575001,5,1,0.19902912621359223,206
575001,5,2,0.1967741935483871,310
575001,5,3,0.15931372549019607,408
575001,5,4,0.15631691648822268,467
575001,5,5,0.11538461538461539,468
575001,5,6,0.06526806526806526,429
575001,5,7,0.03206997084548105,343
575001,5,8,0,235
575001,5,9,0,141
575001,5,10,0,74
575001,5,11,0,21
580001,1,0,0.21929824561403508,114
580001,1,1,0.23786407766990292,206
580001,1,2,0.2032258064516129,310
580001,1,3,0.14705882352941177,408
580001,1,4,0.1349036402569593,467
580001,1,5,0.10256410256410256,468
580001,1,6,0.05827505827505827,429
580001,1,7,0.023323615160349854,343
580001,1,8,0,235
580001,1,9,0,141
580001,1,10,0,74
580001,1,11,0,21
580001,2,0,0.22807017543859648,114
580001,2,1,0.23786407766990292,206
580001,2,2,0.18387096774193548,310
580001,2,3,0.13970588235294118,408
580001,2,4,0.14346895074946467,467
580001,2,5,0.10042735042735043,468
580001,2,6,0.04895104895104895,429
580001,2,7,0.03498542274052478,343
580001,2,8,0,235
580001,2,9,0,141
580001,2,10,0,74
580001,2,11,0,21
580001,3,0,0.21052631578947367,114
580001,3,1,0.2087378640776699,206
580001,3,2,0.22258064516129034,310
580001,3,3,0.17647058823529413,408
580001,3,4,0.13704496788008566,467
580001,3,5,0.11324786324786325,468
580001,3,6,0.06293706293706294,429
580001,3,7,0.023323615160349854,343
580001,3,8,0,235
580001,3,9,0,141
580001,3,10,0,74
580001,3,11,0,21
580001,4,0,0.23684210526315788,114
580001,4,1,0.27184466019417475,206
580001,4,2,0.21935483870967742,310
580001,4,3,0.17401960784313725,408
580001,4,4,0.11563169164882227,467
580001,4,5,0.11965811965811966,468
580001,4,6,0.06526806526806526,429
580001,4,7,0.023323615160349854,343
580001,4,8,0,235
580001,4,9,0,141
580001,4,10,0,74
580001,4,11,0,21
580001,5,0,0.21929824561403508,114
580001,5,1,0.24757281553398058,206
580001,5,2,0.1870967741935484,310
580001,5,3,0.16176470588235295,408
580001,5,4,0.139186295503212,467
580001,5,5,0.10683760683760683,468
580001,5,6,0.06526806526806526,429
580001,5,7,0.03498542274052478,343
580001,5,8,0,235
580001,5,9,0,141
580001,5,10,0,74
580001,5,11,0,21
585001,1,0,0.24561403508771928,114
585001,1,1,0.18446601941747573,206
585001,1,2,0.2,310
585001,1,3,0.15931372549019607,408
585001,1,4,0.15631691648822268,467
585001,1,5,0.09615384615384616,468
585001,1,6,0.07692307692307693,429
585001,1,7,0.03498542274052478,343
585001,1,8,0,235
585001,1,9,0,141
585001,1,10,0,74
585001,1,11,0,21
585001,2,0,0.23684210526315788,114
585001,2,1,0.2621359223300971,206
585001,2,2,0.19032258064516128,310
585001,2,3,0.15931372549019607,408
585001,2,4,0.12633832976445397,467
585001,2,5,0.1111111111111111,468
585001,2,6,0.06293706293706294,429
585001,2,7,0.03498542274052478,343
585001,2,8,0,235
585001,2,9,0,141
585001,2,10,0,74
585001,2,11,0,21
585001,3,0,0.24561403508771928,114
585001,3,1,0.2524271844660194,206
585001,3,2,0.2032258064516129,310
585001,3,3,0.15196078431372548,408
585001,3,4,0.13704496788008566,467
585001,3,5,0.10256410256410256,468
585001,3,6,0.06060606060606061,429
585001,3,7,0.04081632653061224,343
585001,3,8,0,235
585001,3,9,0,141
585001,3,10,0,74
585001,3,11,0,21
585001,4,0,0.22807017543859648,114
585001,4,1,0.25728155339805825,206
585001,4,2,0.1870967741935484,310
585001,4,3,0.1568627450980392,408
585001,4,4,0.14989293361884368,467
585001,4,5,0.1111111111111111,468
585001,4,6,0.053613053613053616,429
585001,4,7,0.037900874635568516,343
585001,4,8,0,235
585001,4,9,0,141
585001,4,10,0,74
585001,4,11,0,21
585001,5,0,0.18421052631578946,114
585001,5,1,0.24271844660194175,206
585001,5,2,0.17419354838709677,310
585001,5,3,0.16666666666666666,408
585001,5,4,0.13062098501070663,467
585001,5,5,0.10683760683760683,468
585001,5,6,0.06060606060606061,429
585001,5,7,0.026239067055393587,343
585001,5,8,0,235
585001,5,9,0,141
585001,5,10,0,74
585001,5,11,0,21
590001,1,0,0.15789473684210525,114
590001,1,1,0.22330097087378642,206
590001,1,2,0.1870967741935484,310
590001,1,3,0.14950980392156862,408
590001,1,4,0.14775160599571735,467
590001,1,5,0.10897435897435898,468
590001,1,6,0.06060606060606061,429
590001,1,7,0.03206997084548105,343
590001,1,8,0,235
590001,1,9,0,141
590001,1,10,0,74
590001,1,11,0,21
590001,2,0,0.22807017543859648,114
590001,2,1,0.24271844660194175,206
590001,2,2,0.2161290322580645,310
590001,2,3,0.13970588235294118,408
590001,2,4,0.13704496788008566,467
590001,2,5,0.10897435897435898,468
590001,2,6,0.07459207459207459,429
590001,2,7,0.029154518950437316,343
590001,2,8,0,235
590001,2,9,0,141
590001,2,10,0,74
590001,2,11,0,21
590001,3,0,0.22807017543859648,114
590001,3,1,0.2621359223300971,206
590001,3,2,0.2,310
590001,3,3,0.1642156862745098,408
590001,3,4,0.12205567451820129,467
590001,3,5,0.09829059829059829,468
590001,3,6,0.0675990675990676,429
590001,3,7,0.03498542274052478,343
590001,3,8,0,235
590001,3,9,0,141
590001,3,10,0,74
590001,3,11,0,21
590001,4,0,0.19298245614035087,114
590001,4,1,0.23300970873786409,206
590001,4,2,0.21935483870967742,310
590001,4,3,0.15931372549019607,408
590001,4,4,0.14346895074946467,467
590001,4,5,0.10897435897435898,468
590001,4,6,0.06060606060606061,429
590001,4,7,0.03206997084548105,343
590001,4,8,0,235
590001,4,9,0,141
590001,4,10,0,74
590001,4,11,0,21
590001,5,0,0.20175438596491227,114
590001,5,1,0.2621359223300971,206
590001,5,2,0.1935483870967742,310
590001,5,3,0.16666666666666666,408
590001,5,4,0.12419700214132762,467
590001,5,5,0.10042735042735043,468
590001,5,6,0.06060606060606061,429
590001,5,7,0.04081632653061224,343
590001,5,8,0,235
590001,5,9,0,141
590001,5,10,0,74
590001,5,11,0,21
595001,1,0,0.21929824561403508,114
595001,1,1,0.23300970873786409,206
595001,1,2,0.1870967741935484,310
595001,1,3,0.1642156862745098,408
595001,1,4,0.12205567451820129,467
595001,1,5,0.11324786324786325,468
595001,1,6,0.06293706293706294,429
595001,1,7,0.029154518950437316,343
595001,1,8,0,235
595001,1,9,0,141
595001,1,10,0,74
595001,1,11,0,21
595001,2,0,0.19298245614035087,114
595001,2,1,0.23786407766990292,206
595001,2,2,0.2,310
595001,2,3,0.16911764705882354,408
595001,2,4,0.11349036402569593,467
595001,2,5,0.12179487179487179,468
595001,2,6,0.055944055944055944,429
595001,2,7,0.03206997084548105,343
595001,2,8,0,235
595001,2,9,0,141
595001,2,10,0,74
595001,2,11,0,21
595001,3,0,0.23684210526315788,114
595001,3,1,0.22815533980582525,206
595001,3,2,0.22580645161290322,310
595001,3,3,0.15931372549019607,408
595001,3,4,0.1284796573875803,467
595001,3,5,0.10042735042735043,468
595001,3,6,0.06060606060606061,429
595001,3,7,0.03206997084548105,343
595001,3,8,0,235
595001,3,9,0,141
595001,3,10,0,74
595001,3,11,0,21
595001,4,0,0.20175438596491227,114
595001,4,1,0.18446601941747573,206
595001,4,2,0.19032258064516128,310
595001,4,3,0.16911764705882354,408
595001,4,4,0.139186295503212,467
595001,4,5,0.09401709401709402,468
595001,4,6,0.0675990675990676,429
595001,4,7,0.04081632653061224,343
595001,4,8,0,235
595001,4,9,0,141
595001,4,10,0,74
595001,4,11,0,21
595001,5,0,0.17543859649122806,114
595001,5,1,0.24271844660194175,206
595001,5,2,0.2129032258064516,310
595001,5,3,0.13725490196078433,408
595001,5,4,0.13704496788008566,467
595001,5,5,0.11538461538461539,468
595001,5,6,0.06293706293706294,429
595001,5,7,0.03498542274052478,343
595001,5,8,0,235
595001,5,9,0,141
595001,5,10,0,74
595001,5,11,0,21
600001,1,0,0.19298245614035087,114
600001,1,1,0.23786407766990292,206
600001,1,2,0.2,310
600001,1,3,0.16666666666666666,408
600001,1,4,0.15417558886509636,467
600001,1,5,0.09829059829059829,468
600001,1,6,0.06060606060606061,429
600001,1,7,0.03498542274052478,343
600001,1,8,0,235
600001,1,9,0,141
600001,1,10,0,74
600001,1,11,0,21
600001,2,0,0.18421052631578946,114
600001,2,1,0.2087378640776699,206
600001,2,2,0.2,310
600001,2,3,0.16176470588235295,408
600001,2,4,0.14132762312633834,467
600001,2,5,0.09188034188034189,468
600001,2,6,0.05827505827505827,429
600001,2,7,0.04081632653061224,343
600001,2,8,0,235
600001,2,9,0,141
600001,2,10,0,74
600001,2,11,0,21
600001,3,0,0.21929824561403508,114
600001,3,1,0.20388349514563106,206
600001,3,2,0.22580645161290322,310
600001,3,3,0.13970588235294118,408
600001,3,4,0.1349036402569593,467
600001,3,5,0.12393162393162394,468
600001,3,6,0.06060606060606061,429
600001,3,7,0.037900874635568516,343
600001,3,8,0,235
600001,3,9,0,141
600001,3,10,0,74
600001,3,11,0,21
600001,4,0,0.21052631578947367,114
600001,4,1,0.24271844660194175,206
600001,4,2,0.1935483870967742,310
600001,4,3,0.17647058823529413,408
600001,4,4,0.1284796573875803,467
600001,4,5,0.09401709401709402,468
600001,4,6,0.08158508158508158,429
600001,4,7,0.029154518950437316,343
600001,4,8,0,235
600001,4,9,0,141
600001,4,10,0,74
600001,4,11,0,21
600001,5,0,0.2807017543859649,114
600001,5,1,0.25728155339805825,206
600001,5,2,0.17096774193548386,310
600001,5,3,0.14705882352941177,408
600001,5,4,0.139186295503212,467
600001,5,5,0.11324786324786325,468
600001,5,6,0.05827505827505827,429
600001,5,7,0.029154518950437316,343
600001,5,8,0,235
600001,5,9,0,141
600001,5,10,0,74
600001,5,11,0,21
605001,1,0,0.22807017543859648,114
605001,1,1,0.23786407766990292,206
605001,1,2,0.1967741935483871,310
605001,1,3,0.16911764705882354,408
605001,1,4,0.145610278372591,467
605001,1,5,0.10256410256410256,468
605001,1,6,0.06993006993006994,429
605001,1,7,0.03206997084548105,343
605001,1,8,0,235
605001,1,9,0,141
605001,1,10,0,74
605001,1,11,0,21
605001,2,0,0.21052631578947367,114
605001,2,1,0.2766990291262136,206
605001,2,2,0.1774193548387097,310
605001,2,3,0.15441176470588236,408
605001,2,4,0.13276231263383298,467
605001,2,5,0.11538461538461539,468
605001,2,6,0.06060606060606061,429
605001,2,7,0.03498542274052478,343
605001,2,8,0,235
605001,2,9,0,141
605001,2,10,0,74
605001,2,11,0,21
605001,3,0,0.2543859649122807,114
605001,3,1,0.24757281553398058,206
605001,3,2,0.19032258064516128,310
605001,3,3,0.1642156862745098,408
605001,3,4,0.14775160599571735,467
605001,3,5,0.10683760683760683,468
605001,3,6,0.0675990675990676,429
605001,3,7,0.026239067055393587,343
605001,3,8,0,235
605001,3,9,0,141
605001,3,10,0,74
605001,3,11,0,21
605001,4,0,0.22807017543859648,114
605001,4,1,0.22815533980582525,206
605001,4,2,0.22258064516129034,310
605001,4,3,0.15931372549019607,408
605001,4,4,0.145610278372591,467
605001,4,5,0.10683760683760683,468
605001,4,6,0.05128205128205128,429
605001,4,7,0.029154518950437316,343
605001,4,8,0,235
605001,4,9,0,141
605001,4,10,0,74
605001,4,11,0,21
605001,5,0,0.16666666666666666,114
605001,5,1,0.24271844660194175,206
605001,5,2,0.1935483870967742,310
605001,5,3,0.13970588235294118,408
605001,5,4,0.14132762312633834,467
605001,5,5,0.10256410256410256,468
605001,5,6,0.05827505827505827,429
605001,5,7,0.04081632653061224,343
605001,5,8,0,235
605001,5,9,0,141
605001,5,10,0,74
605001,5,11,0,21
610001,1,0,0.22807017543859648,114
610001,1,1,0.24757281553398058,206
610001,1,2,0.1870967741935484,310
610001,1,3,0.14705882352941177,408
610001,1,4,0.13704496788008566,467
610001,1,5,0.1346153846153846,468
610001,1,6,0.06060606060606061,429
610001,1,7,0.029154518950437316,343
610001,1,8,0,235
610001,1,9,0,141
610001,1,10,0,74
610001,1,11,0,21
610001,2,0,0.22807017543859648,114
610001,2,1,0.2087378640776699,206
610001,2,2,0.2,310
610001,2,3,0.16666666666666666,408
610001,2,4,0.11349036402569593,467
610001,2,5,0.10042735042735043,468
610001,2,6,0.05827505827505827,429
610001,2,7,0.026239067055393587,343
610001,2,8,0,235
610001,2,9,0,141
610001,2,10,0,74
610001,2,11,0,21
610001,3,0,0.24561403508771928,114
610001,3,1,0.23300970873786409,206
610001,3,2,0.19032258064516128,310
610001,3,3,0.1568627450980392,408
610001,3,4,0.14346895074946467,467
610001,3,5,0.09401709401709402,468
610001,3,6,0.07692307692307693,429
610001,3,7,0.02040816326530612,343
610001,3,8,0,235
610001,3,9,0,141
610001,3,10,0,74
610001,3,11,0,21
610001,4,0,0.21929824561403508,114
610001,4,1,0.2621359223300971,206
610001,4,2,0.16451612903225807,310
610001,4,3,0.17892156862745098,408
610001,4,4,0.15845824411134904,467
610001,4,5,0.09615384615384616,468
610001,4,6,0.07692307692307693,429
610001,4,7,0.03498542274052478,343
610001,4,8,0,235
610001,4,9,0,141
610001,4,10,0,74
610001,4,11,0,21
610001,5,0,0.21052631578947367,114
610001,5,1,0.25728155339805825,206
610001,5,2,0.2161290322580645,310
610001,5,3,0.15441176470588236,408
610001,5,4,0.13062098501070663,467
610001,5,5,0.08547008547008547,468
610001,5,6,0.06526806526806526,429
610001,5,7,0.03498542274052478,343
610001,5,8,0,235
610001,5,9,0,141
610001,5,10,0,74
610001,5,11,0,21
615001,1,0,0.20175438596491227,114
615001,1,1,0.22330097087378642,206
615001,1,2,0.2064516129032258,310
615001,1,3,0.13480392156862744,408
615001,1,4,0.145610278372591,467
615001,1,5,0.09615384615384616,468
615001,1,6,0.05827505827505827,429
615001,1,7,0.03206997084548105,343
615001,1,8,0,235
615001,1,9,0,141
615001,1,10,0,74
615001,1,11,0,21
615001,2,0,0.22807017543859648,114
615001,2,1,0.24271844660194175,206
615001,2,2,0.2,310
615001,2,3,0.15931372549019607,408
615001,2,4,0.14132762312633834,467
615001,2,5,0.11538461538461539,468
615001,2,6,0.04895104895104895,429
615001,2,7,0.037900874635568516,343
615001,2,8,0,235
615001,2,9,0,141
615001,2,10,0,74
615001,2,11,0,21
615001,3,0,0.21929824561403508,114
615001,3,1,0.2087378640776699,206
615001,3,2,0.2,310
615001,3,3,0.14950980392156862,408
615001,3,4,0.13062098501070663,467
615001,3,5,0.09615384615384616,468
615001,3,6,0.05128205128205128,429
615001,3,7,0.03206997084548105,343
615001,3,8,0,235
615001,3,9,0,141
615001,3,10,0,74
615001,3,11,0,21
615001,4,0,0.21052631578947367,114
615001,4,1,0.21359223300970873,206
615001,4,2,0.16774193548387098,310
615001,4,3,0.1642156862745098,408
615001,4,4,0.12419700214132762,467
615001,4,5,0.11752136752136752,468
615001,4,6,0.0675990675990676,429
615001,4,7,0.03498542274052478,343
615001,4,8,0,235
615001,4,9,0,141
615001,4,10,0,74
615001,4,11,0,21
615001,5,0,0.23684210526315788,114
615001,5,1,0.23300970873786409,206
615001,5,2,0.1935483870967742,310
615001,5,3,0.14460784313725492,408
615001,5,4,0.13704496788008566,467
615001,5,5,0.10683760683760683,468
615001,5,6,0.053613053613053616,429
615001,5,7,0.03498542274052478,343
615001,5,8,0,235
615001,5,9,0,141
615001,5,10,0,74
615001,5,11,0,21
620001,1,0,0.18421052631578946,114
620001,1,1,0.2087378640776699,206
620001,1,2,0.2032258064516129,310
620001,1,3,0.15441176470588236,408
620001,1,4,0.145610278372591,467
620001,1,5,0.08974358974358974,468
620001,1,6,0.0675990675990676,429
620001,1,7,0.03498542274052478,343
620001,1,8,0,235
620001,1,9,0,141
620001,1,10,0,74
620001,1,11,0,21
620001,2,0,0.21929824561403508,114
620001,2,1,0.22815533980582525,206
620001,2,2,0.1935483870967742,310
620001,2,3,0.14215686274509803,408
620001,2,4,0.145610278372591,467
620001,2,5,0.10897435897435898,468
620001,2,6,0.05128205128205128,429
620001,2,7,0.023323615160349854,343
620001,2,8,0,235
620001,2,9,0,141
620001,2,10,0,74
620001,2,11,0,21
620001,3,0,0.21929824561403508,114
620001,3,1,0.23786407766990292,206
620001,3,2,0.19032258064516128,310
620001,3,3,0.1568627450980392,408
620001,3,4,0.13704496788008566,467
620001,3,5,0.09401709401709402,468
620001,3,6,0.06993006993006994,429
620001,3,7,0.029154518950437316,343
620001,3,8,0,235
620001,3,9,0,141
620001,3,10,0,74
620001,3,11,0,21
620001,4,0,0.20175438596491227,114
620001,4,1,0.2621359223300971,206
620001,4,2,0.1774193548387097,310
620001,4,3,0.15441176470588236,408
620001,4,4,0.15203426124197003,467
620001,4,5,0.09829059829059829,468
620001,4,6,0.055944055944055944,429
620001,4,7,0.03498542274052478,343
620001,4,8,0,235
620001,4,9,0,141
620001,4,10,0,74
620001,4,11,0,21
620001,5,0,0.20175438596491227,114
620001,5,1,0.2087378640776699,206
620001,5,2,0.2,310
620001,5,3,0.11274509803921569,408
620001,5,4,0.13704496788008566,467
620001,5,5,0.11965811965811966,468
620001,5,6,0.05128205128205128,429
620001,5,7,0.029154518950437316,343
620001,5,8,0,235
620001,5,9,0,141
620001,5,10,0,74
620001,5,11,0,21
625001,1,0,0.17543859649122806,114
625001,1,1,0.2087378640776699,206
625001,1,2,0.20967741935483872,310
625001,1,3,0.14215686274509803,408
625001,1,4,0.1284796573875803,467
625001,1,5,0.09188034188034189,468
625001,1,6,0.06293706293706294,429
625001,1,7,0.037900874635568516,343
625001,1,8,0,235
625001,1,9,0,141
625001,1,10,0,74
625001,1,11,0,21
625001,2,0,0.21052631578947367,114
625001,2,1,0.20388349514563106,206
625001,2,2,0.1967741935483871,310
625001,2,3,0.13480392156862744,408
625001,2,4,0.13704496788008566,467
625001,2,5,0.09188034188034189,468
625001,2,6,0.0675990675990676,429
625001,2,7,0.03206997084548105,343
625001,2,8,0,235
625001,2,9,0,141
625001,2,10,0,74
625001,2,11,0,21
625001,3,0,0.2543859649122807,114
625001,3,1,0.23786407766990292,206
625001,3,2,0.20967741935483872,310
625001,3,3,0.14950980392156862,408
625001,3,4,0.1284796573875803,467
625001,3,5,0.10256410256410256,468
625001,3,6,0.06060606060606061,429
625001,3,7,0.03206997084548105,343
625001,3,8,0,235
625001,3,9,0,141
625001,3,10,0,74
625001,3,11,0,21
625001,4,0,0.20175438596491227,114
625001,4,1,0.27184466019417475,206
625001,4,2,0.1935483870967742,310
625001,4,3,0.1715686274509804,408
625001,4,4,0.14989293361884368,467
625001,4,5,0.10897435897435898,468
625001,4,6,0.06293706293706294,429
625001,4,7,0.037900874635568516,343
625001,4,8,0,235
625001,4,9,0,141
625001,4,10,0,74
625001,4,11,0,21
625001,5,0,0.22807017543859648,114
625001,5,1,0.16990291262135923,206
625001,5,2,0.22580645161290322,310
625001,5,3,0.17647058823529413,408
625001,5,4,0.1349036402569593,467
625001,5,5,0.1047008547008547,468
625001,5,6,0.05827505827505827,429
625001,5,7,0.03206997084548105,343
625001,5,8,0,235
625001,5,9,0,141
625001,5,10,0,74
625001,5,11,0,21
630001,1,0,0.21929824561403508,114
630001,1,1,0.2524271844660194,206
630001,1,2,0.16774193548387098,310
630001,1,3,0.18137254901960784,408
630001,1,4,0.139186295503212,467
630001,1,5,0.09615384615384616,468
630001,1,6,0.06993006993006994,429
630001,1,7,0.037900874635568516,343
630001,1,8,0,235
630001,1,9,0,141
630001,1,10,0,74
630001,1,11,0,21
630001,2,0,0.20175438596491227,114
630001,2,1,0.22330097087378642,206
630001,2,2,0.16774193548387098,310
