population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,2001,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2001,2,0.38095238095238093,No,21,both_kendra,kendra
1,2001,2001,3,0.38095238095238093,No,21,both_kendra,kendra
1,2001,2001,4,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2001,5,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2026,1,0,No,21,both_kendra,kendra
1,2001,2026,2,0.38095238095238093,No,21,both_kendra,kendra
1,2001,2026,3,0.38095238095238093,No,21,both_kendra,kendra
1,2001,2026,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2026,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2051,1,0,No,21,both_kendra,kendra
1,2001,2051,2,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2051,3,0.3333333333333333,No,21,both_kendra,kendra
1,2001,2051,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2051,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2076,1,0,No,21,both_kendra,kendra
1,2001,2076,2,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2076,3,0.3333333333333333,No,21,both_kendra,kendra
1,2001,2076,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2076,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2101,1,0,No,21,both_kendra,kendra
1,2001,2101,2,0.3333333333333333,No,21,both_kendra,kendra
1,2001,2101,3,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2101,4,0.14285714285714285,No,21,both_kendra,kendra
1,2001,2101,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2126,1,0,No,21,both_kendra,kendra
1,2001,2126,2,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2126,3,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2126,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2126,5,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2151,1,0,No,21,both_kendra,kendra
1,2001,2151,2,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2151,3,0.2857142857142857,No,21,both_kendra,kendra
1,2001,2151,4,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2151,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2176,1,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2176,2,0.38095238095238093,No,21,both_kendra,kendra
1,2001,2176,3,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2176,4,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2176,5,0,No,21,both_kendra,kendra
1,2001,2201,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2201,2,0.38095238095238093,No,21,both_kendra,kendra
1,2001,2201,3,0.14285714285714285,No,21,both_kendra,kendra
1,2001,2201,4,0.2857142857142857,No,21,both_kendra,kendra
1,2001,2201,5,0,No,21,both_kendra,kendra
1,2001,2226,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2226,2,0.5714285714285714,No,21,both_kendra,kendra
1,2001,2226,3,0.14285714285714285,No,21,both_kendra,kendra
1,2001,2226,4,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2226,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2251,1,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2251,2,0.5714285714285714,No,21,both_kendra,kendra
1,2001,2251,3,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2251,4,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2251,5,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2276,1,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2276,2,0.42857142857142855,No,21,both_kendra,kendra
1,2001,2276,3,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2276,4,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2276,5,0,No,21,both_kendra,kendra
1,2001,2301,1,0.14285714285714285,No,21,both_kendra,kendra
1,2001,2301,2,0.3333333333333333,No,21,both_kendra,kendra
1,2001,2301,3,0.047619047619047616,No,21,both_kendra,kendra
1,2001,2301,4,0.19047619047619047,No,21,both_kendra,kendra
1,2001,2301,5,0,No,21,both_kendra,kendra
1,2001,2326,1,0.09523809523809523,No,21,both_kendra,kendra
1,2001,2326,2,0.38095238095238093,No,21,both_kendra,kendra
